geoid,name,total,male_total,female_total,total_same_house,male_same_house,female_same_house,total_moved_within_county,male_moved_within_county,female_moved_within_county,total_moved_from_different_county_in_same_state,male_moved_from_different_county_in_same_state,female_moved_from_different_county_in_same_state,total_moved_from_different_state,male_moved_from_different_state,female_moved_from_different_state,total_moved_from_abroad,male_moved_from_abroad,female_moved_from_abroad,county,county subdivision,state
0100591989,"Louisville CCD, Barbour County, Alabama",1773.0,880.0,893.0,1588.0,779.0,809.0,174.0,97.0,77.0,11.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,005,91989,01
0100591017,"Eufaula CCD, Barbour County, Alabama",12807.0,6097.0,6710.0,11160.0,5478.0,5682.0,1198.0,469.0,729.0,202.0,53.0,149.0,210.0,60.0,150.0,37.0,37.0,0.0,005,91017,01
0100590630,"Clayton CCD, Barbour County, Alabama",4273.0,2822.0,1451.0,3623.0,2327.0,1296.0,182.0,84.0,98.0,392.0,392.0,0.0,76.0,19.0,57.0,0.0,0.0,0.0,005,90630,01
0100590648,"Clio CCD, Barbour County, Alabama",3707.0,2322.0,1385.0,3236.0,1928.0,1308.0,198.0,128.0,70.0,252.0,252.0,0.0,21.0,14.0,7.0,0.0,0.0,0.0,005,90648,01
0100590189,"Bakerhill CCD, Barbour County, Alabama",3365.0,1713.0,1652.0,3062.0,1558.0,1504.0,236.0,136.0,100.0,36.0,7.0,29.0,27.0,12.0,15.0,4.0,0.0,4.0,005,90189,01
0100793438,"West Blocton CCD, Bibb County, Alabama",8725.0,4403.0,4322.0,7712.0,3818.0,3894.0,449.0,288.0,161.0,453.0,261.0,192.0,65.0,36.0,29.0,46.0,0.0,46.0,007,93438,01
0100790531,"Centreville-Brent CCD, Bibb County, Alabama",12578.0,7081.0,5497.0,10844.0,5833.0,5011.0,524.0,231.0,293.0,1160.0,975.0,185.0,16.0,8.0,8.0,34.0,34.0,0.0,007,90531,01
0100792601,"Piper-Coleanor CCD, Bibb County, Alabama",921.0,479.0,442.0,903.0,479.0,424.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,007,92601,01
0101192133,"Midway CCD, Bullock County, Alabama",1488.0,702.0,786.0,1340.0,622.0,718.0,114.0,54.0,60.0,14.0,7.0,7.0,20.0,19.0,1.0,0.0,0.0,0.0,011,92133,01
0101193249,"Union Springs CCD, Bullock County, Alabama",5592.0,2860.0,2732.0,4834.0,2594.0,2240.0,558.0,168.0,390.0,94.0,92.0,2.0,69.0,6.0,63.0,37.0,0.0,37.0,011,93249,01
0101191098,"Fitzpatrick CCD, Bullock County, Alabama",1295.0,863.0,432.0,1295.0,863.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,011,91098,01
0101191701,"Inverness CCD, Bullock County, Alabama",2061.0,1191.0,870.0,1980.0,1146.0,834.0,23.0,0.0,23.0,58.0,45.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,011,91701,01
0101591746,"Jacksonville CCD, Calhoun County, Alabama",18323.0,9133.0,9190.0,13277.0,6456.0,6821.0,2706.0,1354.0,1352.0,1257.0,672.0,585.0,1049.0,628.0,421.0,34.0,23.0,11.0,015,91746,01
0101590585,"Choccolocco CCD, Calhoun County, Alabama",6845.0,3397.0,3448.0,6115.0,2956.0,3159.0,637.0,377.0,260.0,66.0,51.0,15.0,27.0,13.0,14.0,0.0,0.0,0.0,015,90585,01
0101592430,"Ohatchee CCD, Calhoun County, Alabama",4567.0,2430.0,2137.0,4179.0,2208.0,1971.0,148.0,75.0,73.0,237.0,147.0,90.0,0.0,0.0,0.0,3.0,0.0,3.0,015,92430,01
0101592556,"Piedmont CCD, Calhoun County, Alabama",6883.0,3253.0,3630.0,5995.0,2974.0,3021.0,521.0,193.0,328.0,251.0,67.0,184.0,108.0,19.0,89.0,8.0,0.0,8.0,015,92556,01
0101793393,"Waverly CCD, Chambers County, Alabama",1270.0,609.0,661.0,1213.0,586.0,627.0,36.0,20.0,16.0,20.0,3.0,17.0,1.0,0.0,1.0,0.0,0.0,0.0,017,93393,01
0101590099,"Anniston CCD, Calhoun County, Alabama",65520.0,30838.0,34682.0,54132.0,25182.0,28950.0,7293.0,3423.0,3870.0,3076.0,1631.0,1445.0,903.0,571.0,332.0,116.0,31.0,85.0,015,90099,01
0101791107,"Five Points CCD, Chambers County, Alabama",2807.0,1232.0,1575.0,2629.0,1130.0,1499.0,40.0,33.0,7.0,129.0,60.0,69.0,0.0,0.0,0.0,9.0,9.0,0.0,017,91107,01
0101791827,"Lanett CCD, Chambers County, Alabama",10179.0,4972.0,5207.0,9149.0,4519.0,4630.0,691.0,333.0,358.0,224.0,82.0,142.0,115.0,38.0,77.0,0.0,0.0,0.0,017,91827,01
0101792169,"Milltown CCD, Chambers County, Alabama",787.0,368.0,419.0,787.0,368.0,419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,017,92169,01
0101791818,"La Fayette CCD, Chambers County, Alabama",5085.0,2206.0,2879.0,4569.0,1936.0,2633.0,302.0,190.0,112.0,115.0,33.0,82.0,99.0,47.0,52.0,0.0,0.0,0.0,017,91818,01
0102590675,"Coffeeville CCD, Clarke County, Alabama",1339.0,551.0,788.0,1307.0,533.0,774.0,16.0,9.0,7.0,16.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,025,90675,01
0102591440,"Grove Hill CCD, Clarke County, Alabama",4903.0,2326.0,2577.0,4392.0,2057.0,2335.0,457.0,245.0,212.0,23.0,7.0,16.0,31.0,17.0,14.0,0.0,0.0,0.0,025,91440,01
