geoid,name,total_households,total_with_computer,dialup_internet,broadband_internet,computer_no_internet,total_no_computer,county,county subdivision,state,total_with_internet,total_no_internet
2103990968,"Cunningham CCD, Carlisle County, Kentucky",651.0,555.0,0.0,481.0,74.0,96.0,039,90968,21,481.0,170.0
2104192840,"Prestonville CCD, Carroll County, Kentucky",890.0,662.0,19.0,450.0,193.0,228.0,041,92840,21,469.0,421.0
2103990080,"Arlington CCD, Carlisle County, Kentucky",596.0,484.0,2.0,425.0,57.0,112.0,039,90080,21,427.0,169.0
2104190608,"Carrollton CCD, Carroll County, Kentucky",3072.0,2365.0,46.0,1751.0,568.0,707.0,041,90608,21,1797.0,1275.0
2121991928,"Kirkmansville CCD, Todd County, Kentucky",1045.0,693.0,10.0,475.0,208.0,352.0,219,91928,21,485.0,560.0
2103990160,"Bardwell CCD, Carlisle County, Kentucky",741.0,545.0,4.0,410.0,131.0,196.0,039,90160,21,414.0,327.0
2106592888,"Ravenna CCD, Estill County, Kentucky",539.0,439.0,0.0,341.0,98.0,100.0,065,92888,21,341.0,198.0
2105390032,"Albany CCD, Clinton County, Kentucky",2866.0,1830.0,61.0,1531.0,238.0,1036.0,053,90032,21,1592.0,1274.0
2105390944,"Cumberland City CCD, Clinton County, Kentucky",1159.0,795.0,79.0,629.0,87.0,364.0,053,90944,21,708.0,451.0
2106591816,"Irvine CCD, Estill County, Kentucky",2401.0,1771.0,26.0,1428.0,317.0,630.0,065,91816,21,1454.0,947.0
2107793616,"Warsaw CCD, Gallatin County, Kentucky",3007.0,2292.0,12.0,1792.0,488.0,715.0,077,93616,21,1804.0,1203.0
2107992664,"Paint Lick CCD, Garrard County, Kentucky",1174.0,967.0,10.0,842.0,115.0,207.0,079,92664,21,852.0,322.0
2107991976,"Lancaster CCD, Garrard County, Kentucky",3130.0,2440.0,25.0,2116.0,299.0,690.0,079,91976,21,2141.0,989.0
2107990400,"Bryantsville CCD, Garrard County, Kentucky",2621.0,2194.0,23.0,1889.0,282.0,427.0,079,90400,21,1912.0,709.0
2116793064,"Salvisa-McAfee CCD, Mercer County, Kentucky",1622.0,1320.0,27.0,1169.0,124.0,302.0,167,93064,21,1196.0,426.0
2119190472,"Butler CCD, Pendleton County, Kentucky",2311.0,1858.0,40.0,1526.0,292.0,453.0,191,90472,21,1566.0,745.0
2116790424,"Burgin CCD, Mercer County, Kentucky",1429.0,1214.0,22.0,1070.0,122.0,215.0,167,90424,21,1092.0,337.0
2116791624,"Harrodsburg CCD, Mercer County, Kentucky",5594.0,4239.0,19.0,3732.0,488.0,1355.0,167,91624,21,3751.0,1843.0
2119191200,"Falmouth CCD, Pendleton County, Kentucky",1950.0,1496.0,43.0,1150.0,303.0,454.0,191,91200,21,1193.0,757.0
2120192408,"Mount Olivet CCD, Robertson County, Kentucky",938.0,598.0,18.0,382.0,198.0,340.0,201,92408,21,400.0,538.0
2120790384,"Bryan CCD, Russell County, Kentucky",685.0,539.0,36.0,438.0,65.0,146.0,207,90384,21,474.0,211.0
2120791120,"Eli CCD, Russell County, Kentucky",1387.0,996.0,39.0,810.0,147.0,391.0,207,91120,21,849.0,538.0
2122993328,"Springfield CCD, Washington County, Kentucky",3335.0,2638.0,48.0,2211.0,379.0,697.0,229,93328,21,2259.0,1076.0
2120791864,"Jamestown CCD, Russell County, Kentucky",1656.0,1196.0,3.0,1058.0,135.0,460.0,207,91864,21,1061.0,595.0
2120792984,"Russell Springs CCD, Russell County, Kentucky",3476.0,2348.0,63.0,1978.0,307.0,1128.0,207,92984,21,2041.0,1435.0
2121593448,"Taylorsville CCD, Spencer County, Kentucky",2386.0,2045.0,0.0,1923.0,122.0,341.0,215,93448,21,1923.0,463.0
2122993728,"Willisburg CCD, Washington County, Kentucky",1172.0,834.0,22.0,625.0,187.0,338.0,229,93728,21,647.0,525.0
2101193144,"Sharpsburg CCD, Bath County, Kentucky",751.0,525.0,12.0,431.0,82.0,226.0,011,93144,21,443.0,308.0
2101193056,"Salt Lick CCD, Bath County, Kentucky",1396.0,1077.0,7.0,949.0,121.0,319.0,011,93056,21,956.0,440.0
