geoid,name,median,county,county subdivision,state
0100591989,"Louisville CCD, Barbour County, Alabama",44417.0,005,91989,01
0100591017,"Eufaula CCD, Barbour County, Alabama",45711.0,005,91017,01
0100590630,"Clayton CCD, Barbour County, Alabama",47292.0,005,90630,01
0100590648,"Clio CCD, Barbour County, Alabama",44408.0,005,90648,01
0100590189,"Bakerhill CCD, Barbour County, Alabama",42426.0,005,90189,01
0100793438,"West Blocton CCD, Bibb County, Alabama",44743.0,007,93438,01
0100790531,"Centreville-Brent CCD, Bibb County, Alabama",48503.0,007,90531,01
0100792601,"Piper-Coleanor CCD, Bibb County, Alabama",61333.0,007,92601,01
0101192133,"Midway CCD, Bullock County, Alabama",22009.0,011,92133,01
0101193249,"Union Springs CCD, Bullock County, Alabama",57009.0,011,93249,01
0101191098,"Fitzpatrick CCD, Bullock County, Alabama",44438.0,011,91098,01
0101191701,"Inverness CCD, Bullock County, Alabama",75507.0,011,91701,01
0101591746,"Jacksonville CCD, Calhoun County, Alabama",48130.0,015,91746,01
0101590585,"Choccolocco CCD, Calhoun County, Alabama",60568.0,015,90585,01
0101592430,"Ohatchee CCD, Calhoun County, Alabama",53233.0,015,92430,01
0101592556,"Piedmont CCD, Calhoun County, Alabama",34219.0,015,92556,01
0101793393,"Waverly CCD, Chambers County, Alabama",76625.0,017,93393,01
0101590099,"Anniston CCD, Calhoun County, Alabama",45976.0,015,90099,01
0101791107,"Five Points CCD, Chambers County, Alabama",48205.0,017,91107,01
0101791827,"Lanett CCD, Chambers County, Alabama",44156.0,017,91827,01
0101792169,"Milltown CCD, Chambers County, Alabama",31373.0,017,92169,01
0101791818,"La Fayette CCD, Chambers County, Alabama",53333.0,017,91818,01
0102590675,"Coffeeville CCD, Clarke County, Alabama",39875.0,025,90675,01
0102591440,"Grove Hill CCD, Clarke County, Alabama",39459.0,025,91440,01
0102591260,"Fulton CCD, Clarke County, Alabama",30078.0,025,91260,01
0102593132,"Thomasville CCD, Clarke County, Alabama",60272.0,025,93132,01
0105790279,"Berry CCD, Fayette County, Alabama",33542.0,057,90279,01
0105791089,"Fayette CCD, Fayette County, Alabama",40049.0,057,91089,01
0110192592,"Pine Level CCD, Montgomery County, Alabama",51071.0,101,92592,01
0109590054,"Albertville-Boaz CCD, Marshall County, Alabama",40004.0,095,90054,01
0110192295,"Mount Meigs CCD, Montgomery County, Alabama",103453.0,101,92295,01
0110192565,"Pike Road CCD, Montgomery County, Alabama",94144.0,101,92565,01
0110192214,"Montgomery CCD, Montgomery County, Alabama",60274.0,101,92214,01
0110192673,"Ramer CCD, Montgomery County, Alabama",43933.0,101,92673,01
0110191665,"Hope Hull CCD, Montgomery County, Alabama",58309.0,101,91665,01
0109590108,"Arab CCD, Marshall County, Alabama",45741.0,095,90108,01
0109590918,"Douglas CCD, Marshall County, Alabama",37588.0,095,90918,01
0109593240,"Union Grove CCD, Marshall County, Alabama",57553.0,095,93240,01
0109591395,"Grant CCD, Marshall County, Alabama",45301.0,095,91395,01
0109593150,"Town Creek CCD, Marshall County, Alabama",33772.0,095,93150,01
0109591458,"Guntersville CCD, Marshall County, Alabama",43354.0,095,91458,01
0100991557,"Hayden CCD, Blount County, Alabama",59457.0,009,91557,01
0100991953,"Locust Fork CCD, Blount County, Alabama",43953.0,009,91953,01
