geoid,name,median,county,county subdivision,state
3108192543,"Precinct 8, Hamilton County, Nebraska",-666666666.0,081,92543,31
3108192523,"Precinct 6, Hamilton County, Nebraska",-666666666.0,081,92523,31
3108192473,"Precinct 1, Hamilton County, Nebraska",-666666666.0,081,92473,31
3108192483,"Precinct 2, Hamilton County, Nebraska",-666666666.0,081,92483,31
3108192503,"Precinct 4, Hamilton County, Nebraska",-666666666.0,081,92503,31
3108192533,"Precinct 7, Hamilton County, Nebraska",-666666666.0,081,92533,31
3108192493,"Precinct 3, Hamilton County, Nebraska",-666666666.0,081,92493,31
3109592110,"Newton precinct, Jefferson County, Nebraska",-666666666.0,095,92110,31
3109592405,"Pleasant precinct, Jefferson County, Nebraska",-666666666.0,095,92405,31
3109592760,"Rock Creek precinct, Jefferson County, Nebraska",-666666666.0,095,92760,31
3100990355,"Brewster precinct, Blaine County, Nebraska",-666666666.0,009,90355,31
3100990765,"Dunning precinct, Blaine County, Nebraska",-666666666.0,009,90765,31
3100992690,"Purdum precinct, Blaine County, Nebraska",-666666666.0,009,92690,31
3103790005,"Adams precinct, Colfax County, Nebraska",-666666666.0,037,90005,31
3103792868,"Schuyler city, Colfax County, Nebraska",-666666666.0,037,92868,31
3103791755,"Lincoln precinct, Colfax County, Nebraska",-666666666.0,037,91755,31
3103792725,"Richland precinct, Colfax County, Nebraska",-666666666.0,037,92725,31
3103791975,"Midland precinct, Colfax County, Nebraska",-666666666.0,037,91975,31
3103792780,"Rogers precinct, Colfax County, Nebraska",-666666666.0,037,92780,31
3103791920,"Maple Creek precinct, Colfax County, Nebraska",-666666666.0,037,91920,31
310012900,"Ayr township, Adams County, Nebraska",-666666666.0,001,2900,31
3100128385,"Little Blue township, Adams County, Nebraska",-666666666.0,001,28385,31
3100150545,"Verona township, Adams County, Nebraska",-666666666.0,001,50545,31
3100145470,"Silver Lake township, Adams County, Nebraska",-666666666.0,001,45470,31
3100110810,"Cottonwood township, Adams County, Nebraska",-666666666.0,001,10810,31
3100120855,"Hanover township, Adams County, Nebraska",-666666666.0,001,20855,31
3100125195,"Kenesaw township, Adams County, Nebraska",-666666666.0,001,25195,31
3100142390,"Roseland township, Adams County, Nebraska",-666666666.0,001,42390,31
3109592730,"Richland precinct, Jefferson County, Nebraska",-666666666.0,095,92730,31
