geoid,name,total_households,total_with_computer,dialup_internet,broadband_internet,computer_no_internet,total_no_computer,county,county subdivision,state,total_with_internet,total_no_internet
0100591989,"Louisville CCD, Barbour County, Alabama",691.0,368.0,14.0,260.0,94.0,323.0,005,91989,01,274.0,417.0
0100591017,"Eufaula CCD, Barbour County, Alabama",5037.0,3853.0,54.0,3190.0,609.0,1184.0,005,91017,01,3244.0,1793.0
0100590630,"Clayton CCD, Barbour County, Alabama",1106.0,775.0,20.0,486.0,269.0,331.0,005,90630,01,506.0,600.0
0100590648,"Clio CCD, Barbour County, Alabama",1060.0,662.0,17.0,510.0,135.0,398.0,005,90648,01,527.0,533.0
0100590189,"Bakerhill CCD, Barbour County, Alabama",1297.0,1089.0,27.0,741.0,321.0,208.0,005,90189,01,768.0,529.0
0100793438,"West Blocton CCD, Bibb County, Alabama",2896.0,2155.0,21.0,1795.0,339.0,741.0,007,93438,01,1816.0,1080.0
0100790531,"Centreville-Brent CCD, Bibb County, Alabama",3612.0,2665.0,0.0,2178.0,487.0,947.0,007,90531,01,2178.0,1434.0
0100792601,"Piper-Coleanor CCD, Bibb County, Alabama",408.0,356.0,0.0,297.0,59.0,52.0,007,92601,01,297.0,111.0
0101192133,"Midway CCD, Bullock County, Alabama",619.0,386.0,5.0,297.0,84.0,233.0,011,92133,01,302.0,317.0
0101193249,"Union Springs CCD, Bullock County, Alabama",1929.0,1230.0,0.0,934.0,296.0,699.0,011,93249,01,934.0,995.0
0101191098,"Fitzpatrick CCD, Bullock County, Alabama",380.0,262.0,12.0,229.0,21.0,118.0,011,91098,01,241.0,139.0
0101191701,"Inverness CCD, Bullock County, Alabama",742.0,479.0,5.0,300.0,174.0,263.0,011,91701,01,305.0,437.0
0101591746,"Jacksonville CCD, Calhoun County, Alabama",6731.0,5937.0,28.0,5005.0,904.0,794.0,015,91746,01,5033.0,1698.0
0101590585,"Choccolocco CCD, Calhoun County, Alabama",2674.0,2442.0,25.0,2105.0,312.0,232.0,015,90585,01,2130.0,544.0
0101592430,"Ohatchee CCD, Calhoun County, Alabama",1743.0,1446.0,0.0,1231.0,215.0,297.0,015,92430,01,1231.0,512.0
0101592556,"Piedmont CCD, Calhoun County, Alabama",2927.0,2181.0,0.0,1834.0,347.0,746.0,015,92556,01,1834.0,1093.0
0101793393,"Waverly CCD, Chambers County, Alabama",673.0,368.0,16.0,223.0,129.0,305.0,017,93393,01,239.0,434.0
0101590099,"Anniston CCD, Calhoun County, Alabama",26565.0,21497.0,154.0,17848.0,3495.0,5068.0,015,90099,01,18002.0,8563.0
0101791107,"Five Points CCD, Chambers County, Alabama",1070.0,810.0,0.0,697.0,113.0,260.0,017,91107,01,697.0,373.0
0101791827,"Lanett CCD, Chambers County, Alabama",4096.0,3024.0,8.0,2560.0,456.0,1072.0,017,91827,01,2568.0,1528.0
