geoid,name,total,male_total,male_no_schooling,male_nursery_to_4th_grade,male_5th_and_6th_grade,male_7th_and_8th_grade,male_9th_grade,male_10th_grade,male_11th_grade,male_12th_grade_no_diploma,male_high_school_graduate,male_less_than_1_year_college,male_1_or_more_years_college,male_associates_degree,male_bachelors_degree,male_masters_degree,male_professional_school_degree,male_doctorate_degree,female_total,female_no_schooling,female_nursery_to_4th_grade,female_5th_and_6th_grade,female_7th_and_8th_grade,female_9th_grade,female_10th_grade,female_11th_grade,female_12th_grade_no_diploma,female_high_school_graduate,female_less_than_1_year_college,female_1_or_more_years_college,female_associates_degree,female_bachelors_degree,female_masters_degree,female_professional_school_degree,female_doctorate_degree,county,county subdivision,state,total_no_schooling,total_nursery_to_4th_grade,total_5th_and_6th_grade,total_7th_and_8th_grade,total_9th_grade,total_10th_grade,total_11th_grade,total_12th_grade_no_diploma,total_high_school_graduate,total_less_than_1_year_college,total_1_or_more_years_college,total_associates_degree,total_bachelors_degree,total_masters_degree,total_professional_school_degree,total_doctorate_degree,total_less_than_high_scool,male_less_than_high_scool,female_less_than_high_scool,total_some_college,male_some_college,female_some_college,total_masters_or_higher,male_masters_or_higher,female_masters_or_higher,total_bachelors_or_higher,male_bachelors_or_higher,female_bachelors_or_higher
0100591989,"Louisville CCD, Barbour County, Alabama",1237.0,562.0,22.0,18.0,0.0,24.0,39.0,13.0,76.0,26.0,197.0,36.0,49.0,32.0,24.0,6.0,0.0,0.0,675.0,19.0,0.0,0.0,62.0,26.0,44.0,37.0,18.0,275.0,26.0,65.0,35.0,57.0,9.0,2.0,0.0,005,91989,01,41.0,18.0,0.0,86.0,65.0,57.0,113.0,44.0,472.0,62.0,114.0,67.0,81.0,15.0,2.0,0.0,424.0,218.0,206.0,176.0,85.0,91.0,17.0,6.0,11.0,98.0,30.0,68.0
0100591017,"Eufaula CCD, Barbour County, Alabama",8586.0,4028.0,131.0,104.0,30.0,88.0,20.0,170.0,136.0,187.0,1613.0,219.0,400.0,267.0,510.0,109.0,15.0,29.0,4558.0,85.0,26.0,80.0,118.0,111.0,153.0,249.0,121.0,1503.0,431.0,494.0,511.0,354.0,260.0,35.0,27.0,005,91017,01,216.0,130.0,110.0,206.0,131.0,323.0,385.0,308.0,3116.0,650.0,894.0,778.0,864.0,369.0,50.0,56.0,1809.0,866.0,943.0,1544.0,619.0,925.0,475.0,153.0,322.0,1339.0,663.0,676.0
0100590630,"Clayton CCD, Barbour County, Alabama",3349.0,2219.0,19.0,8.0,33.0,186.0,140.0,262.0,241.0,58.0,724.0,94.0,267.0,49.0,126.0,0.0,2.0,10.0,1130.0,8.0,27.0,0.0,82.0,79.0,38.0,108.0,39.0,401.0,48.0,114.0,81.0,48.0,46.0,8.0,3.0,005,90630,01,27.0,35.0,33.0,268.0,219.0,300.0,349.0,97.0,1125.0,142.0,381.0,130.0,174.0,46.0,10.0,13.0,1328.0,947.0,381.0,523.0,361.0,162.0,69.0,12.0,57.0,243.0,138.0,105.0
0100590648,"Clio CCD, Barbour County, Alabama",2805.0,1863.0,16.0,31.0,45.0,95.0,169.0,143.0,70.0,44.0,721.0,125.0,270.0,29.0,76.0,4.0,25.0,0.0,942.0,0.0,22.0,16.0,24.0,44.0,27.0,46.0,21.0,393.0,45.0,90.0,94.0,51.0,66.0,3.0,0.0,005,90648,01,16.0,53.0,61.0,119.0,213.0,170.0,116.0,65.0,1114.0,170.0,360.0,123.0,127.0,70.0,28.0,0.0,813.0,613.0,200.0,530.0,395.0,135.0,98.0,29.0,69.0,225.0,105.0,120.0
0100590189,"Bakerhill CCD, Barbour County, Alabama",2457.0,1218.0,24.0,0.0,12.0,52.0,41.0,84.0,26.0,99.0,345.0,50.0,196.0,84.0,102.0,103.0,0.0,0.0,1239.0,18.0,0.0,18.0,29.0,75.0,69.0,16.0,23.0,377.0,170.0,165.0,171.0,55.0,53.0,0.0,0.0,005,90189,01,42.0,0.0,30.0,81.0,116.0,153.0,42.0,122.0,722.0,220.0,361.0,255.0,157.0,156.0,0.0,0.0,586.0,338.0,248.0,581.0,246.0,335.0,156.0,103.0,53.0,313.0,205.0,108.0
0100793438,"West Blocton CCD, Bibb County, Alabama",5848.0,2846.0,50.0,17.0,15.0,102.0,73.0,123.0,52.0,26.0,1196.0,145.0,471.0,176.0,281.0,99.0,6.0,14.0,3002.0,49.0,0.0,14.0,120.0,84.0,136.0,64.0,36.0,1318.0,209.0,378.0,168.0,277.0,120.0,24.0,5.0,007,93438,01,99.0,17.0,29.0,222.0,157.0,259.0,116.0,62.0,2514.0,354.0,849.0,344.0,558.0,219.0,30.0,19.0,961.0,458.0,503.0,1203.0,616.0,587.0,268.0,119.0,149.0,826.0,400.0,426.0
0100790531,"Centreville-Brent CCD, Bibb County, Alabama",9331.0,5315.0,75.0,24.0,91.0,182.0,257.0,227.0,361.0,30.0,2325.0,279.0,851.0,193.0,301.0,61.0,47.0,11.0,4016.0,22.0,8.0,49.0,69.0,106.0,87.0,228.0,44.0,1750.0,88.0,604.0,255.0,388.0,294.0,15.0,9.0,007,90531,01,97.0,32.0,140.0,251.0,363.0,314.0,589.0,74.0,4075.0,367.0,1455.0,448.0,689.0,355.0,62.0,20.0,1860.0,1247.0,613.0,1822.0,1130.0,692.0,437.0,119.0,318.0,1126.0,420.0,706.0
0100792601,"Piper-Coleanor CCD, Bibb County, Alabama",680.0,374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,27.0,14.0,39.0,29.0,34.0,0.0,42.0,306.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,180.0,25.0,49.0,0.0,13.0,9.0,0.0,18.0,007,92601,01,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,369.0,52.0,63.0,39.0,42.0,43.0,0.0,60.0,12.0,0.0,12.0,115.0,41.0,74.0,103.0,76.0,27.0,145.0,105.0,40.0
0101192133,"Midway CCD, Bullock County, Alabama",984.0,459.0,2.0,0.0,5.0,3.0,0.0,63.0,85.0,25.0,201.0,7.0,33.0,7.0,9.0,14.0,5.0,0.0,525.0,3.0,12.0,0.0,0.0,6.0,21.0,42.0,78.0,141.0,18.0,127.0,32.0,31.0,4.0,8.0,2.0,011,92133,01,5.0,12.0,5.0,3.0,6.0,84.0,127.0,103.0,342.0,25.0,160.0,39.0,40.0,18.0,13.0,2.0,345.0,183.0,162.0,185.0,40.0,145.0,33.0,19.0,14.0,73.0,28.0,45.0
0101193249,"Union Springs CCD, Bullock County, Alabama",3755.0,2003.0,11.0,1.0,6.0,102.0,58.0,20.0,254.0,233.0,768.0,94.0,153.0,56.0,110.0,0.0,83.0,54.0,1752.0,0.0,0.0,0.0,39.0,19.0,39.0,158.0,174.0,661.0,54.0,165.0,121.0,141.0,181.0,0.0,0.0,011,93249,01,11.0,1.0,6.0,141.0,77.0,59.0,412.0,407.0,1429.0,148.0,318.0,177.0,251.0,181.0,83.0,54.0,1114.0,685.0,429.0,466.0,247.0,219.0,318.0,137.0,181.0,569.0,247.0,322.0
0101191098,"Fitzpatrick CCD, Bullock County, Alabama",1106.0,765.0,30.0,0.0,0.0,0.0,0.0,25.0,10.0,89.0,423.0,0.0,19.0,45.0,101.0,12.0,11.0,0.0,341.0,0.0,0.0,0.0,0.0,0.0,34.0,31.0,16.0,59.0,10.0,120.0,25.0,9.0,37.0,0.0,0.0,011,91098,01,30.0,0.0,0.0,0.0,0.0,59.0,41.0,105.0,482.0,10.0,139.0,70.0,110.0,49.0,11.0,0.0,235.0,154.0,81.0,149.0,19.0,130.0,60.0,23.0,37.0,170.0,124.0,46.0
0101191701,"Inverness CCD, Bullock County, Alabama",1532.0,840.0,21.0,0.0,22.0,37.0,25.0,81.0,44.0,0.0,290.0,0.0,211.0,23.0,26.0,60.0,0.0,0.0,692.0,8.0,0.0,0.0,29.0,31.0,38.0,47.0,36.0,156.0,15.0,231.0,9.0,58.0,26.0,8.0,0.0,011,91701,01,29.0,0.0,22.0,66.0,56.0,119.0,91.0,36.0,446.0,15.0,442.0,32.0,84.0,86.0,8.0,0.0,419.0,230.0,189.0,457.0,211.0,246.0,94.0,60.0,34.0,178.0,86.0,92.0
0101591746,"Jacksonville CCD, Calhoun County, Alabama",10981.0,5366.0,10.0,0.0,28.0,107.0,134.0,121.0,165.0,62.0,1377.0,433.0,1252.0,370.0,724.0,346.0,127.0,110.0,5615.0,35.0,3.0,54.0,99.0,173.0,163.0,69.0,91.0,1408.0,465.0,1118.0,373.0,883.0,502.0,113.0,66.0,015,91746,01,45.0,3.0,82.0,206.0,307.0,284.0,234.0,153.0,2785.0,898.0,2370.0,743.0,1607.0,848.0,240.0,176.0,1314.0,627.0,687.0,3268.0,1685.0,1583.0,1264.0,583.0,681.0,2871.0,1307.0,1564.0
0101590585,"Choccolocco CCD, Calhoun County, Alabama",4819.0,2254.0,0.0,0.0,0.0,57.0,33.0,13.0,85.0,53.0,757.0,129.0,355.0,253.0,278.0,158.0,39.0,44.0,2565.0,0.0,56.0,26.0,39.0,28.0,47.0,19.0,18.0,878.0,212.0,453.0,214.0,273.0,156.0,35.0,111.0,015,90585,01,0.0,56.0,26.0,96.0,61.0,60.0,104.0,71.0,1635.0,341.0,808.0,467.0,551.0,314.0,74.0,155.0,474.0,241.0,233.0,1149.0,484.0,665.0,543.0,241.0,302.0,1094.0,519.0,575.0
