geoid,name,housing_units,owner_occupied,renter_occupied,county,county subdivision,state
3504592970,"Shiprock-Sanostee CCD, San Juan County, New Mexico",98.0,11.0,87.0,045,92970,35
3504590360,"Bloomfield CCD, San Juan County, New Mexico",3000.0,2412.0,588.0,045,90360,35
3504591290,"Farmington CCD, San Juan County, New Mexico",10545.0,8040.0,2505.0,045,91290,35
3504592160,"Naschitti CCD, San Juan County, New Mexico",2.0,0.0,2.0,045,92160,35
3504590180,"Aztec CCD, San Juan County, New Mexico",6678.0,5493.0,1185.0,045,90180,35
3503792730,"San Jon CCD, Quay County, New Mexico",135.0,111.0,24.0,037,92730,35
3503793540,"Tucumcari CCD, Quay County, New Mexico",1252.0,785.0,467.0,037,93540,35
3502791500,"Hondo CCD, Lincoln County, New Mexico",259.0,176.0,83.0,027,91500,35
3503791830,"Logan-Nara Visa CCD, Quay County, New Mexico",390.0,349.0,41.0,037,91830,35
3503791530,"House-Forrest CCD, Quay County, New Mexico",79.0,67.0,12.0,037,91530,35
3502790780,"Corona CCD, Lincoln County, New Mexico",130.0,102.0,28.0,027,90780,35
3502790510,"Carrizozo CCD, Lincoln County, New Mexico",358.0,288.0,70.0,027,90510,35
3502790450,"Capitan CCD, Lincoln County, New Mexico",994.0,850.0,144.0,027,90450,35
3502792700,"Ruidoso CCD, Lincoln County, New Mexico",4029.0,3328.0,701.0,027,92700,35
3500591410,"Hagerman CCD, Chaves County, New Mexico",367.0,304.0,63.0,005,91410,35
3500592280,"Northwest Chaves CCD, Chaves County, New Mexico",972.0,843.0,129.0,005,92280,35
3500593240,"Southwest Chaves CCD, Chaves County, New Mexico",686.0,455.0,231.0,005,93240,35
3500590960,"Dexter CCD, Chaves County, New Mexico",326.0,212.0,114.0,005,90960,35
3500593090,"Southeast Chaves CCD, Chaves County, New Mexico",336.0,280.0,56.0,005,93090,35
3500592670,"Roswell CCD, Chaves County, New Mexico",8916.0,6156.0,2760.0,005,92670,35
3500592190,"Northeast Chaves CCD, Chaves County, New Mexico",22.0,22.0,0.0,005,92190,35
3502591950,"Lovington CCD, Lea County, New Mexico",2081.0,1450.0,631.0,025,91950,35
3502591620,"Jal CCD, Lea County, New Mexico",432.0,305.0,127.0,025,91620,35
3502591470,"Hobbs CCD, Lea County, New Mexico",6967.0,5361.0,1606.0,025,91470,35
3502591230,"Eunice CCD, Lea County, New Mexico",619.0,535.0,84.0,025,91230,35
3502593360,"Tatum CCD, Lea County, New Mexico",281.0,202.0,79.0,025,93360,35
3504992880,"Santa Fe South CCD, Santa Fe County, New Mexico",11547.0,9996.0,1551.0,049,92880,35
3504992820,"Santa Fe CCD, Santa Fe County, New Mexico",19806.0,12922.0,6884.0,049,92820,35
3504992850,"Santa Fe North CCD, Santa Fe County, New Mexico",1917.0,1430.0,487.0,049,92850,35
3505990660,"Clayton North CCD, Union County, New Mexico",209.0,165.0,44.0,059,90660,35
3505990690,"Clayton South CCD, Union County, New Mexico",752.0,478.0,274.0,059,90690,35
3505193510,"Truth or Consequences West CCD, Sierra County, New Mexico",770.0,671.0,99.0,051,93510,35
3505193480,"Truth or Consequences East CCD, Sierra County, New Mexico",3243.0,2457.0,786.0,051,93480,35
3505391980,"Magdalena CCD, Socorro County, New Mexico",308.0,292.0,16.0,053,91980,35
3505390630,"Claunch CCD, Socorro County, New Mexico",4.0,4.0,0.0,053,90630,35
3504192430,"Portales CCD, Roosevelt County, New Mexico",3381.0,2187.0,1194.0,041,92430,35
3504191140,"Elida CCD, Roosevelt County, New Mexico",335.0,249.0,86.0,041,91140,35
3504191080,"Dora CCD, Roosevelt County, New Mexico",509.0,422.0,87.0,041,91080,35
3502891860,"Los Alamos CCD, Los Alamos County, New Mexico",4056.0,2833.0,1223.0,028,91860,35
3502893810,"White Rock CCD, Los Alamos County, New Mexico",1816.0,1670.0,146.0,028,93810,35
3503991020,"Dixon CCD, Rio Arriba County, New Mexico",87.0,42.0,45.0,039,91020,35
3503992610,"Rio Chama CCD, Rio Arriba County, New Mexico",187.0,159.0,28.0,039,92610,35
