geoid,name,total,male_total,male_no_schooling,male_nursery_to_4th_grade,male_5th_and_6th_grade,male_7th_and_8th_grade,male_9th_grade,male_10th_grade,male_11th_grade,male_12th_grade_no_diploma,male_high_school_graduate,male_less_than_1_year_college,male_1_or_more_years_college,male_associates_degree,male_bachelors_degree,male_masters_degree,male_professional_school_degree,male_doctorate_degree,female_total,female_no_schooling,female_nursery_to_4th_grade,female_5th_and_6th_grade,female_7th_and_8th_grade,female_9th_grade,female_10th_grade,female_11th_grade,female_12th_grade_no_diploma,female_high_school_graduate,female_less_than_1_year_college,female_1_or_more_years_college,female_associates_degree,female_bachelors_degree,female_masters_degree,female_professional_school_degree,female_doctorate_degree,county,county subdivision,state,total_no_schooling,total_nursery_to_4th_grade,total_5th_and_6th_grade,total_7th_and_8th_grade,total_9th_grade,total_10th_grade,total_11th_grade,total_12th_grade_no_diploma,total_high_school_graduate,total_less_than_1_year_college,total_1_or_more_years_college,total_associates_degree,total_bachelors_degree,total_masters_degree,total_professional_school_degree,total_doctorate_degree,total_less_than_high_scool,male_less_than_high_scool,female_less_than_high_scool,total_some_college,male_some_college,female_some_college,total_masters_or_higher,male_masters_or_higher,female_masters_or_higher,total_bachelors_or_higher,male_bachelors_or_higher,female_bachelors_or_higher
1800931630,"Harrison township, Blackford County, Indiana",1831.0,889.0,7.0,0.0,8.0,19.0,16.0,42.0,44.0,10.0,499.0,54.0,105.0,52.0,24.0,9.0,0.0,0.0,942.0,8.0,0.0,0.0,3.0,6.0,13.0,33.0,26.0,512.0,57.0,107.0,98.0,61.0,18.0,0.0,0.0,009,31630,18,15.0,0.0,8.0,22.0,22.0,55.0,77.0,36.0,1011.0,111.0,212.0,150.0,85.0,27.0,0.0,0.0,235.0,146.0,89.0,323.0,159.0,164.0,27.0,9.0,18.0,112.0,33.0,79.0
1816359166,"Perry township, Vanderburgh County, Indiana",15521.0,7004.0,105.0,4.0,19.0,43.0,116.0,161.0,93.0,178.0,2220.0,471.0,1060.0,534.0,1292.0,438.0,99.0,171.0,8517.0,107.0,0.0,0.0,150.0,131.0,79.0,135.0,91.0,2574.0,633.0,1353.0,833.0,1457.0,839.0,106.0,29.0,163,59166,18,212.0,4.0,19.0,193.0,247.0,240.0,228.0,269.0,4794.0,1104.0,2413.0,1367.0,2749.0,1277.0,205.0,200.0,1412.0,719.0,693.0,3517.0,1531.0,1986.0,1682.0,708.0,974.0,4431.0,2000.0,2431.0
1816377696,"Union township, Vanderburgh County, Indiana",264.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,19.0,63.0,12.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,58.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,163,77696,18,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,150.0,0.0,19.0,63.0,20.0,0.0,0.0,0.0,12.0,0.0,12.0,19.0,19.0,0.0,0.0,0.0,0.0,20.0,12.0,8.0
1816368472,"Scott township, Vanderburgh County, Indiana",5913.0,2856.0,40.0,4.0,0.0,21.0,5.0,55.0,9.0,26.0,497.0,285.0,394.0,283.0,789.0,318.0,54.0,76.0,3057.0,23.0,0.0,0.0,0.0,16.0,14.0,7.0,34.0,598.0,269.0,380.0,402.0,844.0,351.0,73.0,46.0,163,68472,18,63.0,4.0,0.0,21.0,21.0,69.0,16.0,60.0,1095.0,554.0,774.0,685.0,1633.0,669.0,127.0,122.0,254.0,160.0,94.0,1328.0,679.0,649.0,918.0,448.0,470.0,2551.0,1237.0,1314.0
1816327486,"German township, Vanderburgh County, Indiana",5522.0,2846.0,13.0,0.0,0.0,9.0,22.0,25.0,48.0,56.0,881.0,152.0,350.0,347.0,587.0,249.0,107.0,0.0,2676.0,8.0,0.0,0.0,17.0,0.0,19.0,53.0,25.0,740.0,176.0,194.0,285.0,671.0,451.0,37.0,0.0,163,27486,18,21.0,0.0,0.0,26.0,22.0,44.0,101.0,81.0,1621.0,328.0,544.0,632.0,1258.0,700.0,144.0,0.0,295.0,173.0,122.0,872.0,502.0,370.0,844.0,356.0,488.0,2102.0,943.0,1159.0
1816340212,"Knight township, Vanderburgh County, Indiana",46303.0,21684.0,110.0,28.0,119.0,291.0,433.0,506.0,423.0,436.0,7219.0,1530.0,3470.0,2017.0,3593.0,941.0,364.0,204.0,24619.0,105.0,119.0,4.0,432.0,505.0,454.0,637.0,378.0,8203.0,1715.0,3939.0,2006.0,3816.0,1885.0,234.0,187.0,163,40212,18,215.0,147.0,123.0,723.0,938.0,960.0,1060.0,814.0,15422.0,3245.0,7409.0,4023.0,7409.0,2826.0,598.0,391.0,4980.0,2346.0,2634.0,10654.0,5000.0,5654.0,3815.0,1509.0,2306.0,11224.0,5102.0,6122.0
1816359670,"Pigeon township, Vanderburgh County, Indiana",20079.0,9559.0,123.0,22.0,47.0,285.0,273.0,554.0,353.0,161.0,3894.0,584.0,1488.0,682.0,765.0,240.0,62.0,26.0,10520.0,163.0,65.0,53.0,263.0,140.0,451.0,701.0,153.0,3733.0,784.0,1635.0,906.0,928.0,433.0,55.0,57.0,163,59670,18,286.0,87.0,100.0,548.0,413.0,1005.0,1054.0,314.0,7627.0,1368.0,3123.0,1588.0,1693.0,673.0,117.0,83.0,3807.0,1818.0,1989.0,4491.0,2072.0,2419.0,873.0,328.0,545.0,2566.0,1093.0,1473.0
1800943650,"Licking township, Blackford County, Indiana",5201.0,2466.0,26.0,0.0,20.0,66.0,62.0,113.0,62.0,46.0,1097.0,213.0,265.0,150.0,127.0,163.0,16.0,40.0,2735.0,7.0,0.0,26.0,48.0,16.0,84.0,95.0,24.0,1377.0,158.0,300.0,275.0,164.0,128.0,24.0,9.0,009,43650,18,33.0,0.0,46.0,114.0,78.0,197.0,157.0,70.0,2474.0,371.0,565.0,425.0,291.0,291.0,40.0,49.0,695.0,395.0,300.0,936.0,478.0,458.0,380.0,219.0,161.0,671.0,346.0,325.0
1800936774,"Jackson township, Blackford County, Indiana",961.0,484.0,0.0,0.0,11.0,13.0,5.0,10.0,15.0,0.0,297.0,23.0,90.0,0.0,13.0,7.0,0.0,0.0,477.0,5.0,0.0,0.0,10.0,0.0,20.0,0.0,0.0,285.0,14.0,85.0,28.0,18.0,12.0,0.0,0.0,009,36774,18,5.0,0.0,11.0,23.0,5.0,30.0,15.0,0.0,582.0,37.0,175.0,28.0,31.0,19.0,0.0,0.0,89.0,54.0,35.0,212.0,113.0,99.0,19.0,7.0,12.0,50.0,20.0,30.0
1800980360,"Washington township, Blackford County, Indiana",617.0,310.0,0.0,0.0,0.0,11.0,12.0,0.0,0.0,9.0,146.0,2.0,59.0,33.0,20.0,8.0,0.0,10.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,84.0,32.0,35.0,60.0,79.0,10.0,0.0,0.0,009,80360,18,0.0,0.0,0.0,11.0,12.0,0.0,7.0,9.0,230.0,34.0,94.0,93.0,99.0,18.0,0.0,10.0,39.0,32.0,7.0,128.0,61.0,67.0,28.0,18.0,10.0,127.0,38.0,89.0
1801537872,"Jefferson township, Carroll County, Indiana",1468.0,736.0,0.0,0.0,0.0,12.0,38.0,12.0,24.0,47.0,277.0,56.0,89.0,55.0,78.0,27.0,21.0,0.0,732.0,9.0,0.0,0.0,0.0,38.0,8.0,16.0,12.0,279.0,59.0,113.0,71.0,83.0,22.0,22.0,0.0,015,37872,18,9.0,0.0,0.0,12.0,76.0,20.0,40.0,59.0,556.0,115.0,202.0,126.0,161.0,49.0,43.0,0.0,216.0,133.0,83.0,317.0,145.0,172.0,92.0,48.0,44.0,253.0,126.0,127.0
1801536828,"Jackson township, Carroll County, Indiana",736.0,365.0,2.0,0.0,0.0,40.0,14.0,4.0,0.0,1.0,157.0,19.0,53.0,50.0,18.0,5.0,2.0,0.0,371.0,2.0,0.0,5.0,22.0,3.0,17.0,2.0,5.0,133.0,22.0,56.0,59.0,31.0,14.0,0.0,0.0,015,36828,18,4.0,0.0,5.0,62.0,17.0,21.0,2.0,6.0,290.0,41.0,109.0,109.0,49.0,19.0,2.0,0.0,117.0,61.0,56.0,150.0,72.0,78.0,21.0,7.0,14.0,70.0,25.0,45.0
1801550256,"Monroe township, Carroll County, Indiana",1920.0,902.0,0.0,5.0,0.0,9.0,0.0,22.0,43.0,44.0,426.0,58.0,123.0,70.0,63.0,27.0,12.0,0.0,1018.0,0.0,0.0,0.0,5.0,20.0,40.0,0.0,19.0,476.0,63.0,157.0,116.0,73.0,38.0,0.0,11.0,015,50256,18,0.0,5.0,0.0,14.0,20.0,62.0,43.0,63.0,902.0,121.0,280.0,186.0,136.0,65.0,12.0,11.0,207.0,123.0,84.0,401.0,181.0,220.0,88.0,39.0,49.0,224.0,102.0,122.0
1801565268,"Rock Creek township, Carroll County, Indiana",432.0,217.0,0.0,0.0,0.0,10.0,22.0,12.0,10.0,0.0,128.0,0.0,8.0,7.0,9.0,11.0,0.0,0.0,215.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,23.0,124.0,0.0,7.0,12.0,11.0,11.0,0.0,0.0,015,65268,18,0.0,0.0,0.0,10.0,49.0,12.0,10.0,23.0,252.0,0.0,15.0,19.0,20.0,22.0,0.0,0.0,104.0,54.0,50.0,15.0,8.0,7.0,22.0,11.0,11.0,42.0,20.0,22.0
