geoid,name,housing_units,owner_occupied,renter_occupied,county,county subdivision,state
0100591989,"Louisville CCD, Barbour County, Alabama",324.0,223.0,101.0,005,91989,01
0100591017,"Eufaula CCD, Barbour County, Alabama",2524.0,950.0,1574.0,005,91017,01
0100590630,"Clayton CCD, Barbour County, Alabama",745.0,489.0,256.0,005,90630,01
0100590648,"Clio CCD, Barbour County, Alabama",299.0,160.0,139.0,005,90648,01
0100590189,"Bakerhill CCD, Barbour County, Alabama",214.0,121.0,93.0,005,90189,01
0100793438,"West Blocton CCD, Bibb County, Alabama",137.0,83.0,54.0,007,93438,01
0100790531,"Centreville-Brent CCD, Bibb County, Alabama",887.0,486.0,401.0,007,90531,01
0100792601,"Piper-Coleanor CCD, Bibb County, Alabama",60.0,60.0,0.0,007,92601,01
0101192133,"Midway CCD, Bullock County, Alabama",560.0,428.0,132.0,011,92133,01
0101193249,"Union Springs CCD, Bullock County, Alabama",1541.0,778.0,763.0,011,93249,01
0101191098,"Fitzpatrick CCD, Bullock County, Alabama",182.0,130.0,52.0,011,91098,01
0101191701,"Inverness CCD, Bullock County, Alabama",450.0,414.0,36.0,011,91701,01
0101591746,"Jacksonville CCD, Calhoun County, Alabama",1055.0,269.0,786.0,015,91746,01
0101590585,"Choccolocco CCD, Calhoun County, Alabama",88.0,88.0,0.0,015,90585,01
0101592430,"Ohatchee CCD, Calhoun County, Alabama",61.0,47.0,14.0,015,92430,01
0101592556,"Piedmont CCD, Calhoun County, Alabama",262.0,145.0,117.0,015,92556,01
0101793393,"Waverly CCD, Chambers County, Alabama",409.0,343.0,66.0,017,93393,01
0101590099,"Anniston CCD, Calhoun County, Alabama",7989.0,3871.0,4118.0,015,90099,01
0101791107,"Five Points CCD, Chambers County, Alabama",251.0,180.0,71.0,017,91107,01
0101791827,"Lanett CCD, Chambers County, Alabama",1655.0,827.0,828.0,017,91827,01
0101792169,"Milltown CCD, Chambers County, Alabama",32.0,11.0,21.0,017,92169,01
0101791818,"La Fayette CCD, Chambers County, Alabama",1090.0,618.0,472.0,017,91818,01
0102590675,"Coffeeville CCD, Clarke County, Alabama",236.0,186.0,50.0,025,90675,01
0102591440,"Grove Hill CCD, Clarke County, Alabama",896.0,571.0,325.0,025,91440,01
0102591260,"Fulton CCD, Clarke County, Alabama",110.0,69.0,41.0,025,91260,01
0102593132,"Thomasville CCD, Clarke County, Alabama",1042.0,507.0,535.0,025,93132,01
0105790279,"Berry CCD, Fayette County, Alabama",31.0,19.0,12.0,057,90279,01
0105791089,"Fayette CCD, Fayette County, Alabama",822.0,452.0,370.0,057,91089,01
0110192592,"Pine Level CCD, Montgomery County, Alabama",218.0,144.0,74.0,101,92592,01
0109590054,"Albertville-Boaz CCD, Marshall County, Alabama",211.0,67.0,144.0,095,90054,01
0110192295,"Mount Meigs CCD, Montgomery County, Alabama",1556.0,1165.0,391.0,101,92295,01
0110192565,"Pike Road CCD, Montgomery County, Alabama",3052.0,1812.0,1240.0,101,92565,01
0110192214,"Montgomery CCD, Montgomery County, Alabama",42316.0,18912.0,23404.0,101,92214,01
0110192673,"Ramer CCD, Montgomery County, Alabama",305.0,282.0,23.0,101,92673,01
0110191665,"Hope Hull CCD, Montgomery County, Alabama",2242.0,1455.0,787.0,101,91665,01
0109590108,"Arab CCD, Marshall County, Alabama",17.0,12.0,5.0,095,90108,01
0109590918,"Douglas CCD, Marshall County, Alabama",0.0,0.0,0.0,095,90918,01
0109593240,"Union Grove CCD, Marshall County, Alabama",15.0,15.0,0.0,095,93240,01
0109591395,"Grant CCD, Marshall County, Alabama",53.0,18.0,35.0,095,91395,01
0109593150,"Town Creek CCD, Marshall County, Alabama",0.0,0.0,0.0,095,93150,01
0109591458,"Guntersville CCD, Marshall County, Alabama",380.0,82.0,298.0,095,91458,01
0100991557,"Hayden CCD, Blount County, Alabama",75.0,75.0,0.0,009,91557,01
0100991953,"Locust Fork CCD, Blount County, Alabama",0.0,0.0,0.0,009,91953,01
0100990414,"Brooksville CCD, Blount County, Alabama",0.0,0.0,0.0,009,90414,01
0100990639,"Cleveland CCD, Blount County, Alabama",0.0,0.0,0.0,009,90639,01
0100990612,"Clarence CCD, Blount County, Alabama",2.0,2.0,0.0,009,90612,01
0100990333,"Blountsville CCD, Blount County, Alabama",19.0,9.0,10.0,009,90333,01
0100992439,"Oneonta CCD, Blount County, Alabama",178.0,49.0,129.0,009,92439,01
0106791584,"Headland-Newville CCD, Henry County, Alabama",618.0,439.0,179.0,067,91584,01
