geoid,name,total,white_alone,black_alone,american_indian_and_alaska_native,asian_alone,native_hawaiian_and_pacific_islander,other_alone,two_or_more_races,latino_alone,county,county subdivision,state,asian_all,other_all
1300592562,"Rockingham CCD, Bacon County, Georgia",3159.0,2647.0,100.0,0.0,6.0,0.0,0.0,25.0,381.0,005,92562,13,6.0,25.0
1300190078,"Altamaha River CCD, Appling County, Georgia",2830.0,2719.0,91.0,0.0,0.0,0.0,0.0,0.0,20.0,001,90078,13,0.0,0.0
1300190240,"Baxley CCD, Appling County, Georgia",10342.0,6004.0,2632.0,89.0,156.0,0.0,0.0,219.0,1242.0,001,90240,13,156.0,308.0
1300590072,"Alma CCD, Bacon County, Georgia",8120.0,5659.0,1542.0,0.0,99.0,24.0,0.0,220.0,576.0,005,90072,13,123.0,220.0
1302591500,"Hoboken CCD, Brantley County, Georgia",5036.0,4699.0,284.0,0.0,0.0,0.0,0.0,0.0,53.0,025,91500,13,0.0,0.0
1302593306,"Waynesville CCD, Brantley County, Georgia",6904.0,6349.0,94.0,15.0,0.0,22.0,0.0,205.0,219.0,025,93306,13,22.0,220.0
1302592124,"Nahunta CCD, Brantley County, Georgia",6471.0,6009.0,194.0,0.0,127.0,3.0,13.0,8.0,117.0,025,92124,13,130.0,21.0
1301192803,"Southeast Banks CCD, Banks County, Georgia",3606.0,3193.0,86.0,24.0,70.0,0.0,0.0,66.0,167.0,011,92803,13,70.0,90.0
1322392210,"North Paulding CCD, Paulding County, Georgia",39638.0,31344.0,4265.0,56.0,411.0,0.0,122.0,861.0,2579.0,223,92210,13,411.0,1039.0
1329591668,"LaFayette CCD, Walker County, Georgia",18907.0,17197.0,1073.0,0.0,299.0,0.0,136.0,91.0,111.0,295,91668,13,299.0,227.0
1301792433,"Queensland CCD, Ben Hill County, Georgia",1449.0,1124.0,309.0,0.0,0.0,8.0,0.0,3.0,5.0,017,92433,13,8.0,3.0
1312992460,"Redbud CCD, Gordon County, Georgia",6446.0,5762.0,0.0,0.0,0.0,0.0,97.0,48.0,539.0,129,92460,13,0.0,145.0
1331793275,"Washington CCD, Wilkes County, Georgia",6951.0,3402.0,3186.0,0.0,60.0,0.0,0.0,73.0,230.0,317,93275,13,60.0,73.0
1313192804,"Southeast Grady CCD, Grady County, Georgia",571.0,423.0,138.0,0.0,0.0,0.0,0.0,0.0,10.0,131,92804,13,0.0,0.0
1313192216,"Northwest Grady CCD, Grady County, Georgia",516.0,468.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,131,92216,13,0.0,0.0
1316793332,"West Johnson CCD, Johnson County, Georgia",1591.0,1270.0,263.0,0.0,15.0,0.0,0.0,38.0,5.0,167,93332,13,15.0,38.0
1326990557,"Carsonville CCD, Taylor County, Georgia",1428.0,1149.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,269,90557,13,0.0,0.0
1308590284,"Blacks Mill CCD, Dawson County, Georgia",15050.0,13930.0,123.0,0.0,51.0,0.0,0.0,180.0,766.0,085,90284,13,51.0,180.0
1328992215,"North Twiggs CCD, Twiggs County, Georgia",4721.0,2921.0,1616.0,0.0,0.0,0.0,0.0,154.0,30.0,289,92215,13,0.0,154.0
1328992821,"South Twiggs CCD, Twiggs County, Georgia",3602.0,1651.0,1931.0,4.0,8.0,0.0,0.0,8.0,0.0,289,92821,13,8.0,12.0
1308792104,"Mount Pleasant CCD, Decatur County, Georgia",1309.0,1134.0,144.0,0.0,0.0,0.0,0.0,31.0,0.0,087,92104,13,0.0,31.0
1318793024,"Three Sisters Mountain CCD, Lumpkin County, Georgia",13786.0,12479.0,485.0,46.0,53.0,0.0,0.0,144.0,579.0,187,93024,13,53.0,190.0
1316592019,"Millen CCD, Jenkins County, Georgia",5941.0,3511.0,2013.0,17.0,49.0,0.0,0.0,0.0,351.0,165,92019,13,49.0,17.0
1316592806,"South Jenkins CCD, Jenkins County, Georgia",2988.0,1511.0,1157.0,0.0,27.0,0.0,0.0,69.0,224.0,165,92806,13,27.0,69.0
1329392671,"Salem CCD, Upson County, Georgia",1440.0,653.0,759.0,0.0,0.0,0.0,0.0,17.0,11.0,293,92671,13,0.0,17.0
1327990591,"Cedar Crossing CCD, Toombs County, Georgia",2784.0,2407.0,232.0,0.0,8.0,0.0,0.0,10.0,127.0,279,90591,13,8.0,10.0
1318192807,"South Lincoln CCD, Lincoln County, Georgia",3975.0,2691.0,1161.0,0.0,0.0,0.0,0.0,20.0,103.0,181,92807,13,0.0,20.0
1322190814,"Crawford CCD, Oglethorpe County, Georgia",11125.0,8214.0,2104.0,9.0,42.0,0.0,0.0,228.0,528.0,221,90814,13,42.0,237.0
1302191891,"Macon East CCD, Bibb County, Georgia",21293.0,3737.0,16894.0,9.0,30.0,0.0,0.0,303.0,320.0,021,91891,13,30.0,312.0
1325593180,"Vaughn CCD, Spalding County, Georgia",3117.0,3018.0,38.0,0.0,0.0,0.0,0.0,0.0,61.0,255,93180,13,0.0,0.0
1302191892,"Macon West CCD, Bibb County, Georgia",99122.0,35340.0,56551.0,246.0,2256.0,16.0,109.0,1531.0,3073.0,021,91892,13,2272.0,1886.0
1325593071,"Towalaga CCD, Spalding County, Georgia",6569.0,4876.0,1193.0,124.0,129.0,0.0,0.0,14.0,233.0,255,93071,13,129.0,138.0
1325590942,"Digbey CCD, Spalding County, Georgia",748.0,709.0,8.0,0.0,0.0,0.0,0.0,13.0,18.0,255,90942,13,0.0,13.0
1316991351,"Gray-Macon East CCD, Jones County, Georgia",24917.0,18245.0,5817.0,48.0,190.0,0.0,0.0,272.0,345.0,169,91351,13,190.0,320.0
1303593438,"Worthville CCD, Butts County, Georgia",5815.0,5338.0,277.0,0.0,19.0,0.0,0.0,0.0,181.0,035,93438,13,19.0,0.0
1303592822,"Southwest Butts CCD, Butts County, Georgia",5087.0,3017.0,1701.0,9.0,46.0,0.0,25.0,29.0,260.0,035,92822,13,46.0,63.0
1327791052,"Eldorado CCD, Tift County, Georgia",3329.0,1991.0,978.0,0.0,48.0,0.0,0.0,22.0,290.0,277,91052,13,48.0,22.0
1300992015,"Milledgeville CCD, Baldwin County, Georgia",32136.0,15816.0,14237.0,117.0,665.0,70.0,7.0,590.0,634.0,009,92015,13,735.0,714.0
1325791934,"Martin-Avalon CCD, Stephens County, Georgia",6991.0,6259.0,572.0,0.0,0.0,0.0,0.0,116.0,44.0,257,91934,13,0.0,116.0
1308393084,"Trenton CCD, Dade County, Georgia",7807.0,7270.0,22.0,0.0,124.0,118.0,8.0,54.0,211.0,083,93084,13,242.0,62.0
1307391383,"Grovetown-Harlem CCD, Columbia County, Georgia",32511.0,18178.0,9265.0,258.0,356.0,0.0,206.0,1196.0,3052.0,073,91383,13,356.0,1660.0
1300990992,"East Baldwin CCD, Baldwin County, Georgia",5469.0,3514.0,1664.0,0.0,12.0,0.0,0.0,100.0,179.0,009,90992,13,12.0,100.0
1329591810,"Lookout Mountain CCD, Walker County, Georgia",3080.0,3001.0,17.0,27.0,8.0,0.0,0.0,9.0,18.0,295,91810,13,8.0,36.0
1312392805,"South Gilmer CCD, Gilmer County, Georgia",3865.0,3637.0,34.0,0.0,0.0,0.0,0.0,68.0,126.0,123,92805,13,0.0,68.0
1312392206,"North Gilmer CCD, Gilmer County, Georgia",5385.0,4941.0,3.0,9.0,75.0,3.0,183.0,8.0,163.0,123,92206,13,78.0,200.0
1321792810,"South Newton CCD, Newton County, Georgia",10218.0,7384.0,2100.0,0.0,13.0,0.0,0.0,478.0,243.0,217,92810,13,13.0,478.0
1313590469,"Buford-Sugar Hill CCD, Gwinnett County, Georgia",52326.0,28712.0,5957.0,16.0,4708.0,0.0,67.0,1631.0,11235.0,135,90469,13,4708.0,1714.0
1310590719,"Coldwater CCD, Elbert County, Georgia",2805.0,2082.0,660.0,0.0,0.0,0.0,0.0,0.0,63.0,105,90719,13,0.0,0.0
1305192393,"Pooler-Bloomingdale CCD, Chatham County, Georgia",57668.0,32166.0,17046.0,241.0,1818.0,115.0,195.0,1540.0,4547.0,051,92393,13,1933.0,1976.0
