geoid,name,total_households,total_with_computer,dialup_internet,broadband_internet,computer_no_internet,total_no_computer,county,county subdivision,state,total_with_internet,total_no_internet
1300592562,"Rockingham CCD, Bacon County, Georgia",1096.0,861.0,24.0,642.0,195.0,235.0,005,92562,13,666.0,430.0
1300190078,"Altamaha River CCD, Appling County, Georgia",1097.0,874.0,13.0,556.0,305.0,223.0,001,90078,13,569.0,528.0
1300190240,"Baxley CCD, Appling County, Georgia",3568.0,2522.0,62.0,1626.0,834.0,1046.0,001,90240,13,1688.0,1880.0
1300590072,"Alma CCD, Bacon County, Georgia",2893.0,2347.0,23.0,1763.0,561.0,546.0,005,90072,13,1786.0,1107.0
1302591500,"Hoboken CCD, Brantley County, Georgia",1939.0,1587.0,79.0,1190.0,318.0,352.0,025,91500,13,1269.0,670.0
1302593306,"Waynesville CCD, Brantley County, Georgia",2423.0,1957.0,29.0,1409.0,519.0,466.0,025,93306,13,1438.0,985.0
1302592124,"Nahunta CCD, Brantley County, Georgia",2296.0,1867.0,82.0,1341.0,444.0,429.0,025,92124,13,1423.0,873.0
1301192803,"Southeast Banks CCD, Banks County, Georgia",1183.0,846.0,11.0,703.0,132.0,337.0,011,92803,13,714.0,469.0
1322392210,"North Paulding CCD, Paulding County, Georgia",12546.0,12223.0,0.0,11422.0,801.0,323.0,223,92210,13,11422.0,1124.0
1329591668,"LaFayette CCD, Walker County, Georgia",6774.0,5453.0,22.0,4766.0,665.0,1321.0,295,91668,13,4788.0,1986.0
1301792433,"Queensland CCD, Ben Hill County, Georgia",579.0,388.0,4.0,322.0,62.0,191.0,017,92433,13,326.0,253.0
1312992460,"Redbud CCD, Gordon County, Georgia",2307.0,1875.0,18.0,1516.0,341.0,432.0,129,92460,13,1534.0,773.0
1331793275,"Washington CCD, Wilkes County, Georgia",2830.0,1595.0,30.0,1184.0,381.0,1235.0,317,93275,13,1214.0,1616.0
1313192804,"Southeast Grady CCD, Grady County, Georgia",240.0,231.0,0.0,228.0,3.0,9.0,131,92804,13,228.0,12.0
1313192216,"Northwest Grady CCD, Grady County, Georgia",223.0,152.0,0.0,126.0,26.0,71.0,131,92216,13,126.0,97.0
1316793332,"West Johnson CCD, Johnson County, Georgia",667.0,476.0,52.0,347.0,77.0,191.0,167,93332,13,399.0,268.0
1326990557,"Carsonville CCD, Taylor County, Georgia",531.0,381.0,0.0,300.0,81.0,150.0,269,90557,13,300.0,231.0
1308590284,"Blacks Mill CCD, Dawson County, Georgia",5332.0,4816.0,42.0,4296.0,478.0,516.0,085,90284,13,4338.0,994.0
1328992215,"North Twiggs CCD, Twiggs County, Georgia",1643.0,1018.0,50.0,755.0,213.0,625.0,289,92215,13,805.0,838.0
1328992821,"South Twiggs CCD, Twiggs County, Georgia",1300.0,787.0,7.0,662.0,118.0,513.0,289,92821,13,669.0,631.0
1308792104,"Mount Pleasant CCD, Decatur County, Georgia",545.0,378.0,16.0,341.0,21.0,167.0,087,92104,13,357.0,188.0
