geoid,name,total,male_total,female_total,total_same_house,male_same_house,female_same_house,total_moved_within_county,male_moved_within_county,female_moved_within_county,total_moved_from_different_county_in_same_state,male_moved_from_different_county_in_same_state,female_moved_from_different_county_in_same_state,total_moved_from_different_state,male_moved_from_different_state,female_moved_from_different_state,total_moved_from_abroad,male_moved_from_abroad,female_moved_from_abroad,county,county subdivision,state
1800931630,"Harrison township, Blackford County, Indiana",2597.0,1353.0,1244.0,2258.0,1207.0,1051.0,205.0,78.0,127.0,78.0,38.0,40.0,51.0,28.0,23.0,5.0,2.0,3.0,009,31630,18
1816359166,"Perry township, Vanderburgh County, Indiana",25344.0,11984.0,13360.0,19992.0,9352.0,10640.0,2737.0,1451.0,1286.0,1500.0,705.0,795.0,1010.0,404.0,606.0,105.0,72.0,33.0,163,59166,18
1816377696,"Union township, Vanderburgh County, Indiana",280.0,194.0,86.0,280.0,194.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163,77696,18
1816368472,"Scott township, Vanderburgh County, Indiana",8757.0,4340.0,4417.0,7765.0,3878.0,3887.0,712.0,343.0,369.0,135.0,64.0,71.0,122.0,55.0,67.0,23.0,0.0,23.0,163,68472,18
1816327486,"German township, Vanderburgh County, Indiana",7642.0,3861.0,3781.0,7201.0,3739.0,3462.0,359.0,109.0,250.0,0.0,0.0,0.0,82.0,13.0,69.0,0.0,0.0,0.0,163,27486,18
1816340212,"Knight township, Vanderburgh County, Indiana",67062.0,31373.0,35689.0,54778.0,25920.0,28858.0,7931.0,3432.0,4499.0,2150.0,973.0,1177.0,1992.0,938.0,1054.0,211.0,110.0,101.0,163,40212,18
1816359670,"Pigeon township, Vanderburgh County, Indiana",29164.0,13867.0,15297.0,23860.0,11358.0,12502.0,4080.0,1905.0,2175.0,675.0,334.0,341.0,488.0,234.0,254.0,61.0,36.0,25.0,163,59670,18
1800943650,"Licking township, Blackford County, Indiana",7408.0,3512.0,3896.0,6703.0,3154.0,3549.0,390.0,185.0,205.0,238.0,124.0,114.0,77.0,49.0,28.0,0.0,0.0,0.0,009,43650,18
1800936774,"Jackson township, Blackford County, Indiana",1177.0,645.0,532.0,1051.0,533.0,518.0,68.0,54.0,14.0,48.0,48.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,009,36774,18
1800980360,"Washington township, Blackford County, Indiana",850.0,467.0,383.0,811.0,445.0,366.0,0.0,0.0,0.0,30.0,13.0,17.0,0.0,0.0,0.0,9.0,9.0,0.0,009,80360,18
1801537872,"Jefferson township, Carroll County, Indiana",1926.0,930.0,996.0,1639.0,810.0,829.0,32.0,19.0,13.0,247.0,101.0,146.0,8.0,0.0,8.0,0.0,0.0,0.0,015,37872,18
1801536828,"Jackson township, Carroll County, Indiana",1208.0,592.0,616.0,1027.0,468.0,559.0,120.0,98.0,22.0,59.0,26.0,33.0,0.0,0.0,0.0,2.0,0.0,2.0,015,36828,18
1801550256,"Monroe township, Carroll County, Indiana",2727.0,1343.0,1384.0,2530.0,1247.0,1283.0,62.0,35.0,27.0,114.0,54.0,60.0,21.0,7.0,14.0,0.0,0.0,0.0,015,50256,18
1801565268,"Rock Creek township, Carroll County, Indiana",660.0,337.0,323.0,653.0,337.0,316.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,015,65268,18
1801517686,"Democrat township, Carroll County, Indiana",888.0,420.0,468.0,846.0,408.0,438.0,29.0,12.0,17.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,015,17686,18
1801545900,"Madison township, Carroll County, Indiana",466.0,241.0,225.0,430.0,219.0,211.0,0.0,0.0,0.0,36.0,22.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,015,45900,18
18015316,"Adams township, Carroll County, Indiana",696.0,368.0,328.0,601.0,289.0,312.0,0.0,0.0,0.0,44.0,35.0,9.0,51.0,44.0,7.0,0.0,0.0,0.0,015,316,18
1801543200,"Liberty township, Carroll County, Indiana",585.0,287.0,298.0,585.0,287.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,015,43200,18
1801517236,"Deer Creek township, Carroll County, Indiana",4523.0,2242.0,2281.0,4101.0,2015.0,2086.0,281.0,170.0,111.0,130.0,57.0,73.0,5.0,0.0,5.0,6.0,0.0,6.0,015,17236,18
180159262,"Burlington township, Carroll County, Indiana",1576.0,770.0,806.0,1341.0,638.0,703.0,121.0,59.0,62.0,93.0,57.0,36.0,21.0,16.0,5.0,0.0,0.0,0.0,015,9262,18
1801575824,"Tippecanoe township, Carroll County, Indiana",2401.0,1274.0,1127.0,2159.0,1112.0,1047.0,188.0,117.0,71.0,53.0,45.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,015,75824,18
1801580414,"Washington township, Carroll County, Indiana",382.0,226.0,156.0,343.0,204.0,139.0,39.0,22.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,015,80414,18
1814343164,"Lexington township, Scott County, Indiana",3439.0,1713.0,1726.0,3243.0,1529.0,1714.0,143.0,143.0,0.0,35.0,23.0,12.0,18.0,18.0,0.0,0.0,0.0,0.0,143,43164,18
1814323224,"Finley township, Scott County, Indiana",1460.0,749.0,711.0,1293.0,683.0,610.0,117.0,25.0,92.0,19.0,10.0,9.0,23.0,23.0,0.0,8.0,8.0,0.0,143,23224,18
1814338448,"Jennings township, Scott County, Indiana",6391.0,3198.0,3193.0,5375.0,2678.0,2697.0,735.0,389.0,346.0,243.0,117.0,126.0,34.0,10.0,24.0,4.0,4.0,0.0,143,38448,18
1814379100,"Vienna township, Scott County, Indiana",9758.0,4661.0,5097.0,8212.0,3882.0,4330.0,877.0,503.0,374.0,561.0,231.0,330.0,108.0,45.0,63.0,0.0,0.0,0.0,143,79100,18
1806182106,"Webster township, Harrison County, Indiana",1655.0,1005.0,650.0,1580.0,1005.0,575.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,75.0,0.0,0.0,0.0,061,82106,18
180616058,"Blue River township, Harrison County, Indiana",2418.0,1018.0,1400.0,2265.0,965.0,1300.0,95.0,33.0,62.0,16.0,3.0,13.0,25.0,0.0,25.0,17.0,17.0,0.0,061,6058,18
1806125396,"Franklin township, Harrison County, Indiana",4090.0,1870.0,2220.0,3667.0,1673.0,1994.0,56.0,50.0,6.0,188.0,99.0,89.0,146.0,48.0,98.0,33.0,0.0,33.0,061,25396,18
1817781944,"Wayne township, Wayne County, Indiana",39760.0,19024.0,20736.0,33039.0,15597.0,17442.0,3805.0,1997.0,1808.0,977.0,556.0,421.0,1777.0,803.0,974.0,162.0,71.0,91.0,177,81944,18
1809759742,"Pike township, Marion County, Indiana",79851.0,36588.0,43263.0,63887.0,29244.0,34643.0,10411.0,4837.0,5574.0,2823.0,1317.0,1506.0,2213.0,1041.0,1172.0,517.0,149.0,368.0,097,59742,18
1809711512,"Center township, Marion County, Indiana",146580.0,73833.0,72747.0,117948.0,58116.0,59832.0,19692.0,10898.0,8794.0,5100.0,2479.0,2621.0,3326.0,1991.0,1335.0,514.0,349.0,165.0,097,11512,18
1809717092,"Decatur township, Marion County, Indiana",33511.0,16968.0,16543.0,28184.0,14267.0,13917.0,3419.0,1677.0,1742.0,1166.0,643.0,523.0,624.0,297.0,327.0,118.0,84.0,34.0,097,17092,18
1802136864,"Jackson township, Clay County, Indiana",2666.0,1380.0,1286.0,2562.0,1320.0,1242.0,65.0,49.0,16.0,39.0,11.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,021,36864,18
1809781800,"Wayne township, Marion County, Indiana",140066.0,68608.0,71458.0,115897.0,56859.0,59038.0,16396.0,7879.0,8517.0,4064.0,1969.0,2095.0,2466.0,1199.0,1267.0,1243.0,702.0,541.0,097,81800,18
1809780144,"Warren township, Marion County, Indiana",102461.0,49192.0,53269.0,89964.0,43073.0,46891.0,10001.0,4819.0,5182.0,1036.0,551.0,485.0,899.0,440.0,459.0,561.0,309.0,252.0,097,80144,18
1801510540,"Carrollton township, Carroll County, Indiana",676.0,330.0,346.0,514.0,242.0,272.0,18.0,0.0,18.0,144.0,88.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,015,10540,18
1801512988,"Clay township, Carroll County, Indiana",1083.0,566.0,517.0,930.0,489.0,441.0,117.0,70.0,47.0,36.0,7.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,015,12988,18
1814338772,"Johnson township, Scott County, Indiana",2447.0,1205.0,1242.0,2397.0,1181.0,1216.0,24.0,24.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,143,38772,18
1806171936,"Spencer township, Harrison County, Indiana",1717.0,804.0,913.0,1673.0,791.0,882.0,22.0,0.0,22.0,9.0,0.0,9.0,13.0,13.0,0.0,0.0,0.0,0.0,061,71936,18
1806131810,"Harrison township, Harrison County, Indiana",12374.0,5928.0,6446.0,10487.0,5122.0,5365.0,1056.0,487.0,569.0,596.0,164.0,432.0,217.0,137.0,80.0,18.0,18.0,0.0,061,31810,18
1806137080,"Jackson township, Harrison County, Indiana",5979.0,3150.0,2829.0,5808.0,3047.0,2761.0,81.0,44.0,37.0,17.0,17.0,0.0,46.0,42.0,4.0,27.0,0.0,27.0,061,37080,18
1806151030,"Morgan township, Harrison County, Indiana",4057.0,2245.0,1812.0,3835.0,2105.0,1730.0,63.0,42.0,21.0,132.0,76.0,56.0,27.0,22.0,5.0,0.0,0.0,0.0,061,51030,18
1817738286,"Jefferson township, Wayne County, Indiana",3316.0,1715.0,1601.0,2940.0,1486.0,1454.0,223.0,135.0,88.0,120.0,76.0,44.0,31.0,16.0,15.0,2.0,2.0,0.0,177,38286,18
1817716714,"Dalton township, Wayne County, Indiana",374.0,210.0,164.0,347.0,193.0,154.0,19.0,9.0,10.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177,16714,18
1802158986,"Perry township, Clay County, Indiana",673.0,347.0,326.0,673.0,347.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,021,58986,18
1802173988,"Sugar Ridge township, Clay County, Indiana",1340.0,631.0,709.0,1311.0,624.0,687.0,6.0,4.0,2.0,23.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,021,73988,18
1802180468,"Washington township, Clay County, Indiana",506.0,264.0,242.0,448.0,247.0,201.0,45.0,17.0,28.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,021,80468,18
1802178416,"Van Buren township, Clay County, Indiana",3326.0,1721.0,1605.0,2933.0,1526.0,1407.0,188.0,85.0,103.0,185.0,98.0,87.0,20.0,12.0,8.0,0.0,0.0,0.0,021,78416,18
1802131684,"Harrison township, Clay County, Indiana",2194.0,1072.0,1122.0,1956.0,937.0,1019.0,126.0,46.0,80.0,81.0,60.0,21.0,31.0,29.0,2.0,0.0,0.0,0.0,021,31684,18
1806311386,"Center township, Hendricks County, Indiana",12812.0,6368.0,6444.0,10504.0,5286.0,5218.0,1519.0,788.0,731.0,373.0,137.0,236.0,354.0,129.0,225.0,62.0,28.0,34.0,063,11386,18
1806377318,"Union township, Hendricks County, Indiana",2158.0,990.0,1168.0,1972.0,870.0,1102.0,82.0,44.0,38.0,74.0,55.0,19.0,11.0,8.0,3.0,19.0,13.0,6.0,063,77318,18
180638308,"Brown township, Hendricks County, Indiana",12279.0,6304.0,5975.0,11173.0,5620.0,5553.0,429.0,202.0,227.0,323.0,228.0,95.0,354.0,254.0,100.0,0.0,0.0,0.0,063,8308,18
1806380702,"Washington township, Hendricks County, Indiana",48747.0,23912.0,24835.0,41979.0,20658.0,21321.0,3149.0,1357.0,1792.0,2495.0,1416.0,1079.0,882.0,393.0,489.0,242.0,88.0,154.0,063,80702,18
1806343290,"Liberty township, Hendricks County, Indiana",5932.0,3011.0,2921.0,5329.0,2757.0,2572.0,255.0,83.0,172.0,306.0,150.0,156.0,23.0,21.0,2.0,19.0,0.0,19.0,063,43290,18
1806346926,"Marion township, Hendricks County, Indiana",1226.0,636.0,590.0,1074.0,559.0,515.0,109.0,43.0,66.0,21.0,12.0,9.0,22.0,22.0,0.0,0.0,0.0,0.0,063,46926,18
1806325414,"Franklin township, Hendricks County, Indiana",1234.0,579.0,655.0,1174.0,555.0,619.0,58.0,24.0,34.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,063,25414,18
1806330204,"Guilford township, Hendricks County, Indiana",30605.0,15720.0,14885.0,24543.0,12088.0,12455.0,2227.0,1087.0,1140.0,3120.0,2105.0,1015.0,687.0,436.0,251.0,28.0,4.0,24.0,063,30204,18
1806320530,"Eel River township, Hendricks County, Indiana",1648.0,898.0,750.0,1488.0,823.0,665.0,6.0,3.0,3.0,150.0,70.0,80.0,4.0,2.0,2.0,0.0,0.0,0.0,063,20530,18
1806161344,"Posey township, Harrison County, Indiana",2911.0,1615.0,1296.0,2800.0,1565.0,1235.0,58.0,34.0,24.0,2.0,2.0,0.0,51.0,14.0,37.0,0.0,0.0,0.0,061,61344,18
1806175014,"Taylor township, Harrison County, Indiana",586.0,288.0,298.0,586.0,288.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,061,75014,18
1806133268,"Heth township, Harrison County, Indiana",1378.0,627.0,751.0,1369.0,624.0,745.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,6.0,0.0,0.0,0.0,061,33268,18
1806180684,"Washington township, Harrison County, Indiana",499.0,292.0,207.0,476.0,269.0,207.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,061,80684,18
180616544,"Boone township, Harrison County, Indiana",1422.0,785.0,637.0,1367.0,730.0,637.0,39.0,39.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,061,6544,18
1806916678,"Dallas township, Huntington County, Indiana",2150.0,1094.0,1056.0,1874.0,936.0,938.0,141.0,90.0,51.0,121.0,60.0,61.0,11.0,5.0,6.0,3.0,3.0,0.0,069,16678,18
1806980126,"Warren township, Huntington County, Indiana",707.0,395.0,312.0,692.0,380.0,312.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,069,80126,18
1806935311,"Huntington township, Huntington County, Indiana",20050.0,9540.0,10510.0,16588.0,7817.0,8771.0,2284.0,1145.0,1139.0,675.0,340.0,335.0,458.0,193.0,265.0,45.0,45.0,0.0,069,35311,18
1806967320,"Salamonie township, Huntington County, Indiana",1848.0,911.0,937.0,1603.0,827.0,776.0,169.0,67.0,102.0,22.0,5.0,17.0,46.0,4.0,42.0,8.0,8.0,0.0,069,67320,18
1806938016,"Jefferson township, Huntington County, Indiana",655.0,367.0,288.0,565.0,319.0,246.0,90.0,48.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,069,38016,18
1806913384,"Clear Creek township, Huntington County, Indiana",1822.0,922.0,900.0,1733.0,876.0,857.0,65.0,34.0,31.0,24.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,069,13384,18
