geoid,name,total,male_total,male_under_5,male_5_to_9,male_10_to_14,male_15_to_17,male_18_to_19,male_20,male_21,male_22_to_24,male_25_to_29,male_30_to_34,male_35_to_39,male_40_to_44,male_45_to_49,male_50_to_54,male_55_to_59,male_60_to_61,male_62_to_64,male_65_to_66,male_67_to_69,male_70_to_74,male_75_to_79,male_80_to_84,male_85_and_over,female_total,female_under_5,female_5_to_9,female_10_to_14,female_15_to_17,female_18_to_19,female_20,female_21,female_22_to_24,female_25_to_29,female_30_to_34,female_35_to_39,female_40_to_44,female_45_to_49,female_50_to_54,female_55_to_59,female_60_to_61,female_62_to_64,female_65_to_66,female_67_to_69,female_70_to_74,female_75_to_79,female_80_to_84,female_85_and_over,county,county subdivision,state,total_under_5,total_5_to_9,total_10_to_14,total_15_to_17,total_18_to_19,total_20,total_21,total_22_to_24,total_25_to_29,total_30_to_34,total_35_to_39,total_40_to_44,total_45_to_49,total_50_to_54,total_55_to_59,total_60_to_61,total_62_to_64,total_65_to_66,total_67_to_69,total_70_to_74,total_75_to_79,total_80_to_84,total_85_and_over,total_0_to_17,male_0_to_17,female_0_to_17,total_5_to_17,male_5_to_17,female_5_to_17,total_0_9,male_0_9,female_0_9,total_10_to_17,male_10_to_17,female_10_to_17,total_18_to_34,male_18_to_34,female_18_to_34,total_35_to_49,male_35_to_49,female_35_to_49,total_50_to_64,male_50_to_64,female_50_to_64,total_65_and_over,male_65_and_over,female_65_and_over
0508393619,"Tomlinson township, Logan County, Arkansas",187,93.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,22.0,11.0,0.0,0.0,19.0,0.0,0.0,11.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,10.0,0.0,17.0,11.0,13.0,0.0,0.0,9.0,8.0,0.0,0.0,7.0,083,93619,05,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,10.0,0.0,39.0,22.0,13.0,0.0,19.0,9.0,8.0,11.0,0.0,7.0,18.0,18.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,41.0,12.0,29.0,74.0,33.0,41.0,54.0,30.0,24.0
0512191204,"East Roanoke township, Randolph County, Arkansas",337,179.0,0.0,17.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,13.0,16.0,0.0,37.0,0.0,15.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,158.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,43.0,30.0,16.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,121,91204,05,0.0,17.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,13.0,28.0,43.0,67.0,16.0,15.0,0.0,43.0,0.0,0.0,41.0,0.0,0.0,54.0,40.0,14.0,54.0,40.0,14.0,17.0,17.0,0.0,37.0,23.0,14.0,17.0,17.0,0.0,84.0,29.0,55.0,98.0,52.0,46.0,84.0,41.0,43.0
0508793976,"Wharton township, Madison County, Arkansas",208,127.0,0.0,0.0,9.0,9.0,5.0,0.0,7.0,0.0,0.0,11.0,7.0,12.0,0.0,6.0,19.0,0.0,8.0,0.0,5.0,0.0,19.0,0.0,10.0,81.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,15.0,0.0,19.0,0.0,0.0,8.0,0.0,0.0,12.0,087,93976,05,0.0,0.0,17.0,9.0,5.0,0.0,7.0,0.0,0.0,24.0,13.0,12.0,0.0,6.0,34.0,0.0,27.0,0.0,5.0,8.0,19.0,0.0,22.0,26.0,18.0,8.0,26.0,18.0,8.0,0.0,0.0,0.0,26.0,18.0,8.0,36.0,23.0,13.0,25.0,19.0,6.0,67.0,33.0,34.0,54.0,34.0,20.0
0511793654,"Tyler township, Prairie County, Arkansas",167,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,35.0,19.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0,6.0,0.0,0.0,0.0,15.0,0.0,16.0,9.0,117,93654,05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,32.0,55.0,25.0,0.0,0.0,0.0,26.0,0.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,112.0,65.0,47.0,51.0,11.0,40.0
0509790595,"Caddo Gap township, Montgomery County, Arkansas",765,360.0,14.0,47.0,0.0,0.0,0.0,0.0,6.0,9.0,5.0,54.0,39.0,0.0,29.0,31.0,22.0,0.0,0.0,10.0,55.0,0.0,6.0,27.0,6.0,405.0,44.0,103.0,8.0,0.0,0.0,0.0,31.0,0.0,51.0,0.0,10.0,33.0,11.0,20.0,9.0,7.0,0.0,5.0,23.0,32.0,0.0,9.0,9.0,097,90595,05,58.0,150.0,8.0,0.0,0.0,0.0,37.0,9.0,56.0,54.0,49.0,33.0,40.0,51.0,31.0,7.0,0.0,15.0,78.0,32.0,6.0,36.0,15.0,216.0,61.0,155.0,158.0,47.0,111.0,208.0,61.0,147.0,8.0,0.0,8.0,156.0,74.0,82.0,122.0,68.0,54.0,89.0,53.0,36.0,182.0,104.0,78.0
0506390343,"Black River-Marshell township, Independence County, Arkansas",383,226.0,50.0,17.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,47.0,9.0,0.0,21.0,0.0,22.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,5.0,157.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,9.0,42.0,9.0,9.0,21.0,0.0,0.0,10.0,0.0,0.0,20.0,10.0,0.0,0.0,13.0,063,90343,05,50.0,25.0,7.0,21.0,6.0,0.0,0.0,0.0,9.0,89.0,18.0,9.0,42.0,0.0,22.0,10.0,0.0,0.0,47.0,10.0,0.0,0.0,18.0,103.0,95.0,8.0,53.0,45.0,8.0,75.0,67.0,8.0,28.0,28.0,0.0,104.0,47.0,57.0,69.0,30.0,39.0,32.0,22.0,10.0,75.0,32.0,43.0
0509790013,"Alamo township, Montgomery County, Arkansas",148,101.0,19.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,7.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,097,90013,05,19.0,31.0,0.0,0.0,0.0,0.0,0.0,26.0,30.0,15.0,0.0,0.0,0.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,31.0,31.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,71.0,38.0,33.0,0.0,0.0,0.0,27.0,13.0,14.0,0.0,0.0,0.0
0509790346,"Black Springs township, Montgomery County, Arkansas",423,226.0,1.0,0.0,0.0,11.0,21.0,0.0,2.0,0.0,0.0,5.0,25.0,36.0,17.0,9.0,40.0,0.0,18.0,8.0,0.0,1.0,5.0,24.0,3.0,197.0,7.0,9.0,0.0,14.0,2.0,1.0,0.0,0.0,6.0,0.0,11.0,29.0,0.0,30.0,11.0,11.0,15.0,13.0,31.0,0.0,7.0,0.0,0.0,097,90346,05,8.0,9.0,0.0,25.0,23.0,1.0,2.0,0.0,6.0,5.0,36.0,65.0,17.0,39.0,51.0,11.0,33.0,21.0,31.0,1.0,12.0,24.0,3.0,42.0,12.0,30.0,34.0,11.0,23.0,17.0,1.0,16.0,25.0,11.0,14.0,37.0,28.0,9.0,118.0,78.0,40.0,134.0,67.0,67.0,92.0,41.0,51.0
0509791273,"Fannie township, Montgomery County, Arkansas",240,142.0,13.0,0.0,19.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,19.0,16.0,0.0,0.0,14.0,0.0,23.0,0.0,0.0,12.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,13.0,0.0,0.0,23.0,0.0,6.0,0.0,0.0,8.0,0.0,097,91273,05,13.0,0.0,19.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,24.0,43.0,29.0,0.0,0.0,37.0,0.0,29.0,0.0,0.0,20.0,0.0,32.0,32.0,0.0,19.0,19.0,0.0,13.0,13.0,0.0,19.0,19.0,0.0,26.0,26.0,0.0,67.0,19.0,48.0,66.0,30.0,36.0,49.0,35.0,14.0
0509791765,"Hopper township, Montgomery County, Arkansas",169,91.0,6.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,11.0,12.0,0.0,0.0,0.0,0.0,24.0,0.0,25.0,0.0,0.0,78.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,7.0,11.0,10.0,10.0,0.0,0.0,7.0,0.0,11.0,8.0,0.0,0.0,097,91765,05,6.0,6.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,5.0,0.0,7.0,22.0,22.0,10.0,0.0,0.0,7.0,24.0,11.0,33.0,0.0,0.0,12.0,6.0,6.0,6.0,0.0,6.0,12.0,6.0,6.0,0.0,0.0,0.0,21.0,13.0,8.0,29.0,11.0,18.0,32.0,12.0,20.0,75.0,49.0,26.0
