geoid,name,total,white_alone,black_alone,american_indian_and_alaska_native,asian_alone,native_hawaiian_and_pacific_islander,other_alone,two_or_more_races,latino_alone,county,county subdivision,state,asian_all,other_all
2103990968,"Cunningham CCD, Carlisle County, Kentucky",1662.0,1640.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,039,90968,21,0.0,0.0
2104192840,"Prestonville CCD, Carroll County, Kentucky",2100.0,2054.0,0.0,0.0,20.0,0.0,0.0,20.0,6.0,041,92840,21,20.0,20.0
2103990080,"Arlington CCD, Carlisle County, Kentucky",1419.0,1310.0,25.0,9.0,10.0,0.0,0.0,11.0,54.0,039,90080,21,10.0,20.0
2104190608,"Carrollton CCD, Carroll County, Kentucky",8595.0,7471.0,271.0,15.0,8.0,0.0,0.0,131.0,699.0,041,90608,21,8.0,146.0
2121991928,"Kirkmansville CCD, Todd County, Kentucky",2852.0,2832.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,219,91928,21,0.0,20.0
2103990160,"Bardwell CCD, Carlisle County, Kentucky",1809.0,1664.0,53.0,20.0,2.0,0.0,0.0,34.0,36.0,039,90160,21,2.0,54.0
2106592888,"Ravenna CCD, Estill County, Kentucky",1454.0,1325.0,0.0,23.0,0.0,3.0,0.0,74.0,29.0,065,92888,21,3.0,97.0
2105390032,"Albany CCD, Clinton County, Kentucky",7093.0,6792.0,56.0,0.0,6.0,0.0,0.0,42.0,197.0,053,90032,21,6.0,42.0
2105390944,"Cumberland City CCD, Clinton County, Kentucky",3115.0,3018.0,0.0,0.0,12.0,0.0,0.0,0.0,85.0,053,90944,21,12.0,0.0
2106591816,"Irvine CCD, Estill County, Kentucky",6027.0,5942.0,13.0,30.0,0.0,0.0,0.0,42.0,0.0,065,91816,21,0.0,72.0
2107793616,"Warsaw CCD, Gallatin County, Kentucky",8652.0,7896.0,131.0,0.0,12.0,0.0,0.0,161.0,452.0,077,93616,21,12.0,161.0
2107992664,"Paint Lick CCD, Garrard County, Kentucky",2988.0,2936.0,9.0,0.0,5.0,0.0,0.0,38.0,0.0,079,92664,21,5.0,38.0
2107991976,"Lancaster CCD, Garrard County, Kentucky",7460.0,6971.0,145.0,0.0,20.0,0.0,0.0,204.0,120.0,079,91976,21,20.0,204.0
2107990400,"Bryantsville CCD, Garrard County, Kentucky",6778.0,6333.0,7.0,30.0,0.0,0.0,0.0,144.0,264.0,079,90400,21,0.0,174.0
2116793064,"Salvisa-McAfee CCD, Mercer County, Kentucky",4265.0,3827.0,61.0,0.0,20.0,0.0,0.0,73.0,284.0,167,93064,21,20.0,73.0
2119190472,"Butler CCD, Pendleton County, Kentucky",6817.0,6535.0,90.0,16.0,51.0,0.0,0.0,125.0,0.0,191,90472,21,51.0,141.0
2116790424,"Burgin CCD, Mercer County, Kentucky",3502.0,3274.0,65.0,0.0,17.0,0.0,0.0,91.0,55.0,167,90424,21,17.0,91.0
2116791624,"Harrodsburg CCD, Mercer County, Kentucky",13611.0,12386.0,744.0,22.0,105.0,0.0,0.0,123.0,231.0,167,91624,21,105.0,145.0
2119191200,"Falmouth CCD, Pendleton County, Kentucky",5035.0,4895.0,26.0,0.0,9.0,0.0,0.0,50.0,55.0,191,91200,21,9.0,50.0
2120192408,"Mount Olivet CCD, Robertson County, Kentucky",2161.0,2045.0,40.0,0.0,0.0,0.0,0.0,28.0,48.0,201,92408,21,0.0,28.0
2120790384,"Bryan CCD, Russell County, Kentucky",1695.0,1661.0,0.0,0.0,3.0,0.0,0.0,10.0,21.0,207,90384,21,3.0,10.0
2120791120,"Eli CCD, Russell County, Kentucky",3728.0,3690.0,0.0,19.0,0.0,0.0,0.0,19.0,0.0,207,91120,21,0.0,38.0
2122993328,"Springfield CCD, Washington County, Kentucky",9018.0,7785.0,627.0,0.0,91.0,0.0,0.0,211.0,304.0,229,93328,21,91.0,211.0
2120791864,"Jamestown CCD, Russell County, Kentucky",4138.0,3822.0,91.0,8.0,28.0,0.0,15.0,25.0,149.0,207,91864,21,28.0,48.0
2120792984,"Russell Springs CCD, Russell County, Kentucky",8170.0,7494.0,0.0,0.0,52.0,115.0,0.0,44.0,465.0,207,92984,21,167.0,44.0
2121593448,"Taylorsville CCD, Spencer County, Kentucky",6045.0,5550.0,149.0,9.0,0.0,0.0,0.0,177.0,160.0,215,93448,21,0.0,186.0
2122993728,"Willisburg CCD, Washington County, Kentucky",2981.0,2743.0,0.0,0.0,0.0,0.0,0.0,26.0,212.0,229,93728,21,0.0,26.0
2101193144,"Sharpsburg CCD, Bath County, Kentucky",2018.0,1818.0,85.0,0.0,0.0,0.0,0.0,58.0,57.0,011,93144,21,0.0,58.0
2101193056,"Salt Lick CCD, Bath County, Kentucky",3784.0,3658.0,14.0,0.0,0.0,0.0,0.0,43.0,69.0,011,93056,21,0.0,43.0
2101192640,"Owingsville CCD, Bath County, Kentucky",6387.0,6153.0,27.0,12.0,35.0,0.0,0.0,100.0,60.0,011,92640,21,35.0,112.0
2100793696,"Wickliffe CCD, Ballard County, Kentucky",2173.0,1945.0,92.0,12.0,12.0,0.0,3.0,61.0,48.0,007,93696,21,12.0,76.0
2100790168,"Barlow CCD, Ballard County, Kentucky",1368.0,1282.0,31.0,0.0,0.0,0.0,0.0,22.0,33.0,007,90168,21,0.0,22.0
2100791952,"La Center CCD, Ballard County, Kentucky",4611.0,4356.0,195.0,8.0,19.0,0.0,0.0,14.0,19.0,007,91952,21,19.0,22.0
2100992944,"Rocky Hill CCD, Barren County, Kentucky",3630.0,3470.0,14.0,0.0,0.0,0.0,0.0,79.0,67.0,009,92944,21,0.0,79.0
2100991408,"Glasgow CCD, Barren County, Kentucky",21487.0,19000.0,1117.0,85.0,42.0,0.0,0.0,486.0,757.0,009,91408,21,42.0,571.0
2100993496,"Tracy CCD, Barren County, Kentucky",3759.0,3506.0,4.0,0.0,16.0,0.0,0.0,46.0,187.0,009,93496,21,16.0,46.0
2100990640,"Cave City CCD, Barren County, Kentucky",7373.0,6472.0,519.0,5.0,101.0,0.0,22.0,81.0,173.0,009,90640,21,101.0,108.0
2100991744,"Hiseville CCD, Barren County, Kentucky",3309.0,3241.0,20.0,0.0,48.0,0.0,0.0,0.0,0.0,009,91744,21,48.0,0.0
2100993464,"Temple Hill CCD, Barren County, Kentucky",3860.0,3694.0,0.0,6.0,0.0,0.0,0.0,25.0,135.0,009,93464,21,0.0,31.0
2102191896,"Junction City CCD, Boyle County, Kentucky",4812.0,4544.0,125.0,41.0,14.0,0.0,0.0,48.0,40.0,021,91896,21,14.0,89.0
2102191000,"Danville CCD, Boyle County, Kentucky",20816.0,16955.0,1965.0,32.0,219.0,0.0,36.0,701.0,908.0,021,91000,21,219.0,769.0
2102192744,"Perryville CCD, Boyle County, Kentucky",4145.0,4082.0,27.0,0.0,0.0,0.0,8.0,18.0,10.0,021,92744,21,0.0,26.0
2108791536,"Gresham CCD, Green County, Kentucky",1631.0,1568.0,18.0,0.0,0.0,0.0,0.0,45.0,0.0,087,91536,21,0.0,45.0
2108791504,"Greensburg CCD, Green County, Kentucky",4166.0,3755.0,245.0,0.0,18.0,0.0,0.0,82.0,66.0,087,91504,21,18.0,82.0
2108791064,"Donansburg CCD, Green County, Kentucky",2442.0,2417.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,087,91064,21,0.0,25.0
2108793408,"Summersville CCD, Green County, Kentucky",2805.0,2685.0,76.0,0.0,19.0,0.0,0.0,25.0,0.0,087,93408,21,19.0,25.0
2109192696,"Patesville CCD, Hancock County, Kentucky",2768.0,2704.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,091,92696,21,0.0,0.0
2109192032,"Lewisport CCD, Hancock County, Kentucky",3430.0,3244.0,54.0,11.0,43.0,0.0,0.0,15.0,63.0,091,92032,21,43.0,26.0
2109191640,"Hawesville CCD, Hancock County, Kentucky",2502.0,2386.0,28.0,0.0,12.0,0.0,0.0,76.0,0.0,091,91640,21,12.0,76.0
2109590648,"Cawood CCD, Harlan County, Kentucky",2040.0,2040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,095,90648,21,0.0,0.0
2109591608,"Harlan CCD, Harlan County, Kentucky",13805.0,12839.0,508.0,8.0,110.0,0.0,10.0,112.0,218.0,095,91608,21,110.0,130.0
2109590056,"Alva CCD, Harlan County, Kentucky",975.0,975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,095,90056,21,0.0,0.0
2109593584,"Wallins Creek CCD, Harlan County, Kentucky",2601.0,2574.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,095,93584,21,0.0,27.0
2109592824,"Poor Fork CCD, Harlan County, Kentucky",1164.0,1093.0,55.0,0.0,0.0,0.0,0.0,11.0,5.0,095,92824,21,0.0,11.0
2109592792,"Pine Mountain CCD, Harlan County, Kentucky",1182.0,1158.0,7.0,4.0,0.0,0.0,0.0,13.0,0.0,095,92792,21,0.0,17.0
2109590936,"Cumberland CCD, Harlan County, Kentucky",4568.0,4338.0,136.0,0.0,5.0,0.0,10.0,64.0,15.0,095,90936,21,5.0,74.0
2115993600,"Warfield CCD, Martin County, Kentucky",3616.0,3510.0,2.0,0.0,0.0,0.0,0.0,71.0,33.0,159,93600,21,0.0,71.0
2109393264,"Sonora CCD, Hardin County, Kentucky",3861.0,3781.0,25.0,0.0,2.0,0.0,0.0,12.0,41.0,093,93264,21,2.0,12.0
2109393664,"West Point CCD, Hardin County, Kentucky",933.0,881.0,0.0,16.0,7.0,8.0,0.0,2.0,19.0,093,93664,21,15.0,18.0
2109391128,"Elizabethtown CCD, Hardin County, Kentucky",51329.0,41546.0,4104.0,113.0,1369.0,61.0,57.0,1901.0,2178.0,093,91128,21,1430.0,2071.0
2109392880,"Radcliff CCD, Hardin County, Kentucky",38789.0,25906.0,7072.0,116.0,667.0,132.0,72.0,2228.0,2596.0,093,92880,21,799.0,2416.0
2109393416,"Summit CCD, Hardin County, Kentucky",3263.0,3251.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,093,93416,21,0.0,0.0
2109390656,"Cecilia CCD, Hardin County, Kentucky",3195.0,3134.0,17.0,0.0,14.0,0.0,0.0,17.0,13.0,093,90656,21,14.0,17.0
2113793632,"Waynesburg CCD, Lincoln County, Kentucky",5759.0,5499.0,52.0,30.0,0.0,0.0,0.0,160.0,18.0,137,93632,21,0.0,190.0
2113790888,"Crab Orchard CCD, Lincoln County, Kentucky",3995.0,3803.0,62.0,5.0,0.0,0.0,13.0,84.0,28.0,137,90888,21,0.0,102.0
