geoid,name,total,only_english,spanish_and_english,spanish_no_english,french_and_english,french_no_english,germanic_and_english,germanic_no_english,slavic_and_english,slavic_no_english,other_indoeuropean_and_english,other_indoeuropean_no_english,korean_and_english,korean_no_english,chinese_and_english,chinese_no_english,vietnamese_and_english,vietnamese_no_english,tagalog_and_english,tagalog_no_english,other_asian_and_english,other_asian_no_english,arabic_and_english,arabic_no_english,other_and_english,other_no_english,county,county subdivision,state,total_english,total_no_english
0100591989,"Louisville CCD, Barbour County, Alabama",1621.0,1497.0,73.0,46.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,005,91989,01,1570.0,51.0
0100591017,"Eufaula CCD, Barbour County, Alabama",12126.0,11429.0,414.0,157.0,0.0,0.0,45.0,12.0,0.0,0.0,47.0,0.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,005,91017,01,11938.0,188.0
0100590630,"Clayton CCD, Barbour County, Alabama",4189.0,4072.0,35.0,33.0,7.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,005,90630,01,4156.0,33.0
0100590648,"Clio CCD, Barbour County, Alabama",3583.0,3347.0,121.0,87.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,9.0,0.0,005,90648,01,3496.0,87.0
0100590189,"Bakerhill CCD, Barbour County, Alabama",3246.0,3015.0,54.0,92.0,8.0,0.0,0.0,33.0,0.0,0.0,13.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,005,90189,01,3090.0,156.0
0100793438,"West Blocton CCD, Bibb County, Alabama",8181.0,7893.0,124.0,123.0,0.0,0.0,4.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,007,93438,01,8051.0,130.0
0100790531,"Centreville-Brent CCD, Bibb County, Alabama",12236.0,12066.0,67.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,007,90531,01,12133.0,103.0
0100792601,"Piper-Coleanor CCD, Bibb County, Alabama",884.0,884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,007,92601,01,884.0,0.0
0101192133,"Midway CCD, Bullock County, Alabama",1357.0,1329.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,011,92133,01,1346.0,11.0
0101193249,"Union Springs CCD, Bullock County, Alabama",5178.0,4988.0,8.0,33.0,0.0,100.0,18.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,011,93249,01,5045.0,133.0
0101191098,"Fitzpatrick CCD, Bullock County, Alabama",1283.0,1222.0,44.0,0.0,8.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,011,91098,01,1274.0,9.0
0101191701,"Inverness CCD, Bullock County, Alabama",2049.0,2049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,011,91701,01,2049.0,0.0
0101591746,"Jacksonville CCD, Calhoun County, Alabama",17390.0,16789.0,295.0,37.0,7.0,19.0,78.0,19.0,14.0,0.0,12.0,17.0,7.0,3.0,0.0,12.0,0.0,33.0,0.0,0.0,17.0,0.0,0.0,23.0,8.0,0.0,015,91746,01,17227.0,163.0
0101590585,"Choccolocco CCD, Calhoun County, Alabama",6544.0,6385.0,100.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,015,90585,01,6496.0,48.0
0101592430,"Ohatchee CCD, Calhoun County, Alabama",4431.0,4412.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,015,92430,01,4431.0,0.0
0101592556,"Piedmont CCD, Calhoun County, Alabama",6570.0,6531.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,6.0,0.0,0.0,0.0,9.0,0.0,015,92556,01,6570.0,0.0
0101793393,"Waverly CCD, Chambers County, Alabama",1181.0,1181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,017,93393,01,1181.0,0.0
0101590099,"Anniston CCD, Calhoun County, Alabama",62534.0,58940.0,1460.0,1111.0,116.0,15.0,188.0,14.0,11.0,10.0,4.0,0.0,17.0,102.0,10.0,39.0,0.0,30.0,0.0,0.0,314.0,67.0,0.0,0.0,86.0,0.0,015,90099,01,61146.0,1388.0
0101791107,"Five Points CCD, Chambers County, Alabama",2703.0,2701.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,017,91107,01,2703.0,0.0
0101791827,"Lanett CCD, Chambers County, Alabama",9609.0,9443.0,51.0,16.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,017,91827,01,9514.0,95.0
0101792169,"Milltown CCD, Chambers County, Alabama",762.0,762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,017,92169,01,762.0,0.0
