geoid,name,total_households,total_with_computer,dialup_internet,broadband_internet,computer_no_internet,total_no_computer,county,county subdivision,state,total_with_internet,total_no_internet
1800931630,"Harrison township, Blackford County, Indiana",1153.0,921.0,23.0,634.0,264.0,232.0,009,31630,18,657.0,496.0
1816359166,"Perry township, Vanderburgh County, Indiana",10124.0,8702.0,42.0,7814.0,846.0,1422.0,163,59166,18,7856.0,2268.0
1816377696,"Union township, Vanderburgh County, Indiana",207.0,177.0,0.0,92.0,85.0,30.0,163,77696,18,92.0,115.0
1816368472,"Scott township, Vanderburgh County, Indiana",3250.0,3049.0,23.0,2846.0,180.0,201.0,163,68472,18,2869.0,381.0
1816327486,"German township, Vanderburgh County, Indiana",2901.0,2626.0,51.0,2419.0,156.0,275.0,163,27486,18,2470.0,431.0
1816340212,"Knight township, Vanderburgh County, Indiana",29648.0,24870.0,147.0,22017.0,2706.0,4778.0,163,40212,18,22164.0,7484.0
1816359670,"Pigeon township, Vanderburgh County, Indiana",12319.0,9545.0,73.0,7436.0,2036.0,2774.0,163,59670,18,7509.0,4810.0
1800943650,"Licking township, Blackford County, Indiana",3194.0,2653.0,22.0,2254.0,377.0,541.0,009,43650,18,2276.0,918.0
1800936774,"Jackson township, Blackford County, Indiana",512.0,341.0,0.0,251.0,90.0,171.0,009,36774,18,251.0,261.0
1800980360,"Washington township, Blackford County, Indiana",340.0,297.0,0.0,256.0,41.0,43.0,009,80360,18,256.0,84.0
1801537872,"Jefferson township, Carroll County, Indiana",931.0,785.0,5.0,695.0,85.0,146.0,015,37872,18,700.0,231.0
1801536828,"Jackson township, Carroll County, Indiana",431.0,357.0,7.0,246.0,104.0,74.0,015,36828,18,253.0,178.0
1801550256,"Monroe township, Carroll County, Indiana",1069.0,787.0,21.0,699.0,67.0,282.0,015,50256,18,720.0,349.0
1801565268,"Rock Creek township, Carroll County, Indiana",204.0,176.0,0.0,158.0,18.0,28.0,015,65268,18,158.0,46.0
1801517686,"Democrat township, Carroll County, Indiana",299.0,290.0,0.0,251.0,39.0,9.0,015,17686,18,251.0,48.0
1801545900,"Madison township, Carroll County, Indiana",191.0,114.0,0.0,95.0,19.0,77.0,015,45900,18,95.0,96.0
18015316,"Adams township, Carroll County, Indiana",201.0,172.0,0.0,151.0,21.0,29.0,015,316,18,151.0,50.0
1801543200,"Liberty township, Carroll County, Indiana",194.0,173.0,9.0,151.0,13.0,21.0,015,43200,18,160.0,34.0
1801517236,"Deer Creek township, Carroll County, Indiana",1822.0,1511.0,23.0,1248.0,240.0,311.0,015,17236,18,1271.0,551.0
180159262,"Burlington township, Carroll County, Indiana",644.0,554.0,9.0,466.0,79.0,90.0,015,9262,18,475.0,169.0
1801575824,"Tippecanoe township, Carroll County, Indiana",987.0,865.0,11.0,704.0,150.0,122.0,015,75824,18,715.0,272.0
1801580414,"Washington township, Carroll County, Indiana",201.0,141.0,0.0,141.0,0.0,60.0,015,80414,18,141.0,60.0
1814343164,"Lexington township, Scott County, Indiana",1351.0,1028.0,14.0,785.0,229.0,323.0,143,43164,18,799.0,552.0
1814323224,"Finley township, Scott County, Indiana",551.0,456.0,12.0,395.0,49.0,95.0,143,23224,18,407.0,144.0
1814338448,"Jennings township, Scott County, Indiana",2386.0,1792.0,27.0,1567.0,198.0,594.0,143,38448,18,1594.0,792.0
1814379100,"Vienna township, Scott County, Indiana",3673.0,3197.0,50.0,2528.0,619.0,476.0,143,79100,18,2578.0,1095.0
1806182106,"Webster township, Harrison County, Indiana",663.0,562.0,14.0,471.0,77.0,101.0,061,82106,18,485.0,178.0
180616058,"Blue River township, Harrison County, Indiana",922.0,747.0,29.0,476.0,242.0,175.0,061,6058,18,505.0,417.0
