geoid,name,total_households,total_with_computer,dialup_internet,broadband_internet,computer_no_internet,total_no_computer,county,county subdivision,state,total_with_internet,total_no_internet
3610112265,"Canisteo town, Steuben County, New York",1320.0,1042.0,24.0,937.0,81.0,278.0,101,12265,36,961.0,359.0
3610173836,"Thurston town, Steuben County, New York",495.0,390.0,10.0,319.0,61.0,105.0,101,73836,36,329.0,166.0
3610176496,"Urbana town, Steuben County, New York",938.0,758.0,8.0,706.0,44.0,180.0,101,76496,36,714.0,224.0
3610118256,"Corning city, Steuben County, New York",5178.0,4332.0,36.0,3638.0,658.0,846.0,101,18256,36,3674.0,1504.0
3610127551,"Fremont town, Steuben County, New York",429.0,359.0,11.0,284.0,64.0,70.0,101,27551,36,295.0,134.0
3610135837,"Howard town, Steuben County, New York",579.0,473.0,7.0,374.0,92.0,106.0,101,35837,36,381.0,198.0
3610159982,"Pulteney town, Steuben County, New York",629.0,565.0,10.0,487.0,68.0,64.0,101,59982,36,497.0,132.0
3610181457,"Wheeler town, Steuben County, New York",471.0,384.0,6.0,304.0,74.0,87.0,101,81457,36,310.0,161.0
3610142576,"Lindley town, Steuben County, New York",780.0,661.0,13.0,491.0,157.0,119.0,101,42576,36,504.0,276.0
361013342,"Avoca town, Steuben County, New York",866.0,697.0,22.0,603.0,72.0,169.0,101,3342,36,625.0,241.0
3610112991,"Caton town, Steuben County, New York",730.0,615.0,28.0,518.0,69.0,115.0,101,12991,36,546.0,184.0
3610175737,"Tuscarora town, Steuben County, New York",557.0,467.0,10.0,414.0,43.0,90.0,101,75737,36,424.0,133.0
3610175440,"Troupsburg town, Steuben County, New York",393.0,325.0,28.0,272.0,25.0,68.0,101,75440,36,300.0,93.0
3610160653,"Rathbone town, Steuben County, New York",378.0,294.0,12.0,239.0,43.0,84.0,101,60653,36,251.0,127.0
3610178883,"Wayne town, Steuben County, New York",458.0,405.0,22.0,337.0,46.0,53.0,101,78883,36,359.0,99.0
3610181105,"West Union town, Steuben County, New York",112.0,83.0,7.0,69.0,7.0,29.0,101,81105,36,76.0,36.0
3607577662,"Volney town, Oswego County, New York",1980.0,1843.0,0.0,1679.0,164.0,137.0,075,77662,36,1679.0,301.0
3607555585,"Oswego town, Oswego County, New York",1525.0,1429.0,7.0,1309.0,113.0,96.0,075,55585,36,1316.0,209.0
3607556154,"Palermo town, Oswego County, New York",1369.0,1252.0,0.0,1150.0,102.0,117.0,075,56154,36,1150.0,219.0
3607565992,"Scriba town, Oswego County, New York",2873.0,2627.0,37.0,2370.0,220.0,246.0,075,65992,36,2407.0,466.0
3607582073,"Williamstown town, Oswego County, New York",427.0,359.0,5.0,306.0,48.0,68.0,075,82073,36,311.0,116.0
3607561533,"Richland town, Oswego County, New York",2152.0,1775.0,0.0,1536.0,239.0,377.0,075,61533,36,1536.0,616.0
360751055,"Albion town, Oswego County, New York",840.0,747.0,3.0,641.0,103.0,93.0,075,1055,36,644.0,196.0
3607546822,"Mexico town, Oswego County, New York",1956.0,1785.0,15.0,1638.0,132.0,171.0,075,46822,36,1653.0,303.0
3607560873,"Redfield town, Oswego County, New York",195.0,141.0,5.0,96.0,40.0,54.0,075,60873,36,101.0,94.0
3607555453,"Orwell town, Oswego County, New York",474.0,390.0,8.0,338.0,44.0,84.0,075,55453,36,346.0,128.0
3607556352,"Parish town, Oswego County, New York",932.0,801.0,10.0,655.0,136.0,131.0,075,56352,36,665.0,267.0
3607532028,"Hannibal town, Oswego County, New York",1683.0,1392.0,11.0,1275.0,106.0,291.0,075,32028,36,1286.0,397.0
3607741531,"Laurens town, Otsego County, New York",1103.0,977.0,5.0,892.0,80.0,126.0,077,41531,36,897.0,206.0
3607719895,"Decatur town, Otsego County, New York",120.0,93.0,3.0,76.0,14.0,27.0,077,19895,36,79.0,41.0
3607754881,"Oneonta city, Otsego County, New York",4224.0,3702.0,17.0,3305.0,380.0,522.0,077,54881,36,3322.0,902.0
3607723613,"Edmeston town, Otsego County, New York",682.0,580.0,5.0,500.0,75.0,102.0,077,23613,36,505.0,177.0
3607745920,"Maryland town, Otsego County, New York",800.0,673.0,7.0,521.0,145.0,127.0,077,45920,36,528.0,272.0
3607748494,"Morris town, Otsego County, New York",679.0,590.0,26.0,494.0,70.0,89.0,077,48494,36,520.0,159.0
3607754892,"Oneonta town, Otsego County, New York",1994.0,1797.0,18.0,1665.0,114.0,197.0,077,54892,36,1683.0,311.0
3607761467,"Richfield town, Otsego County, New York",956.0,746.0,0.0,635.0,111.0,210.0,077,61467,36,635.0,321.0
3607763638,"Roseboom town, Otsego County, New York",289.0,226.0,2.0,169.0,55.0,63.0,077,63638,36,171.0,118.0
3607783129,"Worcester town, Otsego County, New York",910.0,730.0,5.0,596.0,129.0,180.0,077,83129,36,601.0,309.0
3607755629,"Otego town, Otsego County, New York",1242.0,1116.0,66.0,896.0,154.0,126.0,077,55629,36,962.0,280.0
3607758343,"Pittsfield town, Otsego County, New York",480.0,399.0,18.0,334.0,47.0,81.0,077,58343,36,352.0,128.0
361170,"County subdivisions not defined, Wayne County, New York",0.0,0.0,0.0,0.0,0.0,0.0,117,0,36,0.0,0.0
3611745645,"Marion town, Wayne County, New York",1845.0,1592.0,0.0,1308.0,284.0,253.0,117,45645,36,1308.0,537.0
3611782040,"Williamson town, Wayne County, New York",2723.0,2215.0,23.0,1886.0,306.0,508.0,117,82040,36,1909.0,814.0
3611755013,"Ontario town, Wayne County, New York",4354.0,3833.0,57.0,3403.0,373.0,521.0,117,55013,36,3460.0,894.0
3611782689,"Wolcott town, Wayne County, New York",1723.0,1434.0,25.0,1269.0,140.0,289.0,117,82689,36,1294.0,429.0
3600140002,"Knox town, Albany County, New York",981.0,933.0,9.0,850.0,74.0,48.0,001,40002,36,859.0,122.0
360011000,"Albany city, Albany County, New York",41245.0,35335.0,144.0,31264.0,3927.0,5910.0,001,1000,36,31408.0,9837.0
3600116749,"Cohoes city, Albany County, New York",7456.0,6209.0,24.0,5370.0,815.0,1247.0,001,16749,36,5394.0,2062.0
3600178674,"Watervliet city, Albany County, New York",4586.0,3846.0,18.0,3424.0,404.0,740.0,001,78674,36,3442.0,1144.0
360016211,"Berne town, Albany County, New York",1109.0,992.0,18.0,889.0,85.0,117.0,001,6211,36,907.0,202.0
360016354,"Bethlehem town, Albany County, New York",13729.0,12790.0,61.0,12071.0,658.0,939.0,001,6354,36,12132.0,1597.0
3600117343,"Colonie town, Albany County, New York",32317.0,28911.0,162.0,27039.0,1710.0,3406.0,001,17343,36,27201.0,5116.0
3600130532,"Green Island town, Albany County, New York",1206.0,1018.0,7.0,831.0,180.0,188.0,001,30532,36,838.0,368.0
3600131104,"Guilderland town, Albany County, New York",14296.0,13020.0,20.0,12268.0,732.0,1276.0,001,31104,36,12288.0,2008.0
3601314069,"Chautauqua town, Chautauqua County, New York",1690.0,1417.0,46.0,1177.0,194.0,273.0,013,14069,36,1223.0,467.0
3601352155,"North Harmony town, Chautauqua County, New York",914.0,837.0,8.0,767.0,62.0,77.0,013,52155,36,775.0,139.0
3601358981,"Pomfret town, Chautauqua County, New York",5008.0,4333.0,18.0,3944.0,371.0,675.0,013,58981,36,3962.0,1046.0
