geoid,name,housing_units,owner_occupied,renter_occupied,county,county subdivision,state
2103990968,"Cunningham CCD, Carlisle County, Kentucky",642.0,567.0,75.0,039,90968,21
2104192840,"Prestonville CCD, Carroll County, Kentucky",878.0,639.0,239.0,041,92840,21
2103990080,"Arlington CCD, Carlisle County, Kentucky",566.0,401.0,165.0,039,90080,21
2104190608,"Carrollton CCD, Carroll County, Kentucky",2726.0,1906.0,820.0,041,90608,21
2121991928,"Kirkmansville CCD, Todd County, Kentucky",1045.0,891.0,154.0,219,91928,21
2103990160,"Bardwell CCD, Carlisle County, Kentucky",741.0,585.0,156.0,039,90160,21
2106592888,"Ravenna CCD, Estill County, Kentucky",493.0,353.0,140.0,065,92888,21
2105390032,"Albany CCD, Clinton County, Kentucky",2808.0,1908.0,900.0,053,90032,21
2105390944,"Cumberland City CCD, Clinton County, Kentucky",1128.0,872.0,256.0,053,90944,21
2106591816,"Irvine CCD, Estill County, Kentucky",2355.0,1590.0,765.0,065,91816,21
2107793616,"Warsaw CCD, Gallatin County, Kentucky",2731.0,1995.0,736.0,077,93616,21
2107992664,"Paint Lick CCD, Garrard County, Kentucky",1151.0,952.0,199.0,079,92664,21
2107991976,"Lancaster CCD, Garrard County, Kentucky",2961.0,2069.0,892.0,079,91976,21
2107990400,"Bryantsville CCD, Garrard County, Kentucky",2493.0,2203.0,290.0,079,90400,21
2116793064,"Salvisa-McAfee CCD, Mercer County, Kentucky",1552.0,1262.0,290.0,167,93064,21
2119190472,"Butler CCD, Pendleton County, Kentucky",2252.0,1891.0,361.0,191,90472,21
2116790424,"Burgin CCD, Mercer County, Kentucky",1366.0,1144.0,222.0,167,90424,21
2116791624,"Harrodsburg CCD, Mercer County, Kentucky",5277.0,3605.0,1672.0,167,91624,21
2119191200,"Falmouth CCD, Pendleton County, Kentucky",1891.0,1260.0,631.0,191,91200,21
2120192408,"Mount Olivet CCD, Robertson County, Kentucky",890.0,717.0,173.0,201,92408,21
2120790384,"Bryan CCD, Russell County, Kentucky",664.0,558.0,106.0,207,90384,21
2120791120,"Eli CCD, Russell County, Kentucky",1387.0,1102.0,285.0,207,91120,21
2122993328,"Springfield CCD, Washington County, Kentucky",2958.0,2291.0,667.0,229,93328,21
2120791864,"Jamestown CCD, Russell County, Kentucky",1547.0,1166.0,381.0,207,91864,21
2120792984,"Russell Springs CCD, Russell County, Kentucky",3284.0,2361.0,923.0,207,92984,21
2121593448,"Taylorsville CCD, Spencer County, Kentucky",2165.0,1582.0,583.0,215,93448,21
2122993728,"Willisburg CCD, Washington County, Kentucky",1161.0,987.0,174.0,229,93728,21
2101193144,"Sharpsburg CCD, Bath County, Kentucky",670.0,481.0,189.0,011,93144,21
2101193056,"Salt Lick CCD, Bath County, Kentucky",1388.0,1117.0,271.0,011,93056,21
2101192640,"Owingsville CCD, Bath County, Kentucky",2331.0,1648.0,683.0,011,92640,21
2100793696,"Wickliffe CCD, Ballard County, Kentucky",792.0,641.0,151.0,007,93696,21
2100790168,"Barlow CCD, Ballard County, Kentucky",567.0,411.0,156.0,007,90168,21
2100791952,"La Center CCD, Ballard County, Kentucky",1695.0,1383.0,312.0,007,91952,21
2100992944,"Rocky Hill CCD, Barren County, Kentucky",1217.0,975.0,242.0,009,92944,21
2100991408,"Glasgow CCD, Barren County, Kentucky",7873.0,4753.0,3120.0,009,91408,21
2100993496,"Tracy CCD, Barren County, Kentucky",1350.0,1033.0,317.0,009,93496,21
2100990640,"Cave City CCD, Barren County, Kentucky",2605.0,1716.0,889.0,009,90640,21
2100991744,"Hiseville CCD, Barren County, Kentucky",1365.0,1168.0,197.0,009,91744,21
2100993464,"Temple Hill CCD, Barren County, Kentucky",1220.0,1047.0,173.0,009,93464,21
2102191896,"Junction City CCD, Boyle County, Kentucky",1798.0,1412.0,386.0,021,91896,21
2102191000,"Danville CCD, Boyle County, Kentucky",6441.0,4114.0,2327.0,021,91000,21
2102192744,"Perryville CCD, Boyle County, Kentucky",1468.0,1165.0,303.0,021,92744,21
2108791536,"Gresham CCD, Green County, Kentucky",607.0,523.0,84.0,087,91536,21
2108791504,"Greensburg CCD, Green County, Kentucky",1634.0,1069.0,565.0,087,91504,21
2108791064,"Donansburg CCD, Green County, Kentucky",896.0,735.0,161.0,087,91064,21
2108793408,"Summersville CCD, Green County, Kentucky",1115.0,922.0,193.0,087,93408,21
2109192696,"Patesville CCD, Hancock County, Kentucky",976.0,740.0,236.0,091,92696,21
2109192032,"Lewisport CCD, Hancock County, Kentucky",1301.0,1001.0,300.0,091,92032,21
2109191640,"Hawesville CCD, Hancock County, Kentucky",998.0,755.0,243.0,091,91640,21
