geoid,name,housing_units,owner_occupied,renter_occupied,county,county subdivision,state
4809791435,"Gainesville CCD, Cooke County, Texas",4350.0,2553.0,1797.0,097,91435,48
4848993205,"Raymondville CCD, Willacy County, Texas",620.0,518.0,102.0,489,93205,48
4809793995,"Valley View CCD, Cooke County, Texas",1672.0,1247.0,425.0,097,93995,48
4809791440,"Gainesville Southeast CCD, Cooke County, Texas",2789.0,2477.0,312.0,097,91440,48
4809790580,"Callisburg CCD, Cooke County, Texas",2006.0,1387.0,619.0,097,90580,48
4809792680,"Muenster CCD, Cooke County, Texas",1767.0,1464.0,303.0,097,92680,48
4810790905,"Crosbyton CCD, Crosby County, Texas",431.0,353.0,78.0,107,90905,48
4810793185,"Ralls CCD, Crosby County, Texas",388.0,311.0,77.0,107,93185,48
4810792290,"Lorenzo CCD, Crosby County, Texas",217.0,155.0,62.0,107,92290,48
4811592125,"Lamesa Southwest CCD, Dawson County, Texas",64.0,58.0,6.0,115,92125,48
4811592115,"Lamesa Northwest CCD, Dawson County, Texas",77.0,66.0,11.0,115,92115,48
4811592105,"Lamesa CCD, Dawson County, Texas",1750.0,1283.0,467.0,115,92105,48
4811592120,"Lamesa Southeast CCD, Dawson County, Texas",84.0,64.0,20.0,115,92120,48
4811592110,"Lamesa Northeast CCD, Dawson County, Texas",89.0,64.0,25.0,115,92110,48
4815193275,"Roby CCD, Fisher County, Texas",557.0,445.0,112.0,151,93275,48
4815193340,"Rotan CCD, Fisher County, Texas",512.0,399.0,113.0,151,93340,48
4815192350,"McCaulley CCD, Fisher County, Texas",97.0,82.0,15.0,151,92350,48
4813193215,"Realitos-Concepcion CCD, Duval County, Texas",81.0,69.0,12.0,131,93215,48
4813190260,"Benavides CCD, Duval County, Texas",57.0,28.0,29.0,131,90260,48
4813193420,"San Diego CCD, Duval County, Texas",38.0,8.0,30.0,131,93420,48
4813191405,"Freer CCD, Duval County, Texas",274.0,224.0,50.0,131,91405,48
4805192890,"Old River CCD, Burleson County, Texas",798.0,659.0,139.0,051,92890,48
4805193610,"Somerville CCD, Burleson County, Texas",1188.0,996.0,192.0,051,93610,48
4805190570,"Caldwell CCD, Burleson County, Texas",2260.0,1852.0,408.0,051,90570,48
4805190825,"Cooks Point CCD, Burleson County, Texas",438.0,373.0,65.0,051,90825,48
4803190330,"Blanco CCD, Blanco County, Texas",1631.0,1303.0,328.0,031,90330,48
4803191950,"Johnson City CCD, Blanco County, Texas",1894.0,1409.0,485.0,031,91950,48
4824190520,"Buna CCD, Jasper County, Texas",3373.0,2902.0,471.0,241,90520,48
4824191920,"Jasper CCD, Jasper County, Texas",3934.0,3114.0,820.0,241,91920,48
4824192040,"Kirbyville CCD, Jasper County, Texas",2129.0,1626.0,503.0,241,92040,48
4824592770,"Nome-China CCD, Jefferson County, Texas",2743.0,2507.0,236.0,245,92770,48
4824590230,"Beaumont CCD, Jefferson County, Texas",17688.0,11911.0,5777.0,245,90230,48
4824593385,"Sabine Pass CCD, Jefferson County, Texas",647.0,607.0,40.0,245,93385,48
4827190400,"Brackettville CCD, Kinney County, Texas",624.0,471.0,153.0,271,90400,48
4811791790,"Hereford West CCD, Deaf Smith County, Texas",208.0,175.0,33.0,117,91790,48
4811791785,"Hereford East CCD, Deaf Smith County, Texas",1881.0,1412.0,469.0,117,91785,48
4816791445,"Galveston CCD, Galveston County, Texas",11490.0,6027.0,5463.0,167,91445,48
4823390385,"Borger CCD, Hutchinson County, Texas",5499.0,4521.0,978.0,233,90385,48
4823393750,"Stinnett CCD, Hutchinson County, Texas",747.0,614.0,133.0,233,93750,48
