geoid,name,total,male_total,male_under_5,male_5_to_9,male_10_to_14,male_15_to_17,male_18_to_19,male_20,male_21,male_22_to_24,male_25_to_29,male_30_to_34,male_35_to_39,male_40_to_44,male_45_to_49,male_50_to_54,male_55_to_59,male_60_to_61,male_62_to_64,male_65_to_66,male_67_to_69,male_70_to_74,male_75_to_79,male_80_to_84,male_85_and_over,female_total,female_under_5,female_5_to_9,female_10_to_14,female_15_to_17,female_18_to_19,female_20,female_21,female_22_to_24,female_25_to_29,female_30_to_34,female_35_to_39,female_40_to_44,female_45_to_49,female_50_to_54,female_55_to_59,female_60_to_61,female_62_to_64,female_65_to_66,female_67_to_69,female_70_to_74,female_75_to_79,female_80_to_84,female_85_and_over,county,county subdivision,state,total_under_5,total_5_to_9,total_10_to_14,total_15_to_17,total_18_to_19,total_20,total_21,total_22_to_24,total_25_to_29,total_30_to_34,total_35_to_39,total_40_to_44,total_45_to_49,total_50_to_54,total_55_to_59,total_60_to_61,total_62_to_64,total_65_to_66,total_67_to_69,total_70_to_74,total_75_to_79,total_80_to_84,total_85_and_over,total_0_to_17,male_0_to_17,female_0_to_17,total_5_to_17,male_5_to_17,female_5_to_17,total_0_9,male_0_9,female_0_9,total_10_to_17,male_10_to_17,female_10_to_17,total_18_to_34,male_18_to_34,female_18_to_34,total_35_to_49,male_35_to_49,female_35_to_49,total_50_to_64,male_50_to_64,female_50_to_64,total_65_and_over,male_65_and_over,female_65_and_over
2709548328,"Onamia township, Mille Lacs County, Minnesota",521,285.0,7.0,4.0,15.0,10.0,15.0,6.0,0.0,10.0,11.0,18.0,20.0,11.0,30.0,32.0,19.0,12.0,22.0,22.0,5.0,7.0,3.0,3.0,3.0,236.0,9.0,10.0,13.0,8.0,3.0,3.0,0.0,3.0,9.0,7.0,13.0,14.0,21.0,36.0,35.0,8.0,12.0,5.0,4.0,13.0,3.0,3.0,4.0,095,48328,27,16.0,14.0,28.0,18.0,18.0,9.0,0.0,13.0,20.0,25.0,33.0,25.0,51.0,68.0,54.0,20.0,34.0,27.0,9.0,20.0,6.0,6.0,7.0,76.0,36.0,40.0,60.0,29.0,31.0,30.0,11.0,19.0,46.0,25.0,21.0,85.0,60.0,25.0,109.0,61.0,48.0,176.0,85.0,91.0,75.0,43.0,32.0
2709549480,"Page township, Mille Lacs County, Minnesota",713,391.0,43.0,17.0,20.0,17.0,7.0,19.0,5.0,8.0,19.0,27.0,32.0,24.0,24.0,35.0,29.0,3.0,13.0,11.0,6.0,15.0,14.0,3.0,0.0,322.0,20.0,12.0,16.0,20.0,6.0,5.0,3.0,2.0,19.0,21.0,20.0,19.0,23.0,34.0,25.0,13.0,10.0,10.0,10.0,22.0,7.0,2.0,3.0,095,49480,27,63.0,29.0,36.0,37.0,13.0,24.0,8.0,10.0,38.0,48.0,52.0,43.0,47.0,69.0,54.0,16.0,23.0,21.0,16.0,37.0,21.0,5.0,3.0,165.0,97.0,68.0,102.0,54.0,48.0,92.0,60.0,32.0,73.0,37.0,36.0,141.0,85.0,56.0,142.0,80.0,62.0,162.0,80.0,82.0,103.0,49.0,54.0
2709532516,"Kathio township, Mille Lacs County, Minnesota",1353,656.0,47.0,45.0,71.0,14.0,18.0,7.0,8.0,3.0,42.0,32.0,49.0,43.0,38.0,39.0,51.0,17.0,40.0,21.0,8.0,22.0,23.0,12.0,6.0,697.0,77.0,48.0,30.0,25.0,20.0,12.0,0.0,31.0,54.0,25.0,24.0,64.0,34.0,53.0,27.0,28.0,30.0,14.0,16.0,40.0,28.0,7.0,10.0,095,32516,27,124.0,93.0,101.0,39.0,38.0,19.0,8.0,34.0,96.0,57.0,73.0,107.0,72.0,92.0,78.0,45.0,70.0,35.0,24.0,62.0,51.0,19.0,16.0,357.0,177.0,180.0,233.0,130.0,103.0,217.0,92.0,125.0,140.0,85.0,55.0,252.0,110.0,142.0,252.0,130.0,122.0,285.0,147.0,138.0,207.0,92.0,115.0
2709552540,"Princeton township, Mille Lacs County, Minnesota",2130,1108.0,27.0,78.0,43.0,32.0,11.0,19.0,5.0,54.0,67.0,75.0,76.0,36.0,84.0,90.0,128.0,12.0,74.0,47.0,50.0,36.0,31.0,13.0,20.0,1022.0,42.0,45.0,39.0,37.0,16.0,17.0,0.0,46.0,50.0,80.0,62.0,24.0,55.0,126.0,115.0,28.0,44.0,23.0,53.0,49.0,21.0,31.0,19.0,095,52540,27,69.0,123.0,82.0,69.0,27.0,36.0,5.0,100.0,117.0,155.0,138.0,60.0,139.0,216.0,243.0,40.0,118.0,70.0,103.0,85.0,52.0,44.0,39.0,343.0,180.0,163.0,274.0,153.0,121.0,192.0,105.0,87.0,151.0,75.0,76.0,440.0,231.0,209.0,337.0,196.0,141.0,617.0,304.0,313.0,393.0,197.0,196.0
2709514500,"Dailey township, Mille Lacs County, Minnesota",176,92.0,3.0,2.0,6.0,1.0,2.0,2.0,0.0,0.0,3.0,3.0,4.0,6.0,4.0,8.0,14.0,4.0,6.0,4.0,6.0,8.0,1.0,5.0,0.0,84.0,1.0,2.0,4.0,6.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,9.0,1.0,7.0,15.0,2.0,6.0,1.0,8.0,5.0,4.0,3.0,3.0,095,14500,27,4.0,4.0,10.0,7.0,2.0,2.0,2.0,0.0,4.0,5.0,6.0,15.0,5.0,15.0,29.0,6.0,12.0,5.0,14.0,13.0,5.0,8.0,3.0,25.0,12.0,13.0,21.0,9.0,12.0,8.0,5.0,3.0,17.0,7.0,10.0,15.0,10.0,5.0,26.0,14.0,12.0,62.0,32.0,30.0,48.0,24.0,24.0
2709517810,"East Side township, Mille Lacs County, Minnesota",600,307.0,12.0,6.0,3.0,6.0,18.0,0.0,0.0,7.0,8.0,6.0,3.0,16.0,14.0,34.0,29.0,8.0,32.0,10.0,24.0,21.0,37.0,9.0,4.0,293.0,11.0,6.0,6.0,3.0,2.0,0.0,0.0,7.0,5.0,9.0,16.0,10.0,18.0,33.0,22.0,9.0,28.0,10.0,27.0,34.0,25.0,2.0,10.0,095,17810,27,23.0,12.0,9.0,9.0,20.0,0.0,0.0,14.0,13.0,15.0,19.0,26.0,32.0,67.0,51.0,17.0,60.0,20.0,51.0,55.0,62.0,11.0,14.0,53.0,27.0,26.0,30.0,15.0,15.0,35.0,18.0,17.0,18.0,9.0,9.0,62.0,39.0,23.0,77.0,33.0,44.0,195.0,103.0,92.0,213.0,105.0,108.0
2709525586,"Greenbush township, Mille Lacs County, Minnesota",1221,702.0,30.0,34.0,43.0,52.0,21.0,20.0,5.0,26.0,40.0,36.0,45.0,68.0,28.0,53.0,59.0,6.0,38.0,19.0,20.0,31.0,15.0,9.0,4.0,519.0,32.0,56.0,38.0,15.0,11.0,4.0,5.0,10.0,20.0,21.0,53.0,38.0,18.0,47.0,47.0,9.0,21.0,22.0,15.0,16.0,12.0,9.0,0.0,095,25586,27,62.0,90.0,81.0,67.0,32.0,24.0,10.0,36.0,60.0,57.0,98.0,106.0,46.0,100.0,106.0,15.0,59.0,41.0,35.0,47.0,27.0,18.0,4.0,300.0,159.0,141.0,238.0,129.0,109.0,152.0,64.0,88.0,148.0,95.0,53.0,219.0,148.0,71.0,250.0,141.0,109.0,280.0,156.0,124.0,172.0,98.0,74.0
2709552522,"Princeton city, Mille Lacs County, Minnesota",4589,1992.0,164.0,198.0,134.0,44.0,52.0,0.0,21.0,85.0,195.0,125.0,184.0,19.0,167.0,121.0,98.0,17.0,60.0,38.0,5.0,81.0,62.0,36.0,86.0,2597.0,234.0,329.0,46.0,132.0,14.0,0.0,37.0,111.0,213.0,247.0,127.0,99.0,112.0,194.0,94.0,39.0,61.0,30.0,41.0,130.0,64.0,55.0,188.0,095,52522,27,398.0,527.0,180.0,176.0,66.0,0.0,58.0,196.0,408.0,372.0,311.0,118.0,279.0,315.0,192.0,56.0,121.0,68.0,46.0,211.0,126.0,91.0,274.0,1281.0,540.0,741.0,883.0,376.0,507.0,925.0,362.0,563.0,356.0,178.0,178.0,1100.0,478.0,622.0,708.0,370.0,338.0,684.0,296.0,388.0,816.0,308.0,508.0
2712919322,"Emmet township, Renville County, Minnesota",220,112.0,7.0,14.0,5.0,6.0,1.0,0.0,2.0,0.0,1.0,15.0,4.0,10.0,4.0,12.0,14.0,4.0,8.0,3.0,0.0,1.0,0.0,0.0,1.0,108.0,4.0,4.0,14.0,2.0,5.0,0.0,0.0,2.0,6.0,9.0,9.0,4.0,3.0,12.0,16.0,4.0,3.0,0.0,1.0,6.0,0.0,3.0,1.0,129,19322,27,11.0,18.0,19.0,8.0,6.0,0.0,2.0,2.0,7.0,24.0,13.0,14.0,7.0,24.0,30.0,8.0,11.0,3.0,1.0,7.0,0.0,3.0,2.0,56.0,32.0,24.0,45.0,25.0,20.0,29.0,21.0,8.0,27.0,11.0,16.0,41.0,19.0,22.0,34.0,18.0,16.0,73.0,38.0,35.0,16.0,5.0,11.0
2712919628,"Ericson township, Renville County, Minnesota",230,113.0,8.0,0.0,9.0,0.0,0.0,5.0,2.0,0.0,7.0,5.0,12.0,3.0,7.0,8.0,16.0,0.0,10.0,4.0,8.0,4.0,1.0,4.0,0.0,117.0,12.0,6.0,4.0,7.0,1.0,0.0,0.0,0.0,4.0,11.0,6.0,5.0,0.0,15.0,11.0,5.0,8.0,3.0,10.0,3.0,4.0,2.0,0.0,129,19628,27,20.0,6.0,13.0,7.0,1.0,5.0,2.0,0.0,11.0,16.0,18.0,8.0,7.0,23.0,27.0,5.0,18.0,7.0,18.0,7.0,5.0,6.0,0.0,46.0,17.0,29.0,26.0,9.0,17.0,26.0,8.0,18.0,20.0,9.0,11.0,35.0,19.0,16.0,33.0,22.0,11.0,73.0,34.0,39.0,43.0,21.0,22.0
