geoid,name,total,male_total,male_under_5,male_5_to_9,male_10_to_14,male_15_to_17,male_18_to_19,male_20,male_21,male_22_to_24,male_25_to_29,male_30_to_34,male_35_to_39,male_40_to_44,male_45_to_49,male_50_to_54,male_55_to_59,male_60_to_61,male_62_to_64,male_65_to_66,male_67_to_69,male_70_to_74,male_75_to_79,male_80_to_84,male_85_and_over,female_total,female_under_5,female_5_to_9,female_10_to_14,female_15_to_17,female_18_to_19,female_20,female_21,female_22_to_24,female_25_to_29,female_30_to_34,female_35_to_39,female_40_to_44,female_45_to_49,female_50_to_54,female_55_to_59,female_60_to_61,female_62_to_64,female_65_to_66,female_67_to_69,female_70_to_74,female_75_to_79,female_80_to_84,female_85_and_over,county,county subdivision,state,total_under_5,total_5_to_9,total_10_to_14,total_15_to_17,total_18_to_19,total_20,total_21,total_22_to_24,total_25_to_29,total_30_to_34,total_35_to_39,total_40_to_44,total_45_to_49,total_50_to_54,total_55_to_59,total_60_to_61,total_62_to_64,total_65_to_66,total_67_to_69,total_70_to_74,total_75_to_79,total_80_to_84,total_85_and_over,total_0_to_17,male_0_to_17,female_0_to_17,total_5_to_17,male_5_to_17,female_5_to_17,total_0_9,male_0_9,female_0_9,total_10_to_17,male_10_to_17,female_10_to_17,total_18_to_34,male_18_to_34,female_18_to_34,total_35_to_49,male_35_to_49,female_35_to_49,total_50_to_64,male_50_to_64,female_50_to_64,total_65_and_over,male_65_and_over,female_65_and_over
3108192543,"Precinct 8, Hamilton County, Nebraska",764,363.0,11.0,27.0,20.0,19.0,4.0,0.0,2.0,51.0,4.0,58.0,11.0,6.0,20.0,32.0,21.0,18.0,20.0,5.0,14.0,13.0,7.0,0.0,0.0,401.0,26.0,23.0,27.0,21.0,19.0,2.0,1.0,43.0,6.0,18.0,21.0,25.0,15.0,18.0,56.0,24.0,22.0,14.0,6.0,8.0,1.0,3.0,2.0,081,92543,31,37.0,50.0,47.0,40.0,23.0,2.0,3.0,94.0,10.0,76.0,32.0,31.0,35.0,50.0,77.0,42.0,42.0,19.0,20.0,21.0,8.0,3.0,2.0,174.0,77.0,97.0,137.0,66.0,71.0,87.0,38.0,49.0,87.0,39.0,48.0,208.0,119.0,89.0,98.0,37.0,61.0,211.0,91.0,120.0,73.0,39.0,34.0
3108192523,"Precinct 6, Hamilton County, Nebraska",930,493.0,36.0,29.0,37.0,42.0,21.0,9.0,0.0,17.0,0.0,17.0,35.0,34.0,39.0,37.0,35.0,0.0,4.0,0.0,21.0,16.0,45.0,11.0,8.0,437.0,13.0,27.0,35.0,17.0,9.0,0.0,0.0,0.0,0.0,19.0,45.0,27.0,25.0,38.0,42.0,4.0,0.0,23.0,21.0,27.0,42.0,8.0,15.0,081,92523,31,49.0,56.0,72.0,59.0,30.0,9.0,0.0,17.0,0.0,36.0,80.0,61.0,64.0,75.0,77.0,4.0,4.0,23.0,42.0,43.0,87.0,19.0,23.0,236.0,144.0,92.0,187.0,108.0,79.0,105.0,65.0,40.0,131.0,79.0,52.0,92.0,64.0,28.0,205.0,108.0,97.0,160.0,76.0,84.0,237.0,101.0,136.0
3108192473,"Precinct 1, Hamilton County, Nebraska",321,143.0,5.0,0.0,1.0,0.0,10.0,0.0,0.0,11.0,5.0,23.0,0.0,0.0,1.0,14.0,20.0,7.0,12.0,19.0,6.0,1.0,0.0,0.0,8.0,178.0,13.0,3.0,11.0,13.0,0.0,0.0,10.0,25.0,2.0,17.0,0.0,0.0,11.0,7.0,9.0,8.0,27.0,3.0,0.0,7.0,0.0,4.0,8.0,081,92473,31,18.0,3.0,12.0,13.0,10.0,0.0,10.0,36.0,7.0,40.0,0.0,0.0,12.0,21.0,29.0,15.0,39.0,22.0,6.0,8.0,0.0,4.0,16.0,46.0,6.0,40.0,28.0,1.0,27.0,21.0,5.0,16.0,25.0,1.0,24.0,103.0,49.0,54.0,12.0,1.0,11.0,104.0,53.0,51.0,56.0,34.0,22.0
3108192483,"Precinct 2, Hamilton County, Nebraska",769,364.0,10.0,31.0,30.0,13.0,8.0,2.0,0.0,1.0,18.0,22.0,27.0,16.0,30.0,29.0,19.0,11.0,24.0,6.0,11.0,21.0,17.0,5.0,13.0,405.0,22.0,18.0,21.0,27.0,4.0,1.0,13.0,32.0,21.0,27.0,22.0,15.0,30.0,29.0,29.0,9.0,17.0,7.0,13.0,21.0,14.0,2.0,11.0,081,92483,31,32.0,49.0,51.0,40.0,12.0,3.0,13.0,33.0,39.0,49.0,49.0,31.0,60.0,58.0,48.0,20.0,41.0,13.0,24.0,42.0,31.0,7.0,24.0,172.0,84.0,88.0,140.0,74.0,66.0,81.0,41.0,40.0,91.0,43.0,48.0,149.0,51.0,98.0,140.0,73.0,67.0,167.0,83.0,84.0,141.0,73.0,68.0
3108192503,"Precinct 4, Hamilton County, Nebraska",4165,2114.0,162.0,191.0,152.0,100.0,51.0,32.0,7.0,60.0,142.0,85.0,124.0,120.0,132.0,158.0,108.0,42.0,104.0,31.0,80.0,62.0,93.0,40.0,38.0,2051.0,116.0,121.0,162.0,64.0,38.0,0.0,0.0,54.0,122.0,132.0,67.0,155.0,128.0,136.0,98.0,51.0,144.0,20.0,60.0,86.0,141.0,38.0,118.0,081,92503,31,278.0,312.0,314.0,164.0,89.0,32.0,7.0,114.0,264.0,217.0,191.0,275.0,260.0,294.0,206.0,93.0,248.0,51.0,140.0,148.0,234.0,78.0,156.0,1068.0,605.0,463.0,790.0,443.0,347.0,590.0,353.0,237.0,478.0,252.0,226.0,723.0,377.0,346.0,726.0,376.0,350.0,841.0,412.0,429.0,807.0,344.0,463.0
3108192533,"Precinct 7, Hamilton County, Nebraska",584,333.0,23.0,12.0,5.0,22.0,17.0,10.0,0.0,16.0,10.0,35.0,11.0,15.0,15.0,16.0,57.0,5.0,27.0,6.0,10.0,12.0,6.0,2.0,1.0,251.0,17.0,6.0,8.0,15.0,4.0,0.0,0.0,7.0,15.0,15.0,22.0,7.0,16.0,27.0,28.0,7.0,17.0,5.0,0.0,25.0,2.0,2.0,6.0,081,92533,31,40.0,18.0,13.0,37.0,21.0,10.0,0.0,23.0,25.0,50.0,33.0,22.0,31.0,43.0,85.0,12.0,44.0,11.0,10.0,37.0,8.0,4.0,7.0,108.0,62.0,46.0,68.0,39.0,29.0,58.0,35.0,23.0,50.0,27.0,23.0,129.0,88.0,41.0,86.0,41.0,45.0,184.0,105.0,79.0,77.0,37.0,40.0
3108192493,"Precinct 3, Hamilton County, Nebraska",775,363.0,10.0,46.0,18.0,23.0,2.0,0.0,0.0,17.0,21.0,13.0,21.0,16.0,18.0,19.0,35.0,7.0,26.0,19.0,10.0,19.0,12.0,4.0,7.0,412.0,17.0,35.0,31.0,22.0,6.0,3.0,15.0,22.0,18.0,16.0,13.0,20.0,22.0,28.0,33.0,29.0,9.0,11.0,14.0,28.0,2.0,13.0,5.0,081,92493,31,27.0,81.0,49.0,45.0,8.0,3.0,15.0,39.0,39.0,29.0,34.0,36.0,40.0,47.0,68.0,36.0,35.0,30.0,24.0,47.0,14.0,17.0,12.0,202.0,97.0,105.0,175.0,87.0,88.0,108.0,56.0,52.0,94.0,41.0,53.0,133.0,53.0,80.0,110.0,55.0,55.0,186.0,87.0,99.0,144.0,71.0,73.0
3109592110,"Newton precinct, Jefferson County, Nebraska",170,95.0,0.0,10.0,5.0,7.0,0.0,2.0,0.0,7.0,7.0,0.0,0.0,6.0,10.0,8.0,2.0,8.0,2.0,0.0,2.0,4.0,4.0,0.0,11.0,75.0,8.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,9.0,6.0,3.0,3.0,0.0,0.0,1.0,3.0,6.0,2.0,095,92110,31,8.0,10.0,5.0,7.0,15.0,11.0,0.0,7.0,7.0,6.0,0.0,10.0,10.0,17.0,8.0,11.0,5.0,0.0,2.0,5.0,7.0,6.0,13.0,30.0,22.0,8.0,22.0,22.0,0.0,18.0,10.0,8.0,12.0,12.0,0.0,46.0,16.0,30.0,20.0,16.0,4.0,41.0,20.0,21.0,33.0,21.0,12.0
3109592405,"Pleasant precinct, Jefferson County, Nebraska",424,206.0,9.0,9.0,7.0,14.0,9.0,0.0,3.0,1.0,8.0,6.0,13.0,20.0,11.0,6.0,12.0,23.0,11.0,4.0,4.0,7.0,4.0,19.0,6.0,218.0,22.0,22.0,30.0,3.0,0.0,2.0,0.0,3.0,5.0,11.0,9.0,12.0,14.0,6.0,17.0,12.0,6.0,9.0,4.0,7.0,8.0,12.0,4.0,095,92405,31,31.0,31.0,37.0,17.0,9.0,2.0,3.0,4.0,13.0,17.0,22.0,32.0,25.0,12.0,29.0,35.0,17.0,13.0,8.0,14.0,12.0,31.0,10.0,116.0,39.0,77.0,85.0,30.0,55.0,62.0,18.0,44.0,54.0,21.0,33.0,48.0,27.0,21.0,79.0,44.0,35.0,93.0,52.0,41.0,88.0,44.0,44.0
3109592760,"Rock Creek precinct, Jefferson County, Nebraska",225,102.0,0.0,8.0,0.0,0.0,19.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,26.0,0.0,0.0,8.0,0.0,8.0,0.0,12.0,0.0,0.0,123.0,0.0,0.0,14.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,9.0,0.0,28.0,17.0,0.0,6.0,0.0,0.0,8.0,0.0,10.0,0.0,0.0,095,92760,31,0.0,8.0,14.0,0.0,19.0,11.0,31.0,0.0,0.0,0.0,9.0,10.0,28.0,43.0,0.0,6.0,8.0,0.0,16.0,0.0,22.0,0.0,0.0,22.0,8.0,14.0,22.0,8.0,14.0,8.0,8.0,0.0,14.0,0.0,14.0,61.0,30.0,31.0,47.0,10.0,37.0,57.0,34.0,23.0,38.0,20.0,18.0
