geoid,name,total,white_alone,black_alone,american_indian_and_alaska_native,asian_alone,native_hawaiian_and_pacific_islander,other_alone,two_or_more_races,latino_alone,county,county subdivision,state,asian_all,other_all
0100591989,"Louisville CCD, Barbour County, Alabama",1813.0,795.0,921.0,0.0,0.0,0.0,23.0,10.0,64.0,005,91989,01,0.0,33.0
0100591017,"Eufaula CCD, Barbour County, Alabama",13011.0,5370.0,6902.0,20.0,113.0,0.0,5.0,44.0,557.0,005,91017,01,113.0,69.0
0100590630,"Clayton CCD, Barbour County, Alabama",4291.0,1484.0,2654.0,17.0,8.0,0.0,0.0,41.0,87.0,005,90630,01,8.0,58.0
0100590648,"Clio CCD, Barbour County, Alabama",3721.0,2006.0,1446.0,9.0,0.0,0.0,0.0,6.0,254.0,005,90648,01,0.0,15.0
0100590189,"Bakerhill CCD, Barbour County, Alabama",3365.0,2330.0,605.0,0.0,31.0,0.0,148.0,109.0,142.0,005,90189,01,31.0,257.0
0100793438,"West Blocton CCD, Bibb County, Alabama",8844.0,8098.0,452.0,16.0,0.0,0.0,0.0,36.0,242.0,007,93438,01,0.0,52.0
0100790531,"Centreville-Brent CCD, Bibb County, Alabama",12815.0,8083.0,4304.0,16.0,0.0,0.0,0.0,123.0,289.0,007,90531,01,0.0,139.0
0100792601,"Piper-Coleanor CCD, Bibb County, Alabama",921.0,668.0,203.0,50.0,0.0,0.0,0.0,0.0,0.0,007,92601,01,0.0,50.0
0101192133,"Midway CCD, Bullock County, Alabama",1488.0,86.0,1385.0,0.0,17.0,0.0,0.0,0.0,0.0,011,92133,01,17.0,0.0
0101193249,"Union Springs CCD, Bullock County, Alabama",5608.0,1116.0,4399.0,0.0,56.0,0.0,2.0,0.0,35.0,011,93249,01,56.0,2.0
0101191098,"Fitzpatrick CCD, Bullock County, Alabama",1321.0,449.0,803.0,0.0,0.0,0.0,0.0,69.0,0.0,011,91098,01,0.0,69.0
0101191701,"Inverness CCD, Bullock County, Alabama",2061.0,613.0,1338.0,110.0,0.0,0.0,0.0,0.0,0.0,011,91701,01,0.0,110.0
0101591746,"Jacksonville CCD, Calhoun County, Alabama",18506.0,14337.0,3153.0,16.0,172.0,0.0,0.0,379.0,449.0,015,91746,01,172.0,395.0
0101590585,"Choccolocco CCD, Calhoun County, Alabama",6962.0,6410.0,245.0,30.0,37.0,0.0,0.0,151.0,89.0,015,90585,01,37.0,181.0
0101592430,"Ohatchee CCD, Calhoun County, Alabama",4623.0,4375.0,145.0,13.0,0.0,0.0,0.0,71.0,19.0,015,92430,01,0.0,84.0
0101592556,"Piedmont CCD, Calhoun County, Alabama",6918.0,5968.0,605.0,20.0,13.0,0.0,11.0,109.0,192.0,015,92556,01,13.0,140.0
0101793393,"Waverly CCD, Chambers County, Alabama",1270.0,402.0,850.0,0.0,0.0,0.0,0.0,18.0,0.0,017,93393,01,0.0,18.0
0101590099,"Anniston CCD, Calhoun County, Alabama",66449.0,41522.0,18957.0,68.0,927.0,7.0,31.0,1633.0,3304.0,015,90099,01,934.0,1732.0
0101791107,"Five Points CCD, Chambers County, Alabama",2859.0,2101.0,733.0,24.0,0.0,0.0,1.0,0.0,0.0,017,91107,01,0.0,25.0
0101791827,"Lanett CCD, Chambers County, Alabama",10245.0,5721.0,3987.0,11.0,90.0,0.0,0.0,167.0,269.0,017,91827,01,90.0,178.0
0101792169,"Milltown CCD, Chambers County, Alabama",796.0,715.0,52.0,18.0,0.0,0.0,0.0,11.0,0.0,017,92169,01,0.0,29.0
0101791818,"La Fayette CCD, Chambers County, Alabama",5122.0,2143.0,2652.0,5.0,26.0,0.0,16.0,38.0,242.0,017,91818,01,26.0,59.0
0102590675,"Coffeeville CCD, Clarke County, Alabama",1362.0,662.0,673.0,0.0,0.0,0.0,0.0,27.0,0.0,025,90675,01,0.0,27.0
0102591440,"Grove Hill CCD, Clarke County, Alabama",4948.0,2438.0,2443.0,0.0,0.0,0.0,0.0,60.0,7.0,025,91440,01,0.0,60.0
0102591260,"Fulton CCD, Clarke County, Alabama",1281.0,961.0,310.0,3.0,0.0,0.0,0.0,0.0,7.0,025,91260,01,0.0,3.0
0102593132,"Thomasville CCD, Clarke County, Alabama",6339.0,3647.0,2503.0,8.0,102.0,22.0,0.0,14.0,43.0,025,93132,01,124.0,22.0
0105790279,"Berry CCD, Fayette County, Alabama",3856.0,3684.0,87.0,0.0,5.0,0.0,0.0,57.0,23.0,057,90279,01,5.0,57.0
0105791089,"Fayette CCD, Fayette County, Alabama",8090.0,5919.0,1712.0,0.0,55.0,0.0,0.0,150.0,254.0,057,91089,01,55.0,150.0
0110192592,"Pine Level CCD, Montgomery County, Alabama",1332.0,860.0,446.0,0.0,0.0,8.0,0.0,18.0,0.0,101,92592,01,8.0,18.0
0109590054,"Albertville-Boaz CCD, Marshall County, Alabama",40611.0,28435.0,841.0,20.0,166.0,45.0,51.0,440.0,10613.0,095,90054,01,211.0,511.0
0110192295,"Mount Meigs CCD, Montgomery County, Alabama",10787.0,5888.0,4107.0,0.0,399.0,0.0,0.0,167.0,226.0,101,92295,01,399.0,167.0
0110192565,"Pike Road CCD, Montgomery County, Alabama",21871.0,10677.0,7856.0,82.0,2054.0,0.0,0.0,995.0,207.0,101,92565,01,2054.0,1077.0
0110192214,"Montgomery CCD, Montgomery County, Alabama",183169.0,58984.0,111286.0,214.0,3064.0,9.0,188.0,2520.0,6904.0,101,92214,01,3073.0,2922.0
0110192673,"Ramer CCD, Montgomery County, Alabama",2157.0,1346.0,782.0,0.0,0.0,0.0,0.0,22.0,7.0,101,92673,01,0.0,22.0
0110191665,"Hope Hull CCD, Montgomery County, Alabama",7804.0,2171.0,5268.0,0.0,0.0,20.0,0.0,61.0,284.0,101,91665,01,20.0,61.0
0109590108,"Arab CCD, Marshall County, Alabama",15205.0,14397.0,74.0,67.0,144.0,1.0,0.0,214.0,308.0,095,90108,01,145.0,281.0
0109590918,"Douglas CCD, Marshall County, Alabama",5701.0,4796.0,2.0,113.0,0.0,0.0,0.0,42.0,748.0,095,90918,01,0.0,155.0
0109593240,"Union Grove CCD, Marshall County, Alabama",6779.0,6466.0,36.0,8.0,96.0,0.0,0.0,138.0,35.0,095,93240,01,96.0,146.0
0109591395,"Grant CCD, Marshall County, Alabama",9763.0,9304.0,64.0,54.0,0.0,0.0,0.0,285.0,56.0,095,91395,01,0.0,339.0
0109593150,"Town Creek CCD, Marshall County, Alabama",3160.0,2833.0,0.0,0.0,0.0,0.0,0.0,105.0,222.0,095,93150,01,0.0,105.0
