B23025_001E,B23025_002E,B23025_003E,B23025_004E,B23025_005E,B23025_006E,B23025_007E,name,county,county subdivision,state
615.0,481.0,481.0,469.0,12.0,0.0,134.0,"Precinct 8, Hamilton County, Nebraska",081,92543,31
744.0,485.0,485.0,459.0,26.0,0.0,259.0,"Precinct 6, Hamilton County, Nebraska",081,92523,31
286.0,198.0,198.0,198.0,0.0,0.0,88.0,"Precinct 1, Hamilton County, Nebraska",081,92473,31
627.0,394.0,394.0,392.0,2.0,0.0,233.0,"Precinct 2, Hamilton County, Nebraska",081,92483,31
3209.0,2174.0,2174.0,2159.0,15.0,0.0,1035.0,"Precinct 4, Hamilton County, Nebraska",081,92503,31
505.0,334.0,331.0,325.0,6.0,3.0,171.0,"Precinct 7, Hamilton County, Nebraska",081,92533,31
599.0,462.0,462.0,429.0,33.0,0.0,137.0,"Precinct 3, Hamilton County, Nebraska",081,92493,31
147.0,91.0,91.0,89.0,2.0,0.0,56.0,"Newton precinct, Jefferson County, Nebraska",095,92110,31
311.0,221.0,221.0,219.0,2.0,0.0,90.0,"Pleasant precinct, Jefferson County, Nebraska",095,92405,31
203.0,115.0,115.0,115.0,0.0,0.0,88.0,"Rock Creek precinct, Jefferson County, Nebraska",095,92760,31
81.0,58.0,58.0,58.0,0.0,0.0,23.0,"Brewster precinct, Blaine County, Nebraska",009,90355,31
157.0,109.0,109.0,109.0,0.0,0.0,48.0,"Dunning precinct, Blaine County, Nebraska",009,90765,31
170.0,118.0,118.0,115.0,3.0,0.0,52.0,"Purdum precinct, Blaine County, Nebraska",009,92690,31
734.0,448.0,448.0,430.0,18.0,0.0,286.0,"Adams precinct, Colfax County, Nebraska",037,90005,31
4185.0,2953.0,2953.0,2817.0,136.0,0.0,1232.0,"Schuyler city, Colfax County, Nebraska",037,92868,31
621.0,416.0,416.0,412.0,4.0,0.0,205.0,"Lincoln precinct, Colfax County, Nebraska",037,91755,31
217.0,159.0,159.0,152.0,7.0,0.0,58.0,"Richland precinct, Colfax County, Nebraska",037,92725,31
152.0,115.0,115.0,115.0,0.0,0.0,37.0,"Midland precinct, Colfax County, Nebraska",037,91975,31
