B07003_001E,B07003_002E,B07003_003E,B07003_004E,B07003_005E,B07003_006E,B07003_007E,B07003_008E,B07003_009E,B07003_010E,B07003_011E,B07003_012E,B07003_013E,B07003_014E,B07003_015E,B07003_016E,B07003_017E,B07003_018E,name,county,county subdivision,state
16306.0,7712.0,8594.0,12753.0,5962.0,6791.0,2048.0,1030.0,1018.0,1061.0,507.0,554.0,389.0,179.0,210.0,55.0,34.0,21.0,"Gainesville CCD, Cooke County, Texas",097,91435,48
13504.0,7843.0,5661.0,11442.0,6399.0,5043.0,713.0,385.0,328.0,993.0,753.0,240.0,128.0,86.0,42.0,228.0,220.0,8.0,"Raymondville CCD, Willacy County, Texas",489,93205,48
4778.0,2334.0,2444.0,4188.0,2037.0,2151.0,303.0,170.0,133.0,227.0,100.0,127.0,60.0,27.0,33.0,0.0,0.0,0.0,"Valley View CCD, Cooke County, Texas",097,93995,48
6932.0,3553.0,3379.0,6047.0,3078.0,2969.0,350.0,196.0,154.0,436.0,263.0,173.0,99.0,16.0,83.0,0.0,0.0,0.0,"Gainesville Southeast CCD, Cooke County, Texas",097,91440,48
5830.0,3164.0,2666.0,5051.0,2737.0,2314.0,426.0,226.0,200.0,225.0,152.0,73.0,122.0,43.0,79.0,6.0,6.0,0.0,"Callisburg CCD, Cooke County, Texas",097,90580,48
4858.0,2431.0,2427.0,4187.0,2128.0,2059.0,214.0,110.0,104.0,386.0,168.0,218.0,69.0,23.0,46.0,2.0,2.0,0.0,"Muenster CCD, Cooke County, Texas",097,92680,48
2021.0,998.0,1023.0,1777.0,866.0,911.0,136.0,60.0,76.0,93.0,68.0,25.0,11.0,4.0,7.0,4.0,0.0,4.0,"Crosbyton CCD, Crosby County, Texas",107,90905,48
2198.0,1056.0,1142.0,1712.0,842.0,870.0,280.0,130.0,150.0,206.0,84.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,"Ralls CCD, Crosby County, Texas",107,93185,48
1554.0,810.0,744.0,1318.0,700.0,618.0,75.0,32.0,43.0,161.0,78.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,"Lorenzo CCD, Crosby County, Texas",107,92290,48
304.0,179.0,125.0,274.0,154.0,120.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,25.0,20.0,5.0,"Lamesa Southwest CCD, Dawson County, Texas",115,92125,48
347.0,167.0,180.0,279.0,142.0,137.0,20.0,13.0,7.0,39.0,12.0,27.0,0.0,0.0,0.0,9.0,0.0,9.0,"Lamesa Northwest CCD, Dawson County, Texas",115,92115,48
11574.0,6484.0,5090.0,8934.0,4975.0,3959.0,1329.0,599.0,730.0,1017.0,847.0,170.0,294.0,63.0,231.0,0.0,0.0,0.0,"Lamesa CCD, Dawson County, Texas",115,92105,48
347.0,166.0,181.0,268.0,139.0,129.0,75.0,25.0,50.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,"Lamesa Southeast CCD, Dawson County, Texas",115,92120,48
421.0,228.0,193.0,344.0,181.0,163.0,26.0,16.0,10.0,20.0,12.0,8.0,0.0,0.0,0.0,31.0,19.0,12.0,"Lamesa Northeast CCD, Dawson County, Texas",115,92110,48
1829.0,922.0,907.0,1624.0,818.0,806.0,95.0,40.0,55.0,107.0,61.0,46.0,1.0,1.0,0.0,2.0,2.0,0.0,"Roby CCD, Fisher County, Texas",151,93275,48
1725.0,751.0,974.0,1541.0,669.0,872.0,104.0,42.0,62.0,52.0,27.0,25.0,25.0,10.0,15.0,3.0,3.0,0.0,"Rotan CCD, Fisher County, Texas",151,93340,48
249.0,162.0,87.0,249.0,162.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"McCaulley CCD, Fisher County, Texas",151,92350,48
1164.0,708.0,456.0,1061.0,640.0,421.0,93.0,68.0,25.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,"Realitos-Concepcion CCD, Duval County, Texas",131,93215,48
2521.0,1401.0,1120.0,2327.0,1270.0,1057.0,162.0,108.0,54.0,32.0,23.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,"Benavides CCD, Duval County, Texas",131,90260,48
4729.0,2298.0,2431.0,3540.0,1611.0,1929.0,582.0,206.0,376.0,607.0,481.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,"San Diego CCD, Duval County, Texas",131,93420,48
2959.0,1433.0,1526.0,2400.0,1115.0,1285.0,425.0,246.0,179.0,134.0,72.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,"Freer CCD, Duval County, Texas",131,91405,48
2981.0,1532.0,1449.0,2645.0,1372.0,1273.0,0.0,0.0,0.0,285.0,137.0,148.0,27.0,13.0,14.0,24.0,10.0,14.0,"Old River CCD, Burleson County, Texas",051,92890,48
4444.0,2066.0,2378.0,3979.0,1874.0,2105.0,182.0,90.0,92.0,278.0,97.0,181.0,5.0,5.0,0.0,0.0,0.0,0.0,"Somerville CCD, Burleson County, Texas",051,93610,48
8588.0,4394.0,4194.0,7601.0,3954.0,3647.0,400.0,153.0,247.0,574.0,274.0,300.0,13.0,13.0,0.0,0.0,0.0,0.0,"Caldwell CCD, Burleson County, Texas",051,90570,48
1388.0,708.0,680.0,1048.0,501.0,547.0,96.0,66.0,30.0,169.0,103.0,66.0,75.0,38.0,37.0,0.0,0.0,0.0,"Cooks Point CCD, Burleson County, Texas",051,90825,48
5781.0,2826.0,2955.0,5052.0,2478.0,2574.0,271.0,121.0,150.0,279.0,88.0,191.0,111.0,79.0,32.0,68.0,60.0,8.0,"Blanco CCD, Blanco County, Texas",031,90330,48
5158.0,2621.0,2537.0,4533.0,2209.0,2324.0,246.0,139.0,107.0,182.0,106.0,76.0,197.0,167.0,30.0,0.0,0.0,0.0,"Johnson City CCD, Blanco County, Texas",031,91950,48
10552.0,5447.0,5105.0,9527.0,4987.0,4540.0,522.0,312.0,210.0,379.0,65.0,314.0,124.0,83.0,41.0,0.0,0.0,0.0,"Buna CCD, Jasper County, Texas",241,90520,48
17563.0,8434.0,9129.0,15191.0,7254.0,7937.0,1459.0,679.0,780.0,687.0,455.0,232.0,211.0,46.0,165.0,15.0,0.0,15.0,"Jasper CCD, Jasper County, Texas",241,91920,48
7110.0,3459.0,3651.0,5884.0,2885.0,2999.0,401.0,168.0,233.0,795.0,393.0,402.0,30.0,13.0,17.0,0.0,0.0,0.0,"Kirbyville CCD, Jasper County, Texas",241,92040,48
9996.0,5075.0,4921.0,9345.0,4768.0,4577.0,304.0,114.0,190.0,284.0,163.0,121.0,63.0,30.0,33.0,0.0,0.0,0.0,"Nome-China CCD, Jefferson County, Texas",245,92770,48
115420.0,55898.0,59522.0,98951.0,47406.0,51545.0,9952.0,4922.0,5030.0,4348.0,2204.0,2144.0,1639.0,1019.0,620.0,530.0,347.0,183.0,"Beaumont CCD, Jefferson County, Texas",245,90230,48
2133.0,1102.0,1031.0,2034.0,1049.0,985.0,46.0,35.0,11.0,47.0,12.0,35.0,4.0,4.0,0.0,2.0,2.0,0.0,"Sabine Pass CCD, Jefferson County, Texas",245,93385,48
3631.0,2234.0,1397.0,2915.0,1708.0,1207.0,166.0,79.0,87.0,232.0,171.0,61.0,161.0,119.0,42.0,157.0,157.0,0.0,"Brackettville CCD, Kinney County, Texas",271,90400,48
583.0,318.0,265.0,566.0,303.0,263.0,17.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Hereford West CCD, Deaf Smith County, Texas",117,91790,48
17970.0,8876.0,9094.0,15956.0,7877.0,8079.0,1062.0,471.0,591.0,578.0,305.0,273.0,330.0,191.0,139.0,44.0,32.0,12.0,"Hereford East CCD, Deaf Smith County, Texas",117,91785,48
50363.0,25409.0,24954.0,37550.0,19018.0,18532.0,6666.0,3198.0,3468.0,4275.0,2257.0,2018.0,1382.0,781.0,601.0,490.0,155.0,335.0,"Galveston CCD, Galveston County, Texas",167,91445,48
19067.0,9427.0,9640.0,16777.0,8330.0,8447.0,1186.0,483.0,703.0,811.0,452.0,359.0,293.0,162.0,131.0,0.0,0.0,0.0,"Borger CCD, Hutchinson County, Texas",233,90385,48
2324.0,1222.0,1102.0,2126.0,1094.0,1032.0,99.0,40.0,59.0,55.0,48.0,7.0,40.0,36.0,4.0,4.0,4.0,0.0,"Stinnett CCD, Hutchinson County, Texas",233,93750,48
5333.0,3311.0,2022.0,4520.0,2715.0,1805.0,81.0,43.0,38.0,465.0,447.0,18.0,0.0,0.0,0.0,267.0,106.0,161.0,"Dilley CCD, Frio County, Texas",163,91055,48
3237.0,1701.0,1536.0,2906.0,1515.0,1391.0,147.0,70.0,77.0,158.0,99.0,59.0,26.0,17.0,9.0,0.0,0.0,0.0,"Crane South CCD, Crane County, Texas",103,90885,48
1478.0,759.0,719.0,1309.0,655.0,654.0,108.0,74.0,34.0,61.0,30.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,"Crane North CCD, Crane County, Texas",103,90880,48
777.0,350.0,427.0,692.0,295.0,397.0,51.0,29.0,22.0,0.0,0.0,0.0,34.0,26.0,8.0,0.0,0.0,0.0,"Adamsville CCD, Lampasas County, Texas",281,90015,48
1524.0,766.0,758.0,1351.0,673.0,678.0,69.0,31.0,38.0,59.0,35.0,24.0,45.0,27.0,18.0,0.0,0.0,0.0,"Lometa CCD, Lampasas County, Texas",281,92255,48
18047.0,8937.0,9110.0,16061.0,7963.0,8098.0,848.0,382.0,466.0,716.0,354.0,362.0,344.0,190.0,154.0,78.0,48.0,30.0,"Lampasas CCD, Lampasas County, Texas",281,92130,48
691.0,380.0,311.0,580.0,318.0,262.0,23.0,17.0,6.0,87.0,45.0,42.0,1.0,0.0,1.0,0.0,0.0,0.0,"Rochelle CCD, McCulloch County, Texas",307,93280,48
663.0,354.0,309.0,633.0,338.0,295.0,12.0,6.0,6.0,18.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"Melvin CCD, McCulloch County, Texas",307,92505,48
6786.0,3432.0,3354.0,5464.0,2799.0,2665.0,982.0,420.0,562.0,298.0,195.0,103.0,42.0,18.0,24.0,0.0,0.0,0.0,"Brady CCD, McCulloch County, Texas",307,90405,48
1059.0,607.0,452.0,868.0,459.0,409.0,103.0,68.0,35.0,88.0,80.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"Mason West CCD, Mason County, Texas",319,92450,48
2110.0,954.0,1156.0,1773.0,821.0,952.0,143.0,43.0,100.0,165.0,90.0,75.0,29.0,0.0,29.0,0.0,0.0,0.0,"Bolivar Peninsula CCD, Galveston County, Texas",167,90370,48
241094.0,118587.0,122507.0,206922.0,101681.0,105241.0,17285.0,8361.0,8924.0,11851.0,6215.0,5636.0,4159.0,1855.0,2304.0,877.0,475.0,402.0,"Texas City-League City CCD, Galveston County, Texas",167,93880,48
23502.0,11709.0,11793.0,19582.0,9854.0,9728.0,2518.0,1057.0,1461.0,1169.0,632.0,537.0,184.0,130.0,54.0,49.0,36.0,13.0,"La Marque-Hitchcock CCD, Galveston County, Texas",167,92100,48
13410.0,8804.0,4606.0,7027.0,4555.0,2472.0,1097.0,701.0,396.0,588.0,498.0,90.0,2966.0,1845.0,1121.0,1732.0,1205.0,527.0,"El Paso North Central CCD, El Paso County, Texas",141,91225,48
537180.0,260609.0,276571.0,457166.0,219754.0,237412.0,56792.0,28462.0,28330.0,5083.0,2773.0,2310.0,11753.0,6123.0,5630.0,6386.0,3497.0,2889.0,"El Paso CCD, El Paso County, Texas",141,91215,48
180421.0,88435.0,91986.0,163632.0,79357.0,84275.0,11160.0,5620.0,5540.0,1514.0,961.0,553.0,2534.0,1455.0,1079.0,1581.0,1042.0,539.0,"El Paso East CCD, El Paso County, Texas",141,91220,48
90780.0,44723.0,46057.0,75695.0,36938.0,38757.0,8707.0,4290.0,4417.0,774.0,376.0,398.0,4567.0,2381.0,2186.0,1037.0,738.0,299.0,"El Paso Northwest CCD, El Paso County, Texas",141,91230,48
5957.0,3553.0,2404.0,5131.0,3030.0,2101.0,383.0,133.0,250.0,400.0,366.0,34.0,43.0,24.0,19.0,0.0,0.0,0.0,"Cotulla CCD, La Salle County, Texas",283,90870,48
1322.0,655.0,667.0,839.0,386.0,453.0,118.0,65.0,53.0,71.0,64.0,7.0,135.0,47.0,88.0,159.0,93.0,66.0,"Encinal CCD, La Salle County, Texas",283,91240,48
885.0,400.0,485.0,744.0,340.0,404.0,25.0,18.0,7.0,116.0,42.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,"Miami CCD, Roberts County, Texas",393,92555,48
626.0,300.0,326.0,597.0,284.0,313.0,17.0,4.0,13.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"West Terrell CCD, Terrell County, Texas",443,94175,48
93.0,55.0,38.0,88.0,50.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,"East Terrell CCD, Terrell County, Texas",443,91140,48
2932.0,1404.0,1528.0,2657.0,1250.0,1407.0,183.0,101.0,82.0,37.0,19.0,18.0,55.0,34.0,21.0,0.0,0.0,0.0,"Colmesneil-Chester CCD, Tyler County, Texas",457,90785,48
2702.0,1305.0,1397.0,2316.0,1183.0,1133.0,65.0,18.0,47.0,313.0,104.0,209.0,8.0,0.0,8.0,0.0,0.0,0.0,"Warren CCD, Tyler County, Texas",457,94075,48
10531.0,6393.0,4138.0,8884.0,5482.0,3402.0,696.0,320.0,376.0,852.0,555.0,297.0,88.0,36.0,52.0,11.0,0.0,11.0,"Woodville CCD, Tyler County, Texas",457,94285,48
5134.0,2500.0,2634.0,4533.0,2294.0,2239.0,148.0,49.0,99.0,307.0,105.0,202.0,146.0,52.0,94.0,0.0,0.0,0.0,"Spurger CCD, Tyler County, Texas",457,93710,48
3134.0,1584.0,1550.0,2899.0,1499.0,1400.0,116.0,21.0,95.0,20.0,0.0,20.0,99.0,64.0,35.0,0.0,0.0,0.0,"Sabinal CCD, Uvalde County, Texas",463,93375,48
23372.0,11266.0,12106.0,20323.0,9798.0,10525.0,1494.0,696.0,798.0,745.0,294.0,451.0,720.0,423.0,297.0,90.0,55.0,35.0,"Uvalde CCD, Uvalde County, Texas",463,93980,48
2602.0,1386.0,1216.0,2182.0,1118.0,1064.0,219.0,132.0,87.0,68.0,54.0,14.0,133.0,82.0,51.0,0.0,0.0,0.0,"Shamrock CCD, Wheeler County, Texas",483,93545,48
2938.0,1446.0,1492.0,2630.0,1296.0,1334.0,118.0,33.0,85.0,162.0,99.0,63.0,28.0,18.0,10.0,0.0,0.0,0.0,"Wheeler CCD, Wheeler County, Texas",483,94190,48
2307.0,1165.0,1142.0,2068.0,1059.0,1009.0,157.0,80.0,77.0,16.0,10.0,6.0,66.0,16.0,50.0,0.0,0.0,0.0,"Dalby Springs-Simms CCD, Bowie County, Texas",037,90950,48
5089.0,2183.0,2906.0,4718.0,1988.0,2730.0,268.0,136.0,132.0,70.0,49.0,21.0,8.0,8.0,0.0,25.0,2.0,23.0,"De Kalb CCD, Bowie County, Texas",037,90980,48
