B28003_001E,B28003_002E,B28003_003E,B28003_004E,B28003_005E,B28003_006E,name,county,county subdivision,state
651.0,555.0,0.0,481.0,74.0,96.0,"Cunningham CCD, Carlisle County, Kentucky",039,90968,21
890.0,662.0,19.0,450.0,193.0,228.0,"Prestonville CCD, Carroll County, Kentucky",041,92840,21
596.0,484.0,2.0,425.0,57.0,112.0,"Arlington CCD, Carlisle County, Kentucky",039,90080,21
3072.0,2365.0,46.0,1751.0,568.0,707.0,"Carrollton CCD, Carroll County, Kentucky",041,90608,21
1045.0,693.0,10.0,475.0,208.0,352.0,"Kirkmansville CCD, Todd County, Kentucky",219,91928,21
741.0,545.0,4.0,410.0,131.0,196.0,"Bardwell CCD, Carlisle County, Kentucky",039,90160,21
539.0,439.0,0.0,341.0,98.0,100.0,"Ravenna CCD, Estill County, Kentucky",065,92888,21
2866.0,1830.0,61.0,1531.0,238.0,1036.0,"Albany CCD, Clinton County, Kentucky",053,90032,21
1159.0,795.0,79.0,629.0,87.0,364.0,"Cumberland City CCD, Clinton County, Kentucky",053,90944,21
2401.0,1771.0,26.0,1428.0,317.0,630.0,"Irvine CCD, Estill County, Kentucky",065,91816,21
3007.0,2292.0,12.0,1792.0,488.0,715.0,"Warsaw CCD, Gallatin County, Kentucky",077,93616,21
1174.0,967.0,10.0,842.0,115.0,207.0,"Paint Lick CCD, Garrard County, Kentucky",079,92664,21
3130.0,2440.0,25.0,2116.0,299.0,690.0,"Lancaster CCD, Garrard County, Kentucky",079,91976,21
2621.0,2194.0,23.0,1889.0,282.0,427.0,"Bryantsville CCD, Garrard County, Kentucky",079,90400,21
1622.0,1320.0,27.0,1169.0,124.0,302.0,"Salvisa-McAfee CCD, Mercer County, Kentucky",167,93064,21
2311.0,1858.0,40.0,1526.0,292.0,453.0,"Butler CCD, Pendleton County, Kentucky",191,90472,21
1429.0,1214.0,22.0,1070.0,122.0,215.0,"Burgin CCD, Mercer County, Kentucky",167,90424,21
5594.0,4239.0,19.0,3732.0,488.0,1355.0,"Harrodsburg CCD, Mercer County, Kentucky",167,91624,21
1950.0,1496.0,43.0,1150.0,303.0,454.0,"Falmouth CCD, Pendleton County, Kentucky",191,91200,21
938.0,598.0,18.0,382.0,198.0,340.0,"Mount Olivet CCD, Robertson County, Kentucky",201,92408,21
685.0,539.0,36.0,438.0,65.0,146.0,"Bryan CCD, Russell County, Kentucky",207,90384,21
1387.0,996.0,39.0,810.0,147.0,391.0,"Eli CCD, Russell County, Kentucky",207,91120,21
3335.0,2638.0,48.0,2211.0,379.0,697.0,"Springfield CCD, Washington County, Kentucky",229,93328,21
1656.0,1196.0,3.0,1058.0,135.0,460.0,"Jamestown CCD, Russell County, Kentucky",207,91864,21
3476.0,2348.0,63.0,1978.0,307.0,1128.0,"Russell Springs CCD, Russell County, Kentucky",207,92984,21
2386.0,2045.0,0.0,1923.0,122.0,341.0,"Taylorsville CCD, Spencer County, Kentucky",215,93448,21
1172.0,834.0,22.0,625.0,187.0,338.0,"Willisburg CCD, Washington County, Kentucky",229,93728,21
751.0,525.0,12.0,431.0,82.0,226.0,"Sharpsburg CCD, Bath County, Kentucky",011,93144,21
1396.0,1077.0,7.0,949.0,121.0,319.0,"Salt Lick CCD, Bath County, Kentucky",011,93056,21
2362.0,1833.0,10.0,1586.0,237.0,529.0,"Owingsville CCD, Bath County, Kentucky",011,92640,21
855.0,640.0,16.0,545.0,79.0,215.0,"Wickliffe CCD, Ballard County, Kentucky",007,93696,21
569.0,428.0,6.0,370.0,52.0,141.0,"Barlow CCD, Ballard County, Kentucky",007,90168,21
1801.0,1473.0,12.0,1326.0,135.0,328.0,"La Center CCD, Ballard County, Kentucky",007,91952,21
1279.0,1001.0,10.0,908.0,83.0,278.0,"Rocky Hill CCD, Barren County, Kentucky",009,92944,21
8769.0,6946.0,84.0,6314.0,548.0,1823.0,"Glasgow CCD, Barren County, Kentucky",009,91408,21
1419.0,1094.0,30.0,977.0,87.0,325.0,"Tracy CCD, Barren County, Kentucky",009,93496,21
2796.0,2217.0,5.0,1912.0,300.0,579.0,"Cave City CCD, Barren County, Kentucky",009,90640,21
1398.0,1234.0,9.0,1186.0,39.0,164.0,"Hiseville CCD, Barren County, Kentucky",009,91744,21
1266.0,1083.0,0.0,919.0,164.0,183.0,"Temple Hill CCD, Barren County, Kentucky",009,93464,21
1884.0,1522.0,21.0,1305.0,196.0,362.0,"Junction City CCD, Boyle County, Kentucky",021,91896,21
7487.0,6171.0,13.0,5500.0,658.0,1316.0,"Danville CCD, Boyle County, Kentucky",021,91000,21
1504.0,1199.0,15.0,1005.0,179.0,305.0,"Perryville CCD, Boyle County, Kentucky",021,92744,21
625.0,445.0,0.0,392.0,53.0,180.0,"Gresham CCD, Green County, Kentucky",087,91536,21
1766.0,1289.0,5.0,1150.0,134.0,477.0,"Greensburg CCD, Green County, Kentucky",087,91504,21
896.0,609.0,11.0,543.0,55.0,287.0,"Donansburg CCD, Green County, Kentucky",087,91064,21
1180.0,881.0,20.0,644.0,217.0,299.0,"Summersville CCD, Green County, Kentucky",087,93408,21
985.0,782.0,12.0,649.0,121.0,203.0,"Patesville CCD, Hancock County, Kentucky",091,92696,21
1379.0,1134.0,4.0,1083.0,47.0,245.0,"Lewisport CCD, Hancock County, Kentucky",091,92032,21
1011.0,814.0,20.0,734.0,60.0,197.0,"Hawesville CCD, Hancock County, Kentucky",091,91640,21
763.0,494.0,0.0,408.0,86.0,269.0,"Cawood CCD, Harlan County, Kentucky",095,90648,21
5465.0,3937.0,8.0,3334.0,595.0,1528.0,"Harlan CCD, Harlan County, Kentucky",095,91608,21
440.0,173.0,0.0,145.0,28.0,267.0,"Alva CCD, Harlan County, Kentucky",095,90056,21
1067.0,631.0,0.0,532.0,99.0,436.0,"Wallins Creek CCD, Harlan County, Kentucky",095,93584,21
467.0,379.0,6.0,311.0,62.0,88.0,"Poor Fork CCD, Harlan County, Kentucky",095,92824,21
509.0,311.0,0.0,259.0,52.0,198.0,"Pine Mountain CCD, Harlan County, Kentucky",095,92792,21
2037.0,1432.0,20.0,1067.0,345.0,605.0,"Cumberland CCD, Harlan County, Kentucky",095,90936,21
1465.0,1107.0,0.0,1039.0,68.0,358.0,"Warfield CCD, Martin County, Kentucky",159,93600,21
1353.0,1097.0,6.0,945.0,146.0,256.0,"Sonora CCD, Hardin County, Kentucky",093,93264,21
349.0,276.0,0.0,251.0,25.0,73.0,"West Point CCD, Hardin County, Kentucky",093,93664,21
20541.0,17765.0,106.0,15552.0,2107.0,2776.0,"Elizabethtown CCD, Hardin County, Kentucky",093,91128,21
14932.0,13483.0,156.0,11706.0,1621.0,1449.0,"Radcliff CCD, Hardin County, Kentucky",093,92880,21
1172.0,949.0,33.0,857.0,59.0,223.0,"Summit CCD, Hardin County, Kentucky",093,93416,21
1161.0,1053.0,0.0,809.0,244.0,108.0,"Cecilia CCD, Hardin County, Kentucky",093,90656,21
2110.0,1469.0,12.0,1311.0,146.0,641.0,"Waynesburg CCD, Lincoln County, Kentucky",137,93632,21
1593.0,1065.0,8.0,850.0,207.0,528.0,"Crab Orchard CCD, Lincoln County, Kentucky",137,90888,21
2414.0,1867.0,2.0,1587.0,278.0,547.0,"Hustonville CCD, Lincoln County, Kentucky",137,91792,21
3669.0,2782.0,10.0,2216.0,556.0,887.0,"Stanford CCD, Lincoln County, Kentucky",137,93344,21
1388.0,1054.0,2.0,875.0,177.0,334.0,"Calhoun CCD, McLean County, Kentucky",149,90496,21
737.0,606.0,14.0,470.0,122.0,131.0,"Sacramento CCD, McLean County, Kentucky",149,93000,21
481.0,423.0,3.0,369.0,51.0,58.0,"Island CCD, McLean County, Kentucky",149,91832,21
1220.0,1012.0,17.0,827.0,168.0,208.0,"Livermore CCD, McLean County, Kentucky",149,92056,21
812.0,585.0,10.0,482.0,93.0,227.0,"Fountain Run CCD, Monroe County, Kentucky",171,91312,21
2898.0,2045.0,78.0,1733.0,234.0,853.0,"Tompkinsville CCD, Monroe County, Kentucky",171,93488,21
3025.0,2251.0,30.0,1920.0,301.0,774.0,"Beaver Dam CCD, Ohio County, Kentucky",183,90200,21
1576.0,1195.0,9.0,982.0,204.0,381.0,"Hartford CCD, Ohio County, Kentucky",183,91632,21
643.0,475.0,22.0,364.0,89.0,168.0,"Horse Branch CCD, Ohio County, Kentucky",183,91776,21
1183.0,915.0,7.0,816.0,92.0,268.0,"Fordsville CCD, Ohio County, Kentucky",183,91280,21
1346.0,1128.0,0.0,947.0,181.0,218.0,"Heflin-Beda CCD, Ohio County, Kentucky",183,91688,21
2382.0,1644.0,35.0,1282.0,327.0,738.0,"Clay City CCD, Powell County, Kentucky",197,90728,21
571.0,428.0,6.0,367.0,55.0,143.0,"Centertown CCD, Ohio County, Kentucky",183,90672,21
