B01003_001E,name,county,county subdivision,state
1662.0,"Cunningham CCD, Carlisle County, Kentucky",039,90968,21
2100.0,"Prestonville CCD, Carroll County, Kentucky",041,92840,21
1419.0,"Arlington CCD, Carlisle County, Kentucky",039,90080,21
8595.0,"Carrollton CCD, Carroll County, Kentucky",041,90608,21
2852.0,"Kirkmansville CCD, Todd County, Kentucky",219,91928,21
1809.0,"Bardwell CCD, Carlisle County, Kentucky",039,90160,21
1454.0,"Ravenna CCD, Estill County, Kentucky",065,92888,21
7093.0,"Albany CCD, Clinton County, Kentucky",053,90032,21
3115.0,"Cumberland City CCD, Clinton County, Kentucky",053,90944,21
6027.0,"Irvine CCD, Estill County, Kentucky",065,91816,21
8652.0,"Warsaw CCD, Gallatin County, Kentucky",077,93616,21
2988.0,"Paint Lick CCD, Garrard County, Kentucky",079,92664,21
7460.0,"Lancaster CCD, Garrard County, Kentucky",079,91976,21
6778.0,"Bryantsville CCD, Garrard County, Kentucky",079,90400,21
4265.0,"Salvisa-McAfee CCD, Mercer County, Kentucky",167,93064,21
6817.0,"Butler CCD, Pendleton County, Kentucky",191,90472,21
3502.0,"Burgin CCD, Mercer County, Kentucky",167,90424,21
13611.0,"Harrodsburg CCD, Mercer County, Kentucky",167,91624,21
5035.0,"Falmouth CCD, Pendleton County, Kentucky",191,91200,21
2161.0,"Mount Olivet CCD, Robertson County, Kentucky",201,92408,21
1695.0,"Bryan CCD, Russell County, Kentucky",207,90384,21
3728.0,"Eli CCD, Russell County, Kentucky",207,91120,21
9018.0,"Springfield CCD, Washington County, Kentucky",229,93328,21
4138.0,"Jamestown CCD, Russell County, Kentucky",207,91864,21
8170.0,"Russell Springs CCD, Russell County, Kentucky",207,92984,21
6045.0,"Taylorsville CCD, Spencer County, Kentucky",215,93448,21
2981.0,"Willisburg CCD, Washington County, Kentucky",229,93728,21
2018.0,"Sharpsburg CCD, Bath County, Kentucky",011,93144,21
3784.0,"Salt Lick CCD, Bath County, Kentucky",011,93056,21
6387.0,"Owingsville CCD, Bath County, Kentucky",011,92640,21
