B25105_001E,name,county,county subdivision,state
1662.0,"District 1, Vansville; Prince George's County; Maryland",033,90064,24
2068.0,"District 3, Marlboro; Prince George's County; Maryland",033,90248,24
1532.0,"District 10, Laurel; Prince George's County; Maryland",033,90892,24
1752.0,"District 13, Kent; Prince George's County; Maryland",033,91164,24
1362.0,"District 6, Spauldings; Prince George's County; Maryland",033,90524,24
2073.0,"District 7, Queen Anne; Prince George's County; Maryland",033,90616,24
1396.0,"District 16, Hyattsville; Prince George's County; Maryland",033,91440,24
1528.0,"District 20, Lanham; Prince George's County; Maryland",033,91808,24
1521.0,"District 21, Berwyn; Prince George's County; Maryland",033,91900,24
1439.0,"District 12, Oxon Hill; Prince George's County; Maryland",033,91072,24
2066.0,"District 4, Nottingham; Prince George's County; Maryland",033,90340,24
2161.0,"District 5, Piscataway; Prince George's County; Maryland",033,90432,24
1964.0,"District 14, Bowie; Prince George's County; Maryland",033,91256,24
2035.0,"District 15, Mellwood; Prince George's County; Maryland",033,91348,24
1418.0,"District 18, Seat Pleasant; Prince George's County; Maryland",033,91624,24
1346.0,"District 17, Chillum; Prince George's County; Maryland",033,91532,24
1338.0,"District 19, Riverdale; Prince George's County; Maryland",033,91716,24
1179.0,"District 8, Aquasco; Prince George's County; Maryland",033,90708,24
1550.0,"District 1, Anne Arundel County, Maryland",003,90008,24
1789.0,"District 4, Anne Arundel County, Maryland",003,90284,24
1364.0,"District 2, Anne Arundel County, Maryland",003,90100,24
1704.0,"District 6, Anne Arundel County, Maryland",003,90468,24
1723.0,"District 3, Anne Arundel County, Maryland",003,90192,24
1974.0,"District 5, Anne Arundel County, Maryland",003,90376,24
1900.0,"District 7, Anne Arundel County, Maryland",003,90560,24
1398.0,"District 3, Baltimore County, Maryland",005,90196,24
1384.0,"District 4, Baltimore County, Maryland",005,90288,24
1305.0,"District 9, Baltimore County, Maryland",005,90748,24
1396.0,"District 11, Baltimore County, Maryland",005,90932,24
1746.0,"District 7, Baltimore County, Maryland",005,90564,24
1432.0,"District 5, Baltimore County, Maryland",005,90380,24
1753.0,"District 6, Baltimore County, Maryland",005,90472,24
1126.0,"District 13, Baltimore County, Maryland",005,91112,24
1274.0,"District 14, Baltimore County, Maryland",005,91204,24
1397.0,"District 8, Baltimore County, Maryland",005,90656,24
2196.0,"District 10, Baltimore County, Maryland",005,90840,24
1374.0,"District 1, Baltimore County, Maryland",005,90012,24
999.0,"District 12, Baltimore County, Maryland",005,91020,24
1391.0,"District 2, Baltimore County, Maryland",005,90104,24
1117.0,"District 15, Baltimore County, Maryland",005,91296,24
1841.0,"District 3, Middletown; Frederick County; Maryland",021,90224,24
1640.0,"District 14, Jefferson; Frederick County; Maryland",021,91232,24
1863.0,"District 9, New Market; Frederick County; Maryland",021,90776,24
1134.0,"District 10, Hauvers; Frederick County; Maryland",021,90868,24
1733.0,"District 16, Jackson; Frederick County; Maryland",021,91416,24
1309.0,"District 5, Emmitsburg; Frederick County; Maryland",021,90408,24
1980.0,"District 13, Mount Pleasant; Frederick County; Maryland",021,91140,24
1250.0,"District 15, Thurmont; Frederick County; Maryland",021,91324,24
1585.0,"District 23, Ballenger; Frederick County; Maryland",021,92060,24
1954.0,"District 18, Woodville; Frederick County; Maryland",021,91600,24
1483.0,"District 8, Liberty; Frederick County; Maryland",021,90684,24
1365.0,"District 20, Lewistown; Frederick County; Maryland",021,91784,24
