B25105_001E,name,county,county subdivision,state
492.0,"Northern district, Harrison County, West Virginia",033,92352,54
539.0,"Southwest district, Harrison County, West Virginia",033,92952,54
626.0,"South Urban district, Harrison County, West Virginia",033,92932,54
644.0,"Southern district, Harrison County, West Virginia",033,92923,54
506.0,"North Urban district, Harrison County, West Virginia",033,92368,54
789.0,"Eastern district, Harrison County, West Virginia",033,90975,54
554.0,"District 2, Ohio County, West Virginia",069,90824,54
605.0,"District 3, Ohio County, West Virginia",069,90862,54
556.0,"District 1, Ohio County, West Virginia",069,90788,54
339.0,"Grant district, Ritchie County, West Virginia",085,91380,54
-666666666.0,"Murphy district, Ritchie County, West Virginia",085,92244,54
485.0,"Union district, Ritchie County, West Virginia",085,93336,54
368.0,"Clay district, Ritchie County, West Virginia",085,90552,54
365.0,"District 4, Calhoun County, West Virginia",013,90873,54
363.0,"District 1, Calhoun County, West Virginia",013,90766,54
280.0,"District 5, Calhoun County, West Virginia",013,90885,54
536.0,"District 3, Calhoun County, West Virginia",013,90836,54
389.0,"District 2, Calhoun County, West Virginia",013,90800,54
744.0,"District 2, Morgan County, West Virginia",065,90822,54
569.0,"District 1, Morgan County, West Virginia",065,90786,54
854.0,"District 3, Morgan County, West Virginia",065,90858,54
563.0,"District 2, Raleigh County, West Virginia",081,90828,54
491.0,"District 1, Raleigh County, West Virginia",081,90792,54
628.0,"District 3, Raleigh County, West Virginia",081,90864,54
433.0,"Western district, Braxton County, West Virginia",007,93597,54
345.0,"Northern district, Braxton County, West Virginia",007,92346,54
426.0,"Southern district, Braxton County, West Virginia",007,92922,54
505.0,"Eastern district, Braxton County, West Virginia",007,90968,54
606.0,"Curry district, Putnam County, West Virginia",079,90720,54
506.0,"Buffalo-Union district, Putnam County, West Virginia",079,90292,54
566.0,"Pocatalico district, Putnam County, West Virginia",079,92508,54
939.0,"Teays district, Putnam County, West Virginia",079,93090,54
837.0,"Scott district, Putnam County, West Virginia",079,92736,54
433.0,"West district, Barbour County, West Virginia",001,93588,54
535.0,"South district, Barbour County, West Virginia",001,92892,54
450.0,"North district, Barbour County, West Virginia",001,92328,54
412.0,"District 1, Boone County, West Virginia",005,90762,54
420.0,"District 2, Boone County, West Virginia",005,90796,54
569.0,"District 3, Boone County, West Virginia",005,90832,54
315.0,"Big Creek district, McDowell County, West Virginia",047,90168,54
338.0,"Browns Creek district, McDowell County, West Virginia",047,90240,54
300.0,"North Elkin district, McDowell County, West Virginia",047,92345,54
259.0,"Sandy River district, McDowell County, West Virginia",047,92712,54
508.0,"Butler district, Wayne County, West Virginia",099,90324,54
622.0,"Ceredo district, Wayne County, West Virginia",099,90492,54
652.0,"Westmoreland district, Wayne County, West Virginia",099,93624,54
324.0,"Stonewall district, Wayne County, West Virginia",099,93036,54
479.0,"Union district, Wayne County, West Virginia",099,93372,54
373.0,"District 3, Wyoming County, West Virginia",109,90868,54
432.0,"District 1, Wyoming County, West Virginia",109,90795,54
417.0,"District 2, Wyoming County, West Virginia",109,90831,54
532.0,"Eastern district, Jackson County, West Virginia",035,90976,54
450.0,"Northern district, Jackson County, West Virginia",035,92353,54
564.0,"Western district, Jackson County, West Virginia",035,93605,54
531.0,"District I, Mercer County, West Virginia",055,90900,54
455.0,"District III, Mercer County, West Virginia",055,90924,54
549.0,"District II, Mercer County, West Virginia",055,90912,54
385.0,"Third district, Upshur County, West Virginia",097,93105,54
493.0,"Second district, Upshur County, West Virginia",097,92745,54
605.0,"First district, Upshur County, West Virginia",097,91102,54
390.0,"Central district, Webster County, West Virginia",101,90471,54
346.0,"Northern district, Webster County, West Virginia",101,92360,54
462.0,"Southern district, Webster County, West Virginia",101,92925,54
989.0,"Potomac district, Berkeley County, West Virginia",003,92526,54
866.0,"Adam Stephens district, Berkeley County, West Virginia",003,90006,54
1120.0,"Norborne district, Berkeley County, West Virginia",003,92322,54
999.0,"Valley district, Berkeley County, West Virginia",003,93388,54
1080.0,"Tuscarora district, Berkeley County, West Virginia",003,93171,54
1069.0,"Shenandoah district, Berkeley County, West Virginia",003,92754,54
526.0,"Plateau district, Fayette County, West Virginia",019,92472,54
494.0,"Valley district, Fayette County, West Virginia",019,93396,54
453.0,"New Haven district, Fayette County, West Virginia",019,92280,54
498.0,"Grant district, Grant County, West Virginia",023,91296,54
539.0,"Milroy district, Grant County, West Virginia",023,92208,54
378.0,"Union district, Grant County, West Virginia",023,93216,54
575.0,"Gore district, Hampshire County, West Virginia",027,91248,54
500.0,"Romney district, Hampshire County, West Virginia",027,92676,54
534.0,"Capon district, Hampshire County, West Virginia",027,90360,54
669.0,"Bloomery district, Hampshire County, West Virginia",027,90204,54
597.0,"Sherman district, Hampshire County, West Virginia",027,92820,54
529.0,"Springfield district, Hampshire County, West Virginia",027,92988,54
639.0,"Mill Creek district, Hampshire County, West Virginia",027,92184,54
402.0,"Greenbrier River district, Summers County, West Virginia",089,91440,54
429.0,"New River district, Summers County, West Virginia",089,92316,54
447.0,"Bluestone River district, Summers County, West Virginia",089,90216,54
493.0,"Weirton district, Brooke County, West Virginia",009,93552,54
553.0,"Wellsburg district, Brooke County, West Virginia",009,93564,54
553.0,"Follansbee district, Brooke County, West Virginia",009,91104,54
349.0,"Beech district, Doddridge County, West Virginia",017,90138,54
645.0,"Maple district, Doddridge County, West Virginia",017,92094,54
302.0,"Oak district, Doddridge County, West Virginia",017,92374,54
403.0,"Pine district, Doddridge County, West Virginia",017,92466,54
706.0,"Central district, Greenbrier County, West Virginia",025,90449,54
526.0,"Eastern district, Greenbrier County, West Virginia",025,90972,54
490.0,"Western district, Greenbrier County, West Virginia",025,93601,54
725.0,"Capon district, Hardy County, West Virginia",031,90372,54
640.0,"Lost River district, Hardy County, West Virginia",031,91968,54
670.0,"Moorefield district, Hardy County, West Virginia",031,92232,54
657.0,"South Fork district, Hardy County, West Virginia",031,92928,54
522.0,"Old Fields district, Hardy County, West Virginia",031,92382,54
640.0,"Middletown district, Marion County, West Virginia",049,92154,54
492.0,"West Augusta district, Marion County, West Virginia",049,93594,54
647.0,"Palatine district, Marion County, West Virginia",049,92418,54
552.0,"District 2, Mineral County, West Virginia",057,90820,54
608.0,"District 3, Mineral County, West Virginia",057,90856,54
534.0,"District 1, Mineral County, West Virginia",057,90784,54
529.0,"Williamson district, Mingo County, West Virginia",059,93696,54
390.0,"Magnolia district, Mingo County, West Virginia",059,92064,54
337.0,"Stafford district, Mingo County, West Virginia",059,93012,54
422.0,"Lee district, Mingo County, West Virginia",059,91848,54
531.0,"Grant district, Hancock County, West Virginia",029,91308,54
596.0,"Butler district, Hancock County, West Virginia",029,90312,54
598.0,"Clay district, Hancock County, West Virginia",029,90540,54
501.0,"Freemans Creek district, Lewis County, West Virginia",041,91176,54
539.0,"Hackers Creek-Skin Creek district, Lewis County, West Virginia",041,91480,54
465.0,"Courthouse-Collins Settlement district, Lewis County, West Virginia",041,90676,54
512.0,"District 1, Marshall County, West Virginia",051,90780,54
529.0,"District 2, Marshall County, West Virginia",051,90816,54
545.0,"District 3, Marshall County, West Virginia",051,90852,54
553.0,"Summersville district, Nicholas County, West Virginia",067,93072,54
410.0,"Beaver district, Nicholas County, West Virginia",067,90132,54
