B07004B_001E,B07004B_002E,B07004B_003E,B07004B_004E,B07004B_005E,B07004B_006E,name,county,county subdivision,state
0.0,0.0,0.0,0.0,0.0,0.0,"Cunningham CCD, Carlisle County, Kentucky",039,90968,21
0.0,0.0,0.0,0.0,0.0,0.0,"Prestonville CCD, Carroll County, Kentucky",041,92840,21
25.0,25.0,0.0,0.0,0.0,0.0,"Arlington CCD, Carlisle County, Kentucky",039,90080,21
298.0,272.0,22.0,4.0,0.0,0.0,"Carrollton CCD, Carroll County, Kentucky",041,90608,21
0.0,0.0,0.0,0.0,0.0,0.0,"Kirkmansville CCD, Todd County, Kentucky",219,91928,21
53.0,53.0,0.0,0.0,0.0,0.0,"Bardwell CCD, Carlisle County, Kentucky",039,90160,21
0.0,0.0,0.0,0.0,0.0,0.0,"Ravenna CCD, Estill County, Kentucky",065,92888,21
56.0,5.0,30.0,19.0,2.0,0.0,"Albany CCD, Clinton County, Kentucky",053,90032,21
0.0,0.0,0.0,0.0,0.0,0.0,"Cumberland City CCD, Clinton County, Kentucky",053,90944,21
13.0,0.0,7.0,6.0,0.0,0.0,"Irvine CCD, Estill County, Kentucky",065,91816,21
131.0,124.0,0.0,0.0,0.0,7.0,"Warsaw CCD, Gallatin County, Kentucky",077,93616,21
9.0,4.0,0.0,0.0,5.0,0.0,"Paint Lick CCD, Garrard County, Kentucky",079,92664,21
145.0,117.0,28.0,0.0,0.0,0.0,"Lancaster CCD, Garrard County, Kentucky",079,91976,21
7.0,7.0,0.0,0.0,0.0,0.0,"Bryantsville CCD, Garrard County, Kentucky",079,90400,21
61.0,17.0,33.0,11.0,0.0,0.0,"Salvisa-McAfee CCD, Mercer County, Kentucky",167,93064,21
81.0,42.0,0.0,33.0,6.0,0.0,"Butler CCD, Pendleton County, Kentucky",191,90472,21
65.0,65.0,0.0,0.0,0.0,0.0,"Burgin CCD, Mercer County, Kentucky",167,90424,21
711.0,481.0,98.0,132.0,0.0,0.0,"Harrodsburg CCD, Mercer County, Kentucky",167,91624,21
26.0,9.0,17.0,0.0,0.0,0.0,"Falmouth CCD, Pendleton County, Kentucky",191,91200,21
40.0,40.0,0.0,0.0,0.0,0.0,"Mount Olivet CCD, Robertson County, Kentucky",201,92408,21
0.0,0.0,0.0,0.0,0.0,0.0,"Bryan CCD, Russell County, Kentucky",207,90384,21
0.0,0.0,0.0,0.0,0.0,0.0,"Eli CCD, Russell County, Kentucky",207,91120,21
583.0,481.0,61.0,11.0,30.0,0.0,"Springfield CCD, Washington County, Kentucky",229,93328,21
91.0,90.0,0.0,1.0,0.0,0.0,"Jamestown CCD, Russell County, Kentucky",207,91864,21
0.0,0.0,0.0,0.0,0.0,0.0,"Russell Springs CCD, Russell County, Kentucky",207,92984,21
149.0,149.0,0.0,0.0,0.0,0.0,"Taylorsville CCD, Spencer County, Kentucky",215,93448,21
0.0,0.0,0.0,0.0,0.0,0.0,"Willisburg CCD, Washington County, Kentucky",229,93728,21
85.0,80.0,0.0,5.0,0.0,0.0,"Sharpsburg CCD, Bath County, Kentucky",011,93144,21
14.0,14.0,0.0,0.0,0.0,0.0,"Salt Lick CCD, Bath County, Kentucky",011,93056,21
27.0,27.0,0.0,0.0,0.0,0.0,"Owingsville CCD, Bath County, Kentucky",011,92640,21
92.0,92.0,0.0,0.0,0.0,0.0,"Wickliffe CCD, Ballard County, Kentucky",007,93696,21
31.0,31.0,0.0,0.0,0.0,0.0,"Barlow CCD, Ballard County, Kentucky",007,90168,21
195.0,195.0,0.0,0.0,0.0,0.0,"La Center CCD, Ballard County, Kentucky",007,91952,21
14.0,0.0,0.0,0.0,14.0,0.0,"Rocky Hill CCD, Barren County, Kentucky",009,92944,21
1117.0,964.0,44.0,109.0,0.0,0.0,"Glasgow CCD, Barren County, Kentucky",009,91408,21
4.0,4.0,0.0,0.0,0.0,0.0,"Tracy CCD, Barren County, Kentucky",009,93496,21
539.0,341.0,132.0,66.0,0.0,0.0,"Cave City CCD, Barren County, Kentucky",009,90640,21
20.0,20.0,0.0,0.0,0.0,0.0,"Hiseville CCD, Barren County, Kentucky",009,91744,21
0.0,0.0,0.0,0.0,0.0,0.0,"Temple Hill CCD, Barren County, Kentucky",009,93464,21
125.0,123.0,0.0,0.0,2.0,0.0,"Junction City CCD, Boyle County, Kentucky",021,91896,21
1956.0,1493.0,104.0,182.0,170.0,7.0,"Danville CCD, Boyle County, Kentucky",021,91000,21
36.0,33.0,0.0,3.0,0.0,0.0,"Perryville CCD, Boyle County, Kentucky",021,92744,21
18.0,18.0,0.0,0.0,0.0,0.0,"Gresham CCD, Green County, Kentucky",087,91536,21
245.0,184.0,0.0,61.0,0.0,0.0,"Greensburg CCD, Green County, Kentucky",087,91504,21
0.0,0.0,0.0,0.0,0.0,0.0,"Donansburg CCD, Green County, Kentucky",087,91064,21
76.0,76.0,0.0,0.0,0.0,0.0,"Summersville CCD, Green County, Kentucky",087,93408,21
39.0,39.0,0.0,0.0,0.0,0.0,"Patesville CCD, Hancock County, Kentucky",091,92696,21
54.0,54.0,0.0,0.0,0.0,0.0,"Lewisport CCD, Hancock County, Kentucky",091,92032,21
28.0,18.0,0.0,10.0,0.0,0.0,"Hawesville CCD, Hancock County, Kentucky",091,91640,21
0.0,0.0,0.0,0.0,0.0,0.0,"Cawood CCD, Harlan County, Kentucky",095,90648,21
526.0,460.0,59.0,7.0,0.0,0.0,"Harlan CCD, Harlan County, Kentucky",095,91608,21
0.0,0.0,0.0,0.0,0.0,0.0,"Alva CCD, Harlan County, Kentucky",095,90056,21
0.0,0.0,0.0,0.0,0.0,0.0,"Wallins Creek CCD, Harlan County, Kentucky",095,93584,21
55.0,55.0,0.0,0.0,0.0,0.0,"Poor Fork CCD, Harlan County, Kentucky",095,92824,21
7.0,5.0,0.0,0.0,2.0,0.0,"Pine Mountain CCD, Harlan County, Kentucky",095,92792,21
123.0,118.0,0.0,5.0,0.0,0.0,"Cumberland CCD, Harlan County, Kentucky",095,90936,21
2.0,0.0,0.0,2.0,0.0,0.0,"Warfield CCD, Martin County, Kentucky",159,93600,21
25.0,25.0,0.0,0.0,0.0,0.0,"Sonora CCD, Hardin County, Kentucky",093,93264,21
0.0,0.0,0.0,0.0,0.0,0.0,"West Point CCD, Hardin County, Kentucky",093,93664,21
4072.0,3193.0,462.0,243.0,157.0,17.0,"Elizabethtown CCD, Hardin County, Kentucky",093,91128,21
7232.0,5351.0,996.0,397.0,375.0,113.0,"Radcliff CCD, Hardin County, Kentucky",093,92880,21
0.0,0.0,0.0,0.0,0.0,0.0,"Summit CCD, Hardin County, Kentucky",093,93416,21
17.0,17.0,0.0,0.0,0.0,0.0,"Cecilia CCD, Hardin County, Kentucky",093,90656,21
52.0,52.0,0.0,0.0,0.0,0.0,"Waynesburg CCD, Lincoln County, Kentucky",137,93632,21
62.0,6.0,56.0,0.0,0.0,0.0,"Crab Orchard CCD, Lincoln County, Kentucky",137,90888,21
2.0,2.0,0.0,0.0,0.0,0.0,"Hustonville CCD, Lincoln County, Kentucky",137,91792,21
415.0,368.0,32.0,15.0,0.0,0.0,"Stanford CCD, Lincoln County, Kentucky",137,93344,21
15.0,15.0,0.0,0.0,0.0,0.0,"Calhoun CCD, McLean County, Kentucky",149,90496,21
16.0,16.0,0.0,0.0,0.0,0.0,"Sacramento CCD, McLean County, Kentucky",149,93000,21
0.0,0.0,0.0,0.0,0.0,0.0,"Island CCD, McLean County, Kentucky",149,91832,21
0.0,0.0,0.0,0.0,0.0,0.0,"Livermore CCD, McLean County, Kentucky",149,92056,21
3.0,2.0,0.0,1.0,0.0,0.0,"Fountain Run CCD, Monroe County, Kentucky",171,91312,21
271.0,236.0,5.0,30.0,0.0,0.0,"Tompkinsville CCD, Monroe County, Kentucky",171,93488,21
313.0,313.0,0.0,0.0,0.0,0.0,"Beaver Dam CCD, Ohio County, Kentucky",183,90200,21
134.0,117.0,17.0,0.0,0.0,0.0,"Hartford CCD, Ohio County, Kentucky",183,91632,21
12.0,12.0,0.0,0.0,0.0,0.0,"Horse Branch CCD, Ohio County, Kentucky",183,91776,21
5.0,5.0,0.0,0.0,0.0,0.0,"Fordsville CCD, Ohio County, Kentucky",183,91280,21
15.0,15.0,0.0,0.0,0.0,0.0,"Heflin-Beda CCD, Ohio County, Kentucky",183,91688,21
0.0,0.0,0.0,0.0,0.0,0.0,"Clay City CCD, Powell County, Kentucky",197,90728,21
10.0,10.0,0.0,0.0,0.0,0.0,"Centertown CCD, Ohio County, Kentucky",183,90672,21
0.0,0.0,0.0,0.0,0.0,0.0,"McHenry-Rockport CCD, Ohio County, Kentucky",183,92144,21
