B19013_001E,name,county,county subdivision,state
64688.0,"Kenai-Cook Inlet census subarea, Kenai Peninsula Borough, Alaska",122,38460,02
92292.0,"Chugach census subarea, Valdez-Cordova Census Area, Alaska",261,14420,02
83295.0,"Denali census subarea, Denali Borough, Alaska",068,18765,02
49076.0,"Copper River census subarea, Valdez-Cordova Census Area, Alaska",261,17350,02
72839.0,"Seward-Hope census subarea, Kenai Peninsula Borough, Alaska",122,68610,02
36458.0,"McGrath-Holy Cross census subarea, Yukon-Koyukuk Census Area, Alaska",290,46060,02
45208.0,"Lake and Peninsula census subarea, Lake and Peninsula Borough, Alaska",164,42780,02
63866.0,"Southeast Fairbanks census subarea, Southeast Fairbanks Census Area, Alaska",240,72030,02
42969.0,"Koyukuk-Middle Yukon census subarea, Yukon-Koyukuk Census Area, Alaska",290,42080,02
27222.0,"Yukon Flats census subarea, Yukon-Koyukuk Census Area, Alaska",290,86690,02
82271.0,"Anchorage census subarea, Anchorage Municipality, Alaska",020,03050,02
66607.0,"Aleutians East census subarea, Aleutians East Borough, Alaska",013,01598,02
51583.0,"Prince of Wales census subarea, Prince of Wales-Hyder Census Area, Alaska",198,64310,02
70673.0,"Skagway census subarea, Skagway Municipality, Alaska",230,70810,02
-666666666.0,"Hyder census subarea, Prince of Wales-Hyder Census Area, Alaska",198,34575,02
57969.0,"Metlakatla Indian Community census subarea, Prince of Wales-Hyder Census Area, Alaska",198,48873,02
56094.0,"Wrangell census subarea, Wrangell City and Borough, Alaska",275,86420,02
58600.0,"Hoonah-Angoon census subarea, Hoonah-Angoon Census Area, Alaska",105,33390,02
42500.0,"Klukwan census subarea, Hoonah-Angoon Census Area, Alaska",105,40560,02
85192.0,"Aleutians West census subarea, Aleutians West Census Area, Alaska",016,01615,02
79500.0,"Bristol Bay census subarea, Bristol Bay Borough, Alaska",060,09050,02
74167.0,"Kodiak Island census subarea, Kodiak Island Borough, Alaska",150,41200,02
61533.0,"Northwest Arctic census subarea, Northwest Arctic Borough, Alaska",188,56270,02
70765.0,"Sitka census subarea, Sitka City and Borough, Alaska",220,70590,02
42031.0,"Aniak census subarea, Bethel Census Area, Alaska",050,03580,02
54805.0,"Lower Kuskokwim census subarea, Bethel Census Area, Alaska",050,45510,02
77266.0,"North Slope census subarea, North Slope Borough, Alaska",185,55970,02
36468.0,"Kusilvak census subarea, Kusilvak Census Area, Alaska",158,42185,02
63490.0,"Petersburg census subarea, Petersburg Borough, Alaska",195,60360,02
76250.0,"Fairbanks North Star census subarea, Fairbanks North Star Borough, Alaska",090,24450,02
67321.0,"Ketchikan census subarea, Ketchikan Gateway Borough, Alaska",130,39010,02
74887.0,"Matanuska-Susitna census subarea, Matanuska-Susitna Borough, Alaska",170,47440,02
53821.0,"Nome census subarea, Nome Census Area, Alaska",180,54970,02
58708.0,"Dillingham census subarea, Dillingham Census Area, Alaska",070,19000,02
70640.0,"Haines census subarea, Haines Borough, Alaska",100,31160,02
64583.0,"Yakutat census subarea, Yakutat City and Borough, Alaska",282,86498,02
90749.0,"Juneau census subarea, Juneau City and Borough, Alaska",110,36450,02
