B23025_001E,B23025_002E,B23025_003E,B23025_004E,B23025_005E,B23025_006E,B23025_007E,name,county,county subdivision,state
1294.0,829.0,829.0,801.0,28.0,0.0,465.0,"Cunningham CCD, Carlisle County, Kentucky",039,90968,21
1736.0,1158.0,1158.0,1000.0,158.0,0.0,578.0,"Prestonville CCD, Carroll County, Kentucky",041,92840,21
1160.0,629.0,620.0,585.0,35.0,9.0,531.0,"Arlington CCD, Carlisle County, Kentucky",039,90080,21
6493.0,3854.0,3814.0,3460.0,354.0,40.0,2639.0,"Carrollton CCD, Carroll County, Kentucky",041,90608,21
2136.0,1081.0,1081.0,1074.0,7.0,0.0,1055.0,"Kirkmansville CCD, Todd County, Kentucky",219,91928,21
1461.0,679.0,679.0,592.0,87.0,0.0,782.0,"Bardwell CCD, Carlisle County, Kentucky",039,90160,21
1202.0,516.0,516.0,409.0,107.0,0.0,686.0,"Ravenna CCD, Estill County, Kentucky",065,92888,21
5870.0,2938.0,2938.0,2722.0,216.0,0.0,2932.0,"Albany CCD, Clinton County, Kentucky",053,90032,21
2381.0,1200.0,1200.0,1108.0,92.0,0.0,1181.0,"Cumberland City CCD, Clinton County, Kentucky",053,90944,21
4893.0,2595.0,2595.0,2272.0,323.0,0.0,2298.0,"Irvine CCD, Estill County, Kentucky",065,91816,21
6743.0,3972.0,3967.0,3728.0,239.0,5.0,2771.0,"Warsaw CCD, Gallatin County, Kentucky",077,93616,21
2331.0,1348.0,1348.0,1242.0,106.0,0.0,983.0,"Paint Lick CCD, Garrard County, Kentucky",079,92664,21
6159.0,3389.0,3389.0,3000.0,389.0,0.0,2770.0,"Lancaster CCD, Garrard County, Kentucky",079,91976,21
5307.0,3315.0,3315.0,3097.0,218.0,0.0,1992.0,"Bryantsville CCD, Garrard County, Kentucky",079,90400,21
3406.0,2256.0,2256.0,2133.0,123.0,0.0,1150.0,"Salvisa-McAfee CCD, Mercer County, Kentucky",167,93064,21
5354.0,3221.0,3221.0,3127.0,94.0,0.0,2133.0,"Butler CCD, Pendleton County, Kentucky",191,90472,21
2990.0,1781.0,1781.0,1663.0,118.0,0.0,1209.0,"Burgin CCD, Mercer County, Kentucky",167,90424,21
10800.0,6602.0,6583.0,5861.0,722.0,19.0,4198.0,"Harrodsburg CCD, Mercer County, Kentucky",167,91624,21
4060.0,2150.0,2150.0,1982.0,168.0,0.0,1910.0,"Falmouth CCD, Pendleton County, Kentucky",191,91200,21
1791.0,936.0,936.0,881.0,55.0,0.0,855.0,"Mount Olivet CCD, Robertson County, Kentucky",201,92408,21
1396.0,638.0,638.0,593.0,45.0,0.0,758.0,"Bryan CCD, Russell County, Kentucky",207,90384,21
2829.0,1542.0,1542.0,1395.0,147.0,0.0,1287.0,"Eli CCD, Russell County, Kentucky",207,91120,21
7106.0,4508.0,4508.0,4214.0,294.0,0.0,2598.0,"Springfield CCD, Washington County, Kentucky",229,93328,21
3358.0,1452.0,1452.0,1252.0,200.0,0.0,1906.0,"Jamestown CCD, Russell County, Kentucky",207,91864,21
6577.0,3304.0,3304.0,3042.0,262.0,0.0,3273.0,"Russell Springs CCD, Russell County, Kentucky",207,92984,21
4821.0,3458.0,3458.0,3111.0,347.0,0.0,1363.0,"Taylorsville CCD, Spencer County, Kentucky",215,93448,21
2376.0,1464.0,1464.0,1415.0,49.0,0.0,912.0,"Willisburg CCD, Washington County, Kentucky",229,93728,21
1537.0,778.0,778.0,702.0,76.0,0.0,759.0,"Sharpsburg CCD, Bath County, Kentucky",011,93144,21
2950.0,1379.0,1379.0,1196.0,183.0,0.0,1571.0,"Salt Lick CCD, Bath County, Kentucky",011,93056,21
4937.0,2684.0,2682.0,2564.0,118.0,2.0,2253.0,"Owingsville CCD, Bath County, Kentucky",011,92640,21
1751.0,932.0,932.0,867.0,65.0,0.0,819.0,"Wickliffe CCD, Ballard County, Kentucky",007,93696,21
1060.0,617.0,617.0,592.0,25.0,0.0,443.0,"Barlow CCD, Ballard County, Kentucky",007,90168,21
3709.0,2012.0,2012.0,1935.0,77.0,0.0,1697.0,"La Center CCD, Ballard County, Kentucky",007,91952,21
2737.0,1779.0,1779.0,1622.0,157.0,0.0,958.0,"Rocky Hill CCD, Barren County, Kentucky",009,92944,21
17317.0,9427.0,9427.0,8620.0,807.0,0.0,7890.0,"Glasgow CCD, Barren County, Kentucky",009,91408,21
3067.0,1876.0,1876.0,1849.0,27.0,0.0,1191.0,"Tracy CCD, Barren County, Kentucky",009,93496,21
5662.0,3413.0,3413.0,3074.0,339.0,0.0,2249.0,"Cave City CCD, Barren County, Kentucky",009,90640,21
2653.0,1636.0,1620.0,1553.0,67.0,16.0,1017.0,"Hiseville CCD, Barren County, Kentucky",009,91744,21
2980.0,1769.0,1769.0,1659.0,110.0,0.0,1211.0,"Temple Hill CCD, Barren County, Kentucky",009,93464,21
3809.0,2241.0,2241.0,2182.0,59.0,0.0,1568.0,"Junction City CCD, Boyle County, Kentucky",021,91896,21
17328.0,8854.0,8854.0,8397.0,457.0,0.0,8474.0,"Danville CCD, Boyle County, Kentucky",021,91000,21
3290.0,1925.0,1925.0,1807.0,118.0,0.0,1365.0,"Perryville CCD, Boyle County, Kentucky",021,92744,21
1294.0,736.0,736.0,692.0,44.0,0.0,558.0,"Gresham CCD, Green County, Kentucky",087,91536,21
3541.0,1688.0,1688.0,1630.0,58.0,0.0,1853.0,"Greensburg CCD, Green County, Kentucky",087,91504,21
1916.0,1208.0,1208.0,1119.0,89.0,0.0,708.0,"Donansburg CCD, Green County, Kentucky",087,91064,21
2276.0,1243.0,1243.0,1185.0,58.0,0.0,1033.0,"Summersville CCD, Green County, Kentucky",087,93408,21
2047.0,1118.0,1118.0,1052.0,66.0,0.0,929.0,"Patesville CCD, Hancock County, Kentucky",091,92696,21
2671.0,1535.0,1535.0,1431.0,104.0,0.0,1136.0,"Lewisport CCD, Hancock County, Kentucky",091,92032,21
2010.0,1199.0,1199.0,1131.0,68.0,0.0,811.0,"Hawesville CCD, Hancock County, Kentucky",091,91640,21
1669.0,557.0,557.0,511.0,46.0,0.0,1112.0,"Cawood CCD, Harlan County, Kentucky",095,90648,21
10843.0,4369.0,4362.0,3792.0,570.0,7.0,6474.0,"Harlan CCD, Harlan County, Kentucky",095,91608,21
820.0,285.0,285.0,271.0,14.0,0.0,535.0,"Alva CCD, Harlan County, Kentucky",095,90056,21
2047.0,793.0,793.0,774.0,19.0,0.0,1254.0,"Wallins Creek CCD, Harlan County, Kentucky",095,93584,21
996.0,444.0,444.0,406.0,38.0,0.0,552.0,"Poor Fork CCD, Harlan County, Kentucky",095,92824,21
1005.0,263.0,263.0,230.0,33.0,0.0,742.0,"Pine Mountain CCD, Harlan County, Kentucky",095,92792,21
3560.0,1431.0,1431.0,1280.0,151.0,0.0,2129.0,"Cumberland CCD, Harlan County, Kentucky",095,90936,21
2899.0,1472.0,1472.0,1227.0,245.0,0.0,1427.0,"Warfield CCD, Martin County, Kentucky",159,93600,21
2883.0,1551.0,1551.0,1325.0,226.0,0.0,1332.0,"Sonora CCD, Hardin County, Kentucky",093,93264,21
720.0,417.0,415.0,377.0,38.0,2.0,303.0,"West Point CCD, Hardin County, Kentucky",093,93664,21
40130.0,26642.0,26061.0,24824.0,1237.0,581.0,13488.0,"Elizabethtown CCD, Hardin County, Kentucky",093,91128,21
30477.0,19386.0,18633.0,17059.0,1574.0,753.0,11091.0,"Radcliff CCD, Hardin County, Kentucky",093,92880,21
2682.0,1599.0,1599.0,1542.0,57.0,0.0,1083.0,"Summit CCD, Hardin County, Kentucky",093,93416,21
2609.0,1389.0,1389.0,1341.0,48.0,0.0,1220.0,"Cecilia CCD, Hardin County, Kentucky",093,90656,21
4346.0,2476.0,2476.0,2260.0,216.0,0.0,1870.0,"Waynesburg CCD, Lincoln County, Kentucky",137,93632,21
3160.0,1522.0,1522.0,1355.0,167.0,0.0,1638.0,"Crab Orchard CCD, Lincoln County, Kentucky",137,90888,21
4639.0,2552.0,2552.0,2398.0,154.0,0.0,2087.0,"Hustonville CCD, Lincoln County, Kentucky",137,91792,21
7317.0,3904.0,3904.0,3534.0,370.0,0.0,3413.0,"Stanford CCD, Lincoln County, Kentucky",137,93344,21
2786.0,1565.0,1552.0,1440.0,112.0,13.0,1221.0,"Calhoun CCD, McLean County, Kentucky",149,90496,21
1328.0,726.0,726.0,676.0,50.0,0.0,602.0,"Sacramento CCD, McLean County, Kentucky",149,93000,21
883.0,516.0,516.0,506.0,10.0,0.0,367.0,"Island CCD, McLean County, Kentucky",149,91832,21
2338.0,1339.0,1339.0,1216.0,123.0,0.0,999.0,"Livermore CCD, McLean County, Kentucky",149,92056,21
1564.0,919.0,919.0,881.0,38.0,0.0,645.0,"Fountain Run CCD, Monroe County, Kentucky",171,91312,21
5495.0,2892.0,2892.0,2616.0,276.0,0.0,2603.0,"Tompkinsville CCD, Monroe County, Kentucky",171,93488,21
6527.0,3520.0,3497.0,3231.0,266.0,23.0,3007.0,"Beaver Dam CCD, Ohio County, Kentucky",183,90200,21
3215.0,1661.0,1661.0,1452.0,209.0,0.0,1554.0,"Hartford CCD, Ohio County, Kentucky",183,91632,21
1275.0,659.0,659.0,593.0,66.0,0.0,616.0,"Horse Branch CCD, Ohio County, Kentucky",183,91776,21
2427.0,1347.0,1347.0,1250.0,97.0,0.0,1080.0,"Fordsville CCD, Ohio County, Kentucky",183,91280,21
2869.0,1754.0,1738.0,1471.0,267.0,16.0,1115.0,"Heflin-Beda CCD, Ohio County, Kentucky",183,91688,21
4557.0,2316.0,2316.0,2193.0,123.0,0.0,2241.0,"Clay City CCD, Powell County, Kentucky",197,90728,21
1221.0,620.0,620.0,552.0,68.0,0.0,601.0,"Centertown CCD, Ohio County, Kentucky",183,90672,21
1455.0,841.0,841.0,775.0,66.0,0.0,614.0,"McHenry-Rockport CCD, Ohio County, Kentucky",183,92144,21
5130.0,2561.0,2561.0,2422.0,139.0,0.0,2569.0,"Stanton CCD, Powell County, Kentucky",197,93352,21
7255.0,4258.0,4248.0,3924.0,324.0,10.0,2997.0,"Morganfield CCD, Union County, Kentucky",225,92384,21
3765.0,2134.0,2134.0,1992.0,142.0,0.0,1631.0,"Sturgis CCD, Union County, Kentucky",225,93384,21
1206.0,664.0,664.0,617.0,47.0,0.0,542.0,"Uniontown CCD, Union County, Kentucky",225,93536,21
3409.0,1961.0,1961.0,1856.0,105.0,0.0,1448.0,"Sebree CCD, Webster County, Kentucky",233,93120,21
1809.0,862.0,862.0,789.0,73.0,0.0,947.0,"Clay CCD, Webster County, Kentucky",233,90720,21
3007.0,1527.0,1527.0,1455.0,72.0,0.0,1480.0,"Providence CCD, Webster County, Kentucky",233,92856,21
2269.0,1080.0,1080.0,998.0,82.0,0.0,1189.0,"Dixon CCD, Webster County, Kentucky",233,91056,21
8667.0,4857.0,4857.0,4494.0,363.0,0.0,3810.0,"Princeton CCD, Caldwell County, Kentucky",033,92848,21
1579.0,866.0,866.0,836.0,30.0,0.0,713.0,"Fredonia CCD, Caldwell County, Kentucky",033,91336,21
19903.0,11024.0,10955.0,10364.0,591.0,69.0,8879.0,"Murray CCD, Calloway County, Kentucky",035,92480,21
3579.0,2245.0,2245.0,2074.0,171.0,0.0,1334.0,"Shiloh CCD, Calloway County, Kentucky",035,93176,21
3472.0,2199.0,2199.0,2066.0,133.0,0.0,1273.0,"Kirksey CCD, Calloway County, Kentucky",035,91936,21
2886.0,1484.0,1484.0,1374.0,110.0,0.0,1402.0,"New Concord CCD, Calloway County, Kentucky",035,92512,21
5327.0,2416.0,2416.0,2298.0,118.0,0.0,2911.0,"Liberty CCD, Casey County, Kentucky",045,92040,21
1619.0,871.0,871.0,796.0,75.0,0.0,748.0,"Clementsville CCD, Casey County, Kentucky",045,90736,21
1932.0,947.0,947.0,789.0,158.0,0.0,985.0,"Dunnville CCD, Casey County, Kentucky",045,91088,21
2612.0,1404.0,1404.0,1348.0,56.0,0.0,1208.0,"Middleburg CCD, Casey County, Kentucky",045,92296,21
10648.0,6366.0,6280.0,5870.0,410.0,86.0,4282.0,"Brandenburg CCD, Meade County, Kentucky",163,90328,21
2211.0,1038.0,1031.0,852.0,179.0,7.0,1173.0,"Cerulean CCD, Trigg County, Kentucky",221,90687,21
21.0,9.0,9.0,2.0,7.0,0.0,12.0,"Land Between the Lakes CCD, Trigg County, Kentucky",221,91980,21
1393.0,813.0,813.0,773.0,40.0,0.0,580.0,"Mount Hermon CCD, Monroe County, Kentucky",171,92400,21
2210.0,1367.0,1367.0,1306.0,61.0,0.0,843.0,"Goforth-Locust Grove CCD, Pendleton County, Kentucky",191,91420,21
4183.0,2368.0,2368.0,2136.0,232.0,0.0,1815.0,"Canton CCD, Trigg County, Kentucky",221,90588,21
5830.0,3177.0,3177.0,2965.0,212.0,0.0,2653.0,"Jeffersonville CCD, Montgomery County, Kentucky",173,91872,21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Fort Campbell CCD, Trigg County, Kentucky",221,91290,21
1753.0,1166.0,1166.0,1141.0,25.0,0.0,587.0,"East Simpson CCD, Simpson County, Kentucky",213,91101,21
1383.0,531.0,531.0,406.0,125.0,0.0,852.0,"Mammoth Cave CCD, Edmonson County, Kentucky",061,92212,21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Kentucky Bend CCD, Fulton County, Kentucky",075,91918,21
4214.0,1837.0,1837.0,1781.0,56.0,0.0,2377.0,"Annville CCD, Jackson County, Kentucky",109,90076,21
2244.0,1021.0,1021.0,918.0,103.0,0.0,1223.0,"Sandgap CCD, Jackson County, Kentucky",109,93080,21
4282.0,2551.0,2551.0,2480.0,71.0,0.0,1731.0,"Hilda-Triplett CCD, Rowan County, Kentucky",205,91725,21
