B19013_001E,name,county,county subdivision,state
50898.0,"Cunningham CCD, Carlisle County, Kentucky",039,90968,21
45333.0,"Prestonville CCD, Carroll County, Kentucky",041,92840,21
36196.0,"Arlington CCD, Carlisle County, Kentucky",039,90080,21
42939.0,"Carrollton CCD, Carroll County, Kentucky",041,90608,21
39435.0,"Kirkmansville CCD, Todd County, Kentucky",219,91928,21
35893.0,"Bardwell CCD, Carlisle County, Kentucky",039,90160,21
40104.0,"Ravenna CCD, Estill County, Kentucky",065,92888,21
27335.0,"Albany CCD, Clinton County, Kentucky",053,90032,21
37401.0,"Cumberland City CCD, Clinton County, Kentucky",053,90944,21
27571.0,"Irvine CCD, Estill County, Kentucky",065,91816,21
50250.0,"Warsaw CCD, Gallatin County, Kentucky",077,93616,21
45147.0,"Paint Lick CCD, Garrard County, Kentucky",079,92664,21
39621.0,"Lancaster CCD, Garrard County, Kentucky",079,91976,21
57734.0,"Bryantsville CCD, Garrard County, Kentucky",079,90400,21
62222.0,"Salvisa-McAfee CCD, Mercer County, Kentucky",167,93064,21
61129.0,"Butler CCD, Pendleton County, Kentucky",191,90472,21
56761.0,"Burgin CCD, Mercer County, Kentucky",167,90424,21
41066.0,"Harrodsburg CCD, Mercer County, Kentucky",167,91624,21
35904.0,"Falmouth CCD, Pendleton County, Kentucky",191,91200,21
30694.0,"Mount Olivet CCD, Robertson County, Kentucky",201,92408,21
41699.0,"Bryan CCD, Russell County, Kentucky",207,90384,21
36875.0,"Eli CCD, Russell County, Kentucky",207,91120,21
48403.0,"Springfield CCD, Washington County, Kentucky",229,93328,21
34302.0,"Jamestown CCD, Russell County, Kentucky",207,91864,21
33830.0,"Russell Springs CCD, Russell County, Kentucky",207,92984,21
57928.0,"Taylorsville CCD, Spencer County, Kentucky",215,93448,21
45750.0,"Willisburg CCD, Washington County, Kentucky",229,93728,21
32625.0,"Sharpsburg CCD, Bath County, Kentucky",011,93144,21
33163.0,"Salt Lick CCD, Bath County, Kentucky",011,93056,21
42232.0,"Owingsville CCD, Bath County, Kentucky",011,92640,21
40136.0,"Wickliffe CCD, Ballard County, Kentucky",007,93696,21
47731.0,"Barlow CCD, Ballard County, Kentucky",007,90168,21
45994.0,"La Center CCD, Ballard County, Kentucky",007,91952,21
43576.0,"Rocky Hill CCD, Barren County, Kentucky",009,92944,21
37617.0,"Glasgow CCD, Barren County, Kentucky",009,91408,21
49710.0,"Tracy CCD, Barren County, Kentucky",009,93496,21
40086.0,"Cave City CCD, Barren County, Kentucky",009,90640,21
55800.0,"Hiseville CCD, Barren County, Kentucky",009,91744,21
46277.0,"Temple Hill CCD, Barren County, Kentucky",009,93464,21
45022.0,"Junction City CCD, Boyle County, Kentucky",021,91896,21
40723.0,"Danville CCD, Boyle County, Kentucky",021,91000,21
52917.0,"Perryville CCD, Boyle County, Kentucky",021,92744,21
42228.0,"Gresham CCD, Green County, Kentucky",087,91536,21
29233.0,"Greensburg CCD, Green County, Kentucky",087,91504,21
45556.0,"Donansburg CCD, Green County, Kentucky",087,91064,21
36974.0,"Summersville CCD, Green County, Kentucky",087,93408,21
42930.0,"Patesville CCD, Hancock County, Kentucky",091,92696,21
51629.0,"Lewisport CCD, Hancock County, Kentucky",091,92032,21
51106.0,"Hawesville CCD, Hancock County, Kentucky",091,91640,21
24036.0,"Cawood CCD, Harlan County, Kentucky",095,90648,21
24221.0,"Harlan CCD, Harlan County, Kentucky",095,91608,21
19872.0,"Alva CCD, Harlan County, Kentucky",095,90056,21
28988.0,"Wallins Creek CCD, Harlan County, Kentucky",095,93584,21
30547.0,"Poor Fork CCD, Harlan County, Kentucky",095,92824,21
22782.0,"Pine Mountain CCD, Harlan County, Kentucky",095,92792,21
25173.0,"Cumberland CCD, Harlan County, Kentucky",095,90936,21
26795.0,"Warfield CCD, Martin County, Kentucky",159,93600,21
40321.0,"Sonora CCD, Hardin County, Kentucky",093,93264,21
36917.0,"West Point CCD, Hardin County, Kentucky",093,93664,21
54820.0,"Elizabethtown CCD, Hardin County, Kentucky",093,91128,21
50046.0,"Radcliff CCD, Hardin County, Kentucky",093,92880,21
53654.0,"Summit CCD, Hardin County, Kentucky",093,93416,21
67388.0,"Cecilia CCD, Hardin County, Kentucky",093,90656,21
35395.0,"Waynesburg CCD, Lincoln County, Kentucky",137,93632,21
37775.0,"Crab Orchard CCD, Lincoln County, Kentucky",137,90888,21
45771.0,"Hustonville CCD, Lincoln County, Kentucky",137,91792,21
35635.0,"Stanford CCD, Lincoln County, Kentucky",137,93344,21
43158.0,"Calhoun CCD, McLean County, Kentucky",149,90496,21
48508.0,"Sacramento CCD, McLean County, Kentucky",149,93000,21
44688.0,"Island CCD, McLean County, Kentucky",149,91832,21
42273.0,"Livermore CCD, McLean County, Kentucky",149,92056,21
36316.0,"Fountain Run CCD, Monroe County, Kentucky",171,91312,21
33352.0,"Tompkinsville CCD, Monroe County, Kentucky",171,93488,21
41155.0,"Beaver Dam CCD, Ohio County, Kentucky",183,90200,21
38370.0,"Hartford CCD, Ohio County, Kentucky",183,91632,21
32731.0,"Horse Branch CCD, Ohio County, Kentucky",183,91776,21
43293.0,"Fordsville CCD, Ohio County, Kentucky",183,91280,21
47073.0,"Heflin-Beda CCD, Ohio County, Kentucky",183,91688,21
32614.0,"Clay City CCD, Powell County, Kentucky",197,90728,21
41734.0,"Centertown CCD, Ohio County, Kentucky",183,90672,21
46641.0,"McHenry-Rockport CCD, Ohio County, Kentucky",183,92144,21
41210.0,"Stanton CCD, Powell County, Kentucky",197,93352,21
40633.0,"Morganfield CCD, Union County, Kentucky",225,92384,21
47703.0,"Sturgis CCD, Union County, Kentucky",225,93384,21
36250.0,"Uniontown CCD, Union County, Kentucky",225,93536,21
40349.0,"Sebree CCD, Webster County, Kentucky",233,93120,21
37802.0,"Clay CCD, Webster County, Kentucky",233,90720,21
28029.0,"Providence CCD, Webster County, Kentucky",233,92856,21
49178.0,"Dixon CCD, Webster County, Kentucky",233,91056,21
44494.0,"Princeton CCD, Caldwell County, Kentucky",033,92848,21
53250.0,"Fredonia CCD, Caldwell County, Kentucky",033,91336,21
33576.0,"Murray CCD, Calloway County, Kentucky",035,92480,21
46941.0,"Shiloh CCD, Calloway County, Kentucky",035,93176,21
52711.0,"Kirksey CCD, Calloway County, Kentucky",035,91936,21
44444.0,"New Concord CCD, Calloway County, Kentucky",035,92512,21
32841.0,"Liberty CCD, Casey County, Kentucky",045,92040,21
34978.0,"Clementsville CCD, Casey County, Kentucky",045,90736,21
31234.0,"Dunnville CCD, Casey County, Kentucky",045,91088,21
32439.0,"Middleburg CCD, Casey County, Kentucky",045,92296,21
56715.0,"Brandenburg CCD, Meade County, Kentucky",163,90328,21
47500.0,"Cerulean CCD, Trigg County, Kentucky",221,90687,21
-666666666.0,"Land Between the Lakes CCD, Trigg County, Kentucky",221,91980,21
41510.0,"Mount Hermon CCD, Monroe County, Kentucky",171,92400,21
47399.0,"Goforth-Locust Grove CCD, Pendleton County, Kentucky",191,91420,21
