B07003_001E,B07003_002E,B07003_003E,B07003_004E,B07003_005E,B07003_006E,B07003_007E,B07003_008E,B07003_009E,B07003_010E,B07003_011E,B07003_012E,B07003_013E,B07003_014E,B07003_015E,B07003_016E,B07003_017E,B07003_018E,name,county,county subdivision,state
1627.0,785.0,842.0,1503.0,719.0,784.0,54.0,48.0,6.0,54.0,18.0,36.0,16.0,0.0,16.0,0.0,0.0,0.0,"Cunningham CCD, Carlisle County, Kentucky",039,90968,21
2081.0,1107.0,974.0,1695.0,900.0,795.0,285.0,153.0,132.0,82.0,43.0,39.0,11.0,11.0,0.0,8.0,0.0,8.0,"Prestonville CCD, Carroll County, Kentucky",041,92840,21
1410.0,689.0,721.0,1355.0,666.0,689.0,35.0,11.0,24.0,19.0,12.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,"Arlington CCD, Carlisle County, Kentucky",039,90080,21
8422.0,4261.0,4161.0,6655.0,3211.0,3444.0,957.0,511.0,446.0,413.0,271.0,142.0,397.0,268.0,129.0,0.0,0.0,0.0,"Carrollton CCD, Carroll County, Kentucky",041,90608,21
2845.0,1447.0,1398.0,2355.0,1130.0,1225.0,336.0,197.0,139.0,136.0,102.0,34.0,0.0,0.0,0.0,18.0,18.0,0.0,"Kirkmansville CCD, Todd County, Kentucky",219,91928,21
1767.0,872.0,895.0,1613.0,775.0,838.0,134.0,86.0,48.0,18.0,11.0,7.0,2.0,0.0,2.0,0.0,0.0,0.0,"Bardwell CCD, Carlisle County, Kentucky",039,90160,21
1446.0,707.0,739.0,1340.0,665.0,675.0,55.0,23.0,32.0,36.0,11.0,25.0,15.0,8.0,7.0,0.0,0.0,0.0,"Ravenna CCD, Estill County, Kentucky",065,92888,21
7002.0,3517.0,3485.0,6348.0,3204.0,3144.0,359.0,190.0,169.0,185.0,78.0,107.0,110.0,45.0,65.0,0.0,0.0,0.0,"Albany CCD, Clinton County, Kentucky",053,90032,21
3075.0,1533.0,1542.0,2872.0,1461.0,1411.0,109.0,23.0,86.0,94.0,49.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,"Cumberland City CCD, Clinton County, Kentucky",053,90944,21
5931.0,2771.0,3160.0,5101.0,2326.0,2775.0,318.0,173.0,145.0,482.0,258.0,224.0,30.0,14.0,16.0,0.0,0.0,0.0,"Irvine CCD, Estill County, Kentucky",065,91816,21
8517.0,4359.0,4158.0,7124.0,3724.0,3400.0,601.0,273.0,328.0,454.0,247.0,207.0,320.0,106.0,214.0,18.0,9.0,9.0,"Warsaw CCD, Gallatin County, Kentucky",077,93616,21
2955.0,1453.0,1502.0,2658.0,1294.0,1364.0,67.0,45.0,22.0,140.0,86.0,54.0,71.0,28.0,43.0,19.0,0.0,19.0,"Paint Lick CCD, Garrard County, Kentucky",079,92664,21
7385.0,3453.0,3932.0,6102.0,2920.0,3182.0,822.0,343.0,479.0,432.0,184.0,248.0,23.0,0.0,23.0,6.0,6.0,0.0,"Lancaster CCD, Garrard County, Kentucky",079,91976,21
6707.0,3480.0,3227.0,6201.0,3225.0,2976.0,252.0,147.0,105.0,202.0,83.0,119.0,37.0,25.0,12.0,15.0,0.0,15.0,"Bryantsville CCD, Garrard County, Kentucky",079,90400,21
4235.0,2207.0,2028.0,3964.0,2087.0,1877.0,136.0,79.0,57.0,110.0,41.0,69.0,13.0,0.0,13.0,12.0,0.0,12.0,"Salvisa-McAfee CCD, Mercer County, Kentucky",167,93064,21
