B19001_001E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,name,county,county subdivision,state
542.0,34.0,32.0,69.0,13.0,0.0,47.0,59.0,34.0,34.0,8.0,31.0,113.0,31.0,37.0,0.0,0.0,"District 3, Sequatchie County, Tennessee",153,90534,47
615.0,0.0,14.0,67.0,25.0,49.0,97.0,0.0,0.0,71.0,70.0,165.0,15.0,14.0,15.0,0.0,13.0,"District 4, Sequatchie County, Tennessee",153,90724,47
1416.0,184.0,57.0,38.0,60.0,168.0,40.0,51.0,45.0,78.0,83.0,105.0,325.0,119.0,18.0,37.0,8.0,"District 7, Scott County, Tennessee",151,91292,47
581.0,56.0,4.0,51.0,39.0,45.0,7.0,0.0,48.0,29.0,95.0,31.0,114.0,26.0,7.0,21.0,8.0,"District 2, Sequatchie County, Tennessee",153,90344,47
623.0,25.0,31.0,10.0,66.0,11.0,0.0,40.0,0.0,13.0,14.0,120.0,115.0,61.0,117.0,0.0,0.0,"District 5, Sequatchie County, Tennessee",153,90914,47
763.0,68.0,85.0,46.0,65.0,65.0,63.0,0.0,45.0,29.0,110.0,93.0,94.0,0.0,0.0,0.0,0.0,"District 6, Sequatchie County, Tennessee",153,91104,47
620.0,40.0,11.0,125.0,91.0,0.0,70.0,17.0,17.0,40.0,12.0,72.0,57.0,28.0,15.0,19.0,6.0,"District 4, Jackson County, Tennessee",087,90658,47
717.0,59.0,112.0,129.0,45.0,26.0,11.0,37.0,73.0,45.0,58.0,60.0,31.0,20.0,5.0,2.0,4.0,"District 1, Jackson County, Tennessee",087,90088,47
808.0,100.0,104.0,60.0,51.0,122.0,68.0,26.0,70.0,19.0,18.0,53.0,76.0,0.0,24.0,17.0,0.0,"District 7, Macon County, Tennessee",111,91252,47
743.0,55.0,55.0,40.0,90.0,23.0,32.0,43.0,35.0,33.0,32.0,77.0,17.0,103.0,14.0,47.0,47.0,"District 6, Macon County, Tennessee",111,91062,47
933.0,13.0,142.0,36.0,21.0,184.0,36.0,94.0,28.0,32.0,25.0,114.0,123.0,71.0,14.0,0.0,0.0,"District 4, Macon County, Tennessee",111,90682,47
996.0,178.0,82.0,102.0,71.0,38.0,61.0,52.0,29.0,42.0,86.0,35.0,111.0,66.0,14.0,16.0,13.0,"District 5, Macon County, Tennessee",111,90872,47
874.0,24.0,0.0,18.0,28.0,122.0,28.0,0.0,23.0,30.0,159.0,170.0,148.0,55.0,21.0,30.0,18.0,"District 8, Macon County, Tennessee",111,91442,47
980.0,29.0,94.0,85.0,73.0,209.0,147.0,0.0,0.0,0.0,116.0,65.0,26.0,54.0,61.0,0.0,21.0,"District 9, Macon County, Tennessee",111,91632,47
1056.0,12.0,109.0,113.0,71.0,38.0,132.0,193.0,49.0,34.0,46.0,104.0,85.0,31.0,0.0,28.0,11.0,"District 10, Macon County, Tennessee",111,91822,47
716.0,78.0,70.0,22.0,43.0,15.0,31.0,47.0,44.0,74.0,26.0,127.0,94.0,23.0,0.0,0.0,22.0,"District 5, Bledsoe County, Tennessee",007,90768,47
851.0,0.0,17.0,0.0,106.0,72.0,65.0,27.0,128.0,40.0,89.0,44.0,109.0,66.0,20.0,19.0,49.0,"District 6, Bledsoe County, Tennessee",007,90958,47
4887.0,498.0,445.0,312.0,361.0,296.0,406.0,274.0,196.0,304.0,444.0,387.0,363.0,400.0,87.0,58.0,56.0,"District 1, Blount County, Tennessee",009,90010,47
4791.0,355.0,259.0,248.0,284.0,360.0,203.0,153.0,217.0,273.0,376.0,567.0,689.0,367.0,162.0,148.0,130.0,"District 2, Blount County, Tennessee",009,90200,47
4670.0,295.0,270.0,201.0,431.0,115.0,301.0,302.0,200.0,123.0,352.0,501.0,795.0,450.0,122.0,140.0,72.0,"District 3, Blount County, Tennessee",009,90390,47
7550.0,354.0,187.0,414.0,396.0,546.0,560.0,313.0,484.0,362.0,657.0,964.0,889.0,551.0,240.0,384.0,249.0,"District 4, Blount County, Tennessee",009,90580,47
4139.0,111.0,175.0,191.0,151.0,284.0,170.0,186.0,92.0,133.0,473.0,417.0,441.0,484.0,172.0,310.0,349.0,"District 5, Blount County, Tennessee",009,90770,47
5092.0,350.0,261.0,152.0,321.0,315.0,273.0,291.0,245.0,308.0,468.0,715.0,725.0,300.0,226.0,55.0,87.0,"District 6, Blount County, Tennessee",009,90960,47
4563.0,298.0,232.0,207.0,232.0,284.0,208.0,160.0,164.0,240.0,403.0,510.0,774.0,382.0,126.0,252.0,91.0,"District 7, Blount County, Tennessee",009,91150,47
4737.0,308.0,265.0,264.0,346.0,340.0,260.0,182.0,154.0,209.0,509.0,442.0,579.0,282.0,252.0,158.0,187.0,"District 8, Blount County, Tennessee",009,91340,47
4607.0,240.0,317.0,193.0,350.0,209.0,247.0,289.0,152.0,208.0,358.0,650.0,565.0,190.0,288.0,236.0,115.0,"District 9, Blount County, Tennessee",009,91530,47
4903.0,313.0,253.0,233.0,351.0,258.0,360.0,253.0,342.0,185.0,250.0,373.0,606.0,232.0,236.0,284.0,374.0,"District 10, Blount County, Tennessee",009,91720,47
5874.0,247.0,310.0,217.0,313.0,341.0,366.0,194.0,180.0,333.0,655.0,551.0,816.0,623.0,235.0,202.0,291.0,"District 1, Bradley County, Tennessee",011,90012,47
5700.0,227.0,158.0,339.0,189.0,252.0,152.0,284.0,383.0,164.0,577.0,796.0,737.0,624.0,406.0,271.0,141.0,"District 2, Bradley County, Tennessee",011,90202,47
5684.0,635.0,438.0,457.0,457.0,366.0,186.0,410.0,474.0,274.0,371.0,346.0,612.0,172.0,151.0,220.0,115.0,"District 3, Bradley County, Tennessee",011,90392,47
5445.0,249.0,237.0,340.0,341.0,326.0,414.0,217.0,285.0,276.0,501.0,654.0,791.0,407.0,211.0,125.0,71.0,"District 4, Bradley County, Tennessee",011,90582,47
5270.0,797.0,548.0,353.0,413.0,382.0,471.0,396.0,314.0,241.0,280.0,478.0,369.0,150.0,22.0,27.0,29.0,"District 5, Bradley County, Tennessee",011,90772,47
6167.0,448.0,477.0,473.0,277.0,230.0,533.0,212.0,325.0,268.0,355.0,752.0,646.0,601.0,191.0,237.0,142.0,"District 6, Bradley County, Tennessee",011,90962,47
5475.0,370.0,268.0,238.0,409.0,385.0,300.0,357.0,377.0,236.0,643.0,421.0,556.0,396.0,119.0,215.0,185.0,"District 7, Bradley County, Tennessee",011,91152,47
3240.0,371.0,378.0,147.0,168.0,216.0,297.0,132.0,168.0,150.0,291.0,224.0,374.0,79.0,87.0,122.0,36.0,"District 1, Campbell County, Tennessee",013,90014,47
3038.0,413.0,233.0,295.0,260.0,89.0,223.0,287.0,164.0,150.0,221.0,280.0,264.0,103.0,29.0,0.0,27.0,"District 2, Campbell County, Tennessee",013,90204,47
2808.0,238.0,254.0,143.0,328.0,222.0,126.0,99.0,99.0,159.0,195.0,130.0,519.0,188.0,78.0,25.0,5.0,"District 3, Campbell County, Tennessee",013,90394,47
3628.0,308.0,245.0,162.0,304.0,269.0,176.0,299.0,242.0,110.0,257.0,336.0,386.0,225.0,127.0,74.0,108.0,"District 4, Campbell County, Tennessee",013,90584,47
1190.0,97.0,65.0,53.0,31.0,28.0,49.0,22.0,37.0,12.0,198.0,190.0,174.0,92.0,19.0,41.0,82.0,"District 3, Cannon County, Tennessee",015,90396,47
3129.0,594.0,399.0,293.0,182.0,270.0,233.0,135.0,149.0,83.0,206.0,254.0,125.0,61.0,24.0,49.0,72.0,"District 5, Campbell County, Tennessee",013,90774,47
1097.0,67.0,30.0,18.0,158.0,118.0,66.0,41.0,60.0,47.0,72.0,112.0,169.0,47.0,49.0,24.0,19.0,"District 1, Cannon County, Tennessee",015,90016,47
1087.0,150.0,71.0,65.0,84.0,66.0,51.0,40.0,38.0,60.0,50.0,127.0,175.0,37.0,59.0,6.0,8.0,"District 2, Cannon County, Tennessee",015,90206,47
1028.0,45.0,14.0,36.0,97.0,77.0,32.0,45.0,42.0,142.0,84.0,111.0,243.0,23.0,27.0,10.0,0.0,"District 4, Cannon County, Tennessee",015,90586,47
1054.0,109.0,141.0,83.0,72.0,76.0,76.0,63.0,45.0,43.0,80.0,76.0,83.0,0.0,84.0,23.0,0.0,"District 5, Cannon County, Tennessee",015,90776,47
1627.0,135.0,129.0,92.0,152.0,158.0,34.0,55.0,64.0,68.0,162.0,240.0,169.0,115.0,36.0,0.0,18.0,"District 1, Carroll County, Tennessee",017,90018,47
1068.0,121.0,37.0,100.0,72.0,70.0,86.0,55.0,32.0,28.0,77.0,158.0,127.0,74.0,6.0,9.0,16.0,"District 2, Carroll County, Tennessee",017,90208,47
1079.0,110.0,156.0,75.0,134.0,22.0,97.0,68.0,57.0,55.0,78.0,68.0,64.0,62.0,20.0,0.0,13.0,"District 3, Carroll County, Tennessee",017,90398,47
1071.0,92.0,88.0,151.0,83.0,83.0,109.0,50.0,29.0,109.0,26.0,90.0,88.0,44.0,18.0,0.0,11.0,"District 4, Carroll County, Tennessee",017,90588,47
1560.0,348.0,196.0,89.0,44.0,96.0,16.0,161.0,49.0,12.0,92.0,69.0,234.0,46.0,16.0,23.0,69.0,"District 5, Carroll County, Tennessee",017,90778,47
954.0,112.0,63.0,78.0,37.0,58.0,56.0,44.0,105.0,34.0,62.0,109.0,94.0,48.0,1.0,28.0,25.0,"District 6, Carroll County, Tennessee",017,90968,47
1581.0,204.0,93.0,122.0,133.0,63.0,193.0,57.0,110.0,55.0,128.0,99.0,105.0,179.0,8.0,23.0,9.0,"District 10, Jefferson County, Tennessee",089,91800,47
1963.0,115.0,66.0,163.0,84.0,129.0,221.0,91.0,120.0,164.0,216.0,230.0,164.0,85.0,34.0,35.0,46.0,"District 7, Jefferson County, Tennessee",089,91230,47
2167.0,137.0,78.0,184.0,47.0,137.0,196.0,127.0,120.0,83.0,258.0,212.0,167.0,171.0,25.0,133.0,92.0,"District 8, Jefferson County, Tennessee",089,91420,47
4191.0,248.0,469.0,196.0,192.0,290.0,225.0,293.0,268.0,265.0,428.0,417.0,417.0,202.0,107.0,88.0,86.0,"District 2, McMinn County, Tennessee",107,90298,47
476.0,62.0,64.0,36.0,24.0,64.0,40.0,19.0,16.0,16.0,27.0,51.0,52.0,5.0,0.0,0.0,0.0,"District 5, Decatur County, Tennessee",039,90800,47
641.0,101.0,104.0,76.0,30.0,22.0,42.0,46.0,68.0,15.0,90.0,40.0,0.0,4.0,2.0,0.0,1.0,"District 2, Decatur County, Tennessee",039,90230,47
525.0,53.0,31.0,21.0,59.0,15.0,24.0,2.0,29.0,16.0,59.0,94.0,35.0,16.0,30.0,41.0,0.0,"District 3, Decatur County, Tennessee",039,90420,47
571.0,44.0,16.0,53.0,12.0,11.0,52.0,14.0,55.0,33.0,61.0,78.0,85.0,37.0,4.0,0.0,16.0,"District 4, Decatur County, Tennessee",039,90610,47
434.0,74.0,46.0,57.0,49.0,20.0,20.0,14.0,26.0,0.0,5.0,37.0,19.0,39.0,0.0,13.0,15.0,"District 6, Decatur County, Tennessee",039,90990,47
562.0,117.0,29.0,63.0,21.0,33.0,39.0,39.0,21.0,10.0,36.0,20.0,56.0,53.0,25.0,0.0,0.0,"District 7, Decatur County, Tennessee",039,91180,47
485.0,60.0,75.0,29.0,35.0,44.0,25.0,0.0,33.0,32.0,15.0,31.0,0.0,41.0,57.0,8.0,0.0,"District 8, Decatur County, Tennessee",039,91370,47
535.0,39.0,56.0,42.0,35.0,33.0,26.0,30.0,32.0,18.0,58.0,26.0,85.0,23.0,14.0,5.0,13.0,"District 9, Decatur County, Tennessee",039,91560,47
1057.0,152.0,32.0,97.0,68.0,68.0,68.0,38.0,53.0,59.0,56.0,76.0,157.0,62.0,41.0,9.0,21.0,"District 1, DeKalb County, Tennessee",041,90042,47
1041.0,60.0,59.0,59.0,112.0,61.0,41.0,31.0,59.0,62.0,37.0,51.0,215.0,130.0,40.0,24.0,0.0,"District 2, DeKalb County, Tennessee",041,90232,47
1323.0,215.0,123.0,38.0,39.0,84.0,88.0,34.0,173.0,15.0,209.0,85.0,55.0,72.0,30.0,41.0,22.0,"District 3, DeKalb County, Tennessee",041,90422,47
1085.0,17.0,7.0,79.0,86.0,111.0,55.0,144.0,37.0,16.0,150.0,82.0,101.0,75.0,22.0,71.0,32.0,"District 4, DeKalb County, Tennessee",041,90612,47
949.0,85.0,68.0,38.0,91.0,73.0,124.0,26.0,56.0,20.0,68.0,79.0,78.0,25.0,36.0,23.0,59.0,"District 5, DeKalb County, Tennessee",041,90802,47
1020.0,80.0,64.0,101.0,63.0,119.0,64.0,58.0,41.0,21.0,39.0,99.0,156.0,88.0,16.0,11.0,0.0,"District 6, DeKalb County, Tennessee",041,90992,47
887.0,89.0,44.0,68.0,88.0,16.0,44.0,125.0,94.0,20.0,95.0,75.0,0.0,56.0,0.0,17.0,56.0,"District 7, DeKalb County, Tennessee",041,91182,47
1543.0,119.0,36.0,109.0,131.0,94.0,52.0,83.0,204.0,40.0,67.0,144.0,192.0,156.0,13.0,19.0,84.0,"District 1, Dickson County, Tennessee",043,90044,47
1652.0,79.0,109.0,148.0,82.0,169.0,74.0,139.0,77.0,72.0,112.0,135.0,149.0,135.0,60.0,75.0,37.0,"District 2, Dickson County, Tennessee",043,90234,47
1427.0,10.0,28.0,11.0,53.0,40.0,92.0,76.0,57.0,101.0,89.0,272.0,249.0,150.0,37.0,74.0,88.0,"District 6, Dickson County, Tennessee",043,90994,47
1578.0,152.0,75.0,127.0,81.0,35.0,85.0,69.0,80.0,90.0,241.0,128.0,164.0,139.0,42.0,54.0,16.0,"District 3, Dickson County, Tennessee",043,90424,47
1455.0,192.0,136.0,57.0,28.0,116.0,44.0,155.0,67.0,60.0,65.0,154.0,184.0,104.0,58.0,0.0,35.0,"District 4, Dickson County, Tennessee",043,90614,47
1698.0,97.0,70.0,117.0,104.0,58.0,167.0,52.0,75.0,242.0,124.0,213.0,229.0,68.0,54.0,0.0,28.0,"District 5, Dickson County, Tennessee",043,90804,47
1818.0,166.0,80.0,48.0,93.0,221.0,18.0,175.0,78.0,102.0,189.0,156.0,223.0,120.0,40.0,30.0,79.0,"District 10, Dickson County, Tennessee",043,91754,47
