B07004I_001E,B07004I_002E,B07004I_003E,B07004I_004E,B07004I_005E,B07004I_006E,name,county,county subdivision,state
22.0,12.0,0.0,10.0,0.0,0.0,"Cunningham CCD, Carlisle County, Kentucky",039,90968,21
6.0,6.0,0.0,0.0,0.0,0.0,"Prestonville CCD, Carroll County, Kentucky",041,92840,21
54.0,46.0,8.0,0.0,0.0,0.0,"Arlington CCD, Carlisle County, Kentucky",039,90080,21
699.0,461.0,72.0,0.0,166.0,0.0,"Carrollton CCD, Carroll County, Kentucky",041,90608,21
0.0,0.0,0.0,0.0,0.0,0.0,"Kirkmansville CCD, Todd County, Kentucky",219,91928,21
36.0,36.0,0.0,0.0,0.0,0.0,"Bardwell CCD, Carlisle County, Kentucky",039,90160,21
29.0,16.0,0.0,13.0,0.0,0.0,"Ravenna CCD, Estill County, Kentucky",065,92888,21
197.0,193.0,0.0,4.0,0.0,0.0,"Albany CCD, Clinton County, Kentucky",053,90032,21
85.0,85.0,0.0,0.0,0.0,0.0,"Cumberland City CCD, Clinton County, Kentucky",053,90944,21
0.0,0.0,0.0,0.0,0.0,0.0,"Irvine CCD, Estill County, Kentucky",065,91816,21
452.0,377.0,0.0,36.0,39.0,0.0,"Warsaw CCD, Gallatin County, Kentucky",077,93616,21
0.0,0.0,0.0,0.0,0.0,0.0,"Paint Lick CCD, Garrard County, Kentucky",079,92664,21
120.0,90.0,0.0,7.0,23.0,0.0,"Lancaster CCD, Garrard County, Kentucky",079,91976,21
264.0,222.0,42.0,0.0,0.0,0.0,"Bryantsville CCD, Garrard County, Kentucky",079,90400,21
284.0,280.0,4.0,0.0,0.0,0.0,"Salvisa-McAfee CCD, Mercer County, Kentucky",167,93064,21
0.0,0.0,0.0,0.0,0.0,0.0,"Butler CCD, Pendleton County, Kentucky",191,90472,21
55.0,31.0,12.0,12.0,0.0,0.0,"Burgin CCD, Mercer County, Kentucky",167,90424,21
231.0,231.0,0.0,0.0,0.0,0.0,"Harrodsburg CCD, Mercer County, Kentucky",167,91624,21
55.0,19.0,0.0,0.0,36.0,0.0,"Falmouth CCD, Pendleton County, Kentucky",191,91200,21
48.0,48.0,0.0,0.0,0.0,0.0,"Mount Olivet CCD, Robertson County, Kentucky",201,92408,21
21.0,21.0,0.0,0.0,0.0,0.0,"Bryan CCD, Russell County, Kentucky",207,90384,21
0.0,0.0,0.0,0.0,0.0,0.0,"Eli CCD, Russell County, Kentucky",207,91120,21
304.0,271.0,0.0,31.0,0.0,2.0,"Springfield CCD, Washington County, Kentucky",229,93328,21
149.0,121.0,28.0,0.0,0.0,0.0,"Jamestown CCD, Russell County, Kentucky",207,91864,21
465.0,365.0,48.0,52.0,0.0,0.0,"Russell Springs CCD, Russell County, Kentucky",207,92984,21
160.0,134.0,0.0,26.0,0.0,0.0,"Taylorsville CCD, Spencer County, Kentucky",215,93448,21
212.0,212.0,0.0,0.0,0.0,0.0,"Willisburg CCD, Washington County, Kentucky",229,93728,21
57.0,57.0,0.0,0.0,0.0,0.0,"Sharpsburg CCD, Bath County, Kentucky",011,93144,21
69.0,69.0,0.0,0.0,0.0,0.0,"Salt Lick CCD, Bath County, Kentucky",011,93056,21
60.0,15.0,0.0,45.0,0.0,0.0,"Owingsville CCD, Bath County, Kentucky",011,92640,21
48.0,48.0,0.0,0.0,0.0,0.0,"Wickliffe CCD, Ballard County, Kentucky",007,93696,21
33.0,33.0,0.0,0.0,0.0,0.0,"Barlow CCD, Ballard County, Kentucky",007,90168,21
19.0,19.0,0.0,0.0,0.0,0.0,"La Center CCD, Ballard County, Kentucky",007,91952,21
55.0,55.0,0.0,0.0,0.0,0.0,"Rocky Hill CCD, Barren County, Kentucky",009,92944,21
757.0,525.0,214.0,18.0,0.0,0.0,"Glasgow CCD, Barren County, Kentucky",009,91408,21
187.0,187.0,0.0,0.0,0.0,0.0,"Tracy CCD, Barren County, Kentucky",009,93496,21
173.0,115.0,0.0,58.0,0.0,0.0,"Cave City CCD, Barren County, Kentucky",009,90640,21
0.0,0.0,0.0,0.0,0.0,0.0,"Hiseville CCD, Barren County, Kentucky",009,91744,21
124.0,124.0,0.0,0.0,0.0,0.0,"Temple Hill CCD, Barren County, Kentucky",009,93464,21
40.0,37.0,0.0,0.0,3.0,0.0,"Junction City CCD, Boyle County, Kentucky",021,91896,21
892.0,496.0,266.0,68.0,62.0,0.0,"Danville CCD, Boyle County, Kentucky",021,91000,21
10.0,10.0,0.0,0.0,0.0,0.0,"Perryville CCD, Boyle County, Kentucky",021,92744,21
0.0,0.0,0.0,0.0,0.0,0.0,"Gresham CCD, Green County, Kentucky",087,91536,21
66.0,66.0,0.0,0.0,0.0,0.0,"Greensburg CCD, Green County, Kentucky",087,91504,21
0.0,0.0,0.0,0.0,0.0,0.0,"Donansburg CCD, Green County, Kentucky",087,91064,21
0.0,0.0,0.0,0.0,0.0,0.0,"Summersville CCD, Green County, Kentucky",087,93408,21
64.0,59.0,0.0,5.0,0.0,0.0,"Patesville CCD, Hancock County, Kentucky",091,92696,21
63.0,63.0,0.0,0.0,0.0,0.0,"Lewisport CCD, Hancock County, Kentucky",091,92032,21
0.0,0.0,0.0,0.0,0.0,0.0,"Hawesville CCD, Hancock County, Kentucky",091,91640,21
0.0,0.0,0.0,0.0,0.0,0.0,"Cawood CCD, Harlan County, Kentucky",095,90648,21
218.0,212.0,6.0,0.0,0.0,0.0,"Harlan CCD, Harlan County, Kentucky",095,91608,21
0.0,0.0,0.0,0.0,0.0,0.0,"Alva CCD, Harlan County, Kentucky",095,90056,21
0.0,0.0,0.0,0.0,0.0,0.0,"Wallins Creek CCD, Harlan County, Kentucky",095,93584,21
5.0,5.0,0.0,0.0,0.0,0.0,"Poor Fork CCD, Harlan County, Kentucky",095,92824,21
0.0,0.0,0.0,0.0,0.0,0.0,"Pine Mountain CCD, Harlan County, Kentucky",095,92792,21
15.0,15.0,0.0,0.0,0.0,0.0,"Cumberland CCD, Harlan County, Kentucky",095,90936,21
33.0,0.0,0.0,0.0,33.0,0.0,"Warfield CCD, Martin County, Kentucky",159,93600,21
41.0,37.0,4.0,0.0,0.0,0.0,"Sonora CCD, Hardin County, Kentucky",093,93264,21
19.0,19.0,0.0,0.0,0.0,0.0,"West Point CCD, Hardin County, Kentucky",093,93664,21
2178.0,1327.0,339.0,173.0,255.0,84.0,"Elizabethtown CCD, Hardin County, Kentucky",093,91128,21
2546.0,1616.0,410.0,14.0,375.0,131.0,"Radcliff CCD, Hardin County, Kentucky",093,92880,21
12.0,12.0,0.0,0.0,0.0,0.0,"Summit CCD, Hardin County, Kentucky",093,93416,21
13.0,13.0,0.0,0.0,0.0,0.0,"Cecilia CCD, Hardin County, Kentucky",093,90656,21
