B25003H_001E,B25003H_002E,B25003H_003E,name,county,county subdivision,state
642.0,567.0,75.0,"Cunningham CCD, Carlisle County, Kentucky",039,90968,21
878.0,639.0,239.0,"Prestonville CCD, Carroll County, Kentucky",041,92840,21
566.0,401.0,165.0,"Arlington CCD, Carlisle County, Kentucky",039,90080,21
2726.0,1906.0,820.0,"Carrollton CCD, Carroll County, Kentucky",041,90608,21
1045.0,891.0,154.0,"Kirkmansville CCD, Todd County, Kentucky",219,91928,21
741.0,585.0,156.0,"Bardwell CCD, Carlisle County, Kentucky",039,90160,21
493.0,353.0,140.0,"Ravenna CCD, Estill County, Kentucky",065,92888,21
2808.0,1908.0,900.0,"Albany CCD, Clinton County, Kentucky",053,90032,21
1128.0,872.0,256.0,"Cumberland City CCD, Clinton County, Kentucky",053,90944,21
2355.0,1590.0,765.0,"Irvine CCD, Estill County, Kentucky",065,91816,21
2731.0,1995.0,736.0,"Warsaw CCD, Gallatin County, Kentucky",077,93616,21
1151.0,952.0,199.0,"Paint Lick CCD, Garrard County, Kentucky",079,92664,21
2961.0,2069.0,892.0,"Lancaster CCD, Garrard County, Kentucky",079,91976,21
2493.0,2203.0,290.0,"Bryantsville CCD, Garrard County, Kentucky",079,90400,21
1552.0,1262.0,290.0,"Salvisa-McAfee CCD, Mercer County, Kentucky",167,93064,21
2252.0,1891.0,361.0,"Butler CCD, Pendleton County, Kentucky",191,90472,21
1366.0,1144.0,222.0,"Burgin CCD, Mercer County, Kentucky",167,90424,21
5277.0,3605.0,1672.0,"Harrodsburg CCD, Mercer County, Kentucky",167,91624,21
1891.0,1260.0,631.0,"Falmouth CCD, Pendleton County, Kentucky",191,91200,21
890.0,717.0,173.0,"Mount Olivet CCD, Robertson County, Kentucky",201,92408,21
664.0,558.0,106.0,"Bryan CCD, Russell County, Kentucky",207,90384,21
1387.0,1102.0,285.0,"Eli CCD, Russell County, Kentucky",207,91120,21
2958.0,2291.0,667.0,"Springfield CCD, Washington County, Kentucky",229,93328,21
1547.0,1166.0,381.0,"Jamestown CCD, Russell County, Kentucky",207,91864,21
3284.0,2361.0,923.0,"Russell Springs CCD, Russell County, Kentucky",207,92984,21
2165.0,1582.0,583.0,"Taylorsville CCD, Spencer County, Kentucky",215,93448,21
1161.0,987.0,174.0,"Willisburg CCD, Washington County, Kentucky",229,93728,21
670.0,481.0,189.0,"Sharpsburg CCD, Bath County, Kentucky",011,93144,21
1388.0,1117.0,271.0,"Salt Lick CCD, Bath County, Kentucky",011,93056,21
2331.0,1648.0,683.0,"Owingsville CCD, Bath County, Kentucky",011,92640,21
792.0,641.0,151.0,"Wickliffe CCD, Ballard County, Kentucky",007,93696,21
567.0,411.0,156.0,"Barlow CCD, Ballard County, Kentucky",007,90168,21
1695.0,1383.0,312.0,"La Center CCD, Ballard County, Kentucky",007,91952,21
1217.0,975.0,242.0,"Rocky Hill CCD, Barren County, Kentucky",009,92944,21
7873.0,4753.0,3120.0,"Glasgow CCD, Barren County, Kentucky",009,91408,21
1350.0,1033.0,317.0,"Tracy CCD, Barren County, Kentucky",009,93496,21
2605.0,1716.0,889.0,"Cave City CCD, Barren County, Kentucky",009,90640,21
1365.0,1168.0,197.0,"Hiseville CCD, Barren County, Kentucky",009,91744,21
1220.0,1047.0,173.0,"Temple Hill CCD, Barren County, Kentucky",009,93464,21
1798.0,1412.0,386.0,"Junction City CCD, Boyle County, Kentucky",021,91896,21
6441.0,4114.0,2327.0,"Danville CCD, Boyle County, Kentucky",021,91000,21
1468.0,1165.0,303.0,"Perryville CCD, Boyle County, Kentucky",021,92744,21
607.0,523.0,84.0,"Gresham CCD, Green County, Kentucky",087,91536,21
1634.0,1069.0,565.0,"Greensburg CCD, Green County, Kentucky",087,91504,21
896.0,735.0,161.0,"Donansburg CCD, Green County, Kentucky",087,91064,21
1115.0,922.0,193.0,"Summersville CCD, Green County, Kentucky",087,93408,21
976.0,740.0,236.0,"Patesville CCD, Hancock County, Kentucky",091,92696,21
1301.0,1001.0,300.0,"Lewisport CCD, Hancock County, Kentucky",091,92032,21
998.0,755.0,243.0,"Hawesville CCD, Hancock County, Kentucky",091,91640,21
763.0,605.0,158.0,"Cawood CCD, Harlan County, Kentucky",095,90648,21
5179.0,3337.0,1842.0,"Harlan CCD, Harlan County, Kentucky",095,91608,21
440.0,309.0,131.0,"Alva CCD, Harlan County, Kentucky",095,90056,21
1057.0,869.0,188.0,"Wallins Creek CCD, Harlan County, Kentucky",095,93584,21
448.0,375.0,73.0,"Poor Fork CCD, Harlan County, Kentucky",095,92824,21
498.0,332.0,166.0,"Pine Mountain CCD, Harlan County, Kentucky",095,92792,21
1945.0,1223.0,722.0,"Cumberland CCD, Harlan County, Kentucky",095,90936,21
1394.0,928.0,466.0,"Warfield CCD, Martin County, Kentucky",159,93600,21
1305.0,1045.0,260.0,"Sonora CCD, Hardin County, Kentucky",093,93264,21
327.0,212.0,115.0,"West Point CCD, Hardin County, Kentucky",093,93664,21
17074.0,11227.0,5847.0,"Elizabethtown CCD, Hardin County, Kentucky",093,91128,21
10366.0,6645.0,3721.0,"Radcliff CCD, Hardin County, Kentucky",093,92880,21
1160.0,928.0,232.0,"Summit CCD, Hardin County, Kentucky",093,93416,21
1144.0,1073.0,71.0,"Cecilia CCD, Hardin County, Kentucky",093,90656,21
2035.0,1486.0,549.0,"Waynesburg CCD, Lincoln County, Kentucky",137,93632,21
1522.0,1206.0,316.0,"Crab Orchard CCD, Lincoln County, Kentucky",137,90888,21
2335.0,1915.0,420.0,"Hustonville CCD, Lincoln County, Kentucky",137,91792,21
3389.0,2185.0,1204.0,"Stanford CCD, Lincoln County, Kentucky",137,93344,21
1367.0,1123.0,244.0,"Calhoun CCD, McLean County, Kentucky",149,90496,21
651.0,554.0,97.0,"Sacramento CCD, McLean County, Kentucky",149,93000,21
474.0,372.0,102.0,"Island CCD, McLean County, Kentucky",149,91832,21
1189.0,905.0,284.0,"Livermore CCD, McLean County, Kentucky",149,92056,21
795.0,578.0,217.0,"Fountain Run CCD, Monroe County, Kentucky",171,91312,21
2728.0,1954.0,774.0,"Tompkinsville CCD, Monroe County, Kentucky",171,93488,21
2778.0,1907.0,871.0,"Beaver Dam CCD, Ohio County, Kentucky",183,90200,21
1495.0,1037.0,458.0,"Hartford CCD, Ohio County, Kentucky",183,91632,21
